setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A5958,GOLD,2008-04-03T10:00:00+00:00,2008-04-03T14:00:00+00:00,2008-04-03T15:00:00+00:00,London,bearish,BOS BOS,proximal,899.9,904.0,904.005,887.7,881.9,2.98,4.39,sl,904.005,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,8.0,7.0,4,premium,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2008-04-03T06:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.66,1.07,1.07,marginal,1.408,,4.575,2.557143,0.5,0,False,,,,,False,10,bearish,with_trend,False,False,,896.5,,False,False,False,2008-04-03T09:00:00+00:00,1,2008-04-03T07:00:00+00:00,SHORT,,aligned,76.7,False,1,no_fvg,Asia,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5959,GOLD,2008-04-04T06:00:00+00:00,2008-04-04T12:00:00+00:00,2008-04-04T14:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,899.1,893.8,893.795,908.6,,1.79,,tp1,908.6,1.791,1.79,2.658,447.75,True,,1.791,-0.0,,,2,2,-1,26.0,21.0,19,discount,1.0,True,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-03T10:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,5.97,1.96,1.31,marginal,1.861,0.737,3.335,2.578571,0.292,1,False,,,,,False,6,bearish,against_trend,False,True,bullish,908.6,34.4,False,False,False,2008-04-04T05:00:00+00:00,1,2008-04-03T14:00:00+00:00,LONG,False,aligned,-17.3,False,0,fresh,London,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5960,GOLD,2008-04-04T07:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,898.1,896.0,895.995,905.5,,3.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,21,discount,0.0,False,4.5,3.0,0.0,1.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2008-04-03T09:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,1,4.46,1.63,1.09,marginal,0.73,0.866,3.922,2.192857,0.375,2,False,,,,,False,7,bearish,against_trend,False,True,bullish,908.6,38.0,False,False,False,2008-04-04T06:00:00+00:00,1,2008-04-03T13:00:00+00:00,LONG,,aligned,-29.6,False,0,fresh,London,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5961,GOLD,2008-04-04T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,896.5,890.4,890.395,905.7,908.6,1.51,1.98,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,25,discount,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-03T11:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,4.22,1.38,0.92,marginal,1.98,0.672,3.04,2.828571,0.518,0,False,,,,,False,13,bearish,against_trend,False,True,bullish,909.2,45.0,False,False,False,2008-04-04T12:00:00+00:00,1,2008-04-03T14:00:00+00:00,LONG,,aligned,-49.4,False,0,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5962,GOLD,2008-04-07T14:00:00+00:00,2008-04-08T12:00:00+00:00,2008-04-08T12:00:00+00:00,NY,bullish,Confirmation BOS,proximal,916.0,912.1,912.095,933.4,,4.46,,sl,912.095,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,24.0,22.0,2,premium,0.0,,7.2,4.0,1.22,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2008-04-07T12:00:00+00:00,BOS,Confirm,holding,False,none,True,0,1.78,2.48,2.48,solid,1.046,,3.969,3.25,0.382,0,False,,,,,False,14,bullish,with_trend,False,False,,924.1,40.5,False,True,False,2008-04-07T13:00:00+00:00,1,2008-04-07T13:00:00+00:00,LONG,,counter,67.7,False,1,no_fvg,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5963,GOLD,2008-04-08T13:00:00+00:00,2008-04-09T14:00:00+00:00,2008-04-09T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,919.3,923.5,923.505,912.1,,1.71,,sl,923.505,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,31.0,25.0,6,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-08T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.09,1.61,1.08,marginal,1.059,0.859,1.174,3.492857,0.649,0,False,,,,,False,13,bullish,against_trend,False,True,bearish,910.3,70.3,False,False,False,2008-04-08T12:00:00+00:00,1,2008-04-08T12:00:00+00:00,SHORT,,aligned,67.7,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5964,GOLD,2008-04-09T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,908.3,903.8,903.795,917.0,,1.93,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-09T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.73,2.02,1.34,marginal,0.906,1.314,0.589,4.414286,0.75,0,False,,,,,False,15,bearish,against_trend,False,True,bullish,926.0,165.4,False,True,False,2008-04-09T14:00:00+00:00,1,2008-04-09T14:00:00+00:00,LONG,,aligned,24.0,False,0,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5965,GOLD,2008-04-11T06:00:00+00:00,2008-04-11T07:00:00+00:00,2008-04-11T07:00:00+00:00,Asia,bearish,BOS BOS,proximal,924.8,925.8,925.805,921.8,,3.0,,sl,925.805,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,5.0,2.0,4,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-11T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.16,1.43,1.43,marginal,0.187,0.187,2.24,2.678571,0.2,0,False,,,,,False,6,bearish,with_trend,False,False,,920.4,48.4,False,False,True,2008-04-11T05:00:00+00:00,1,2008-04-11T05:00:00+00:00,SHORT,,counter,23.3,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5966,GOLD,2008-04-11T09:00:00+00:00,2008-04-11T12:00:00+00:00,2008-04-11T13:00:00+00:00,London,bearish,BOS BOS,proximal,931.7,934.4,934.405,923.5,,3.04,,tp1,923.5,3.031,3.04,1.774,757.75,True,,3.031,-0.0,,,1,1,-1,28.0,20.0,24,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-04-10T08:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.44,1.02,1.02,marginal,0.928,,2.91,2.371429,0.364,2,False,,,,,False,9,bearish,with_trend,False,False,,918.3,80.2,False,False,False,2008-04-11T08:00:00+00:00,1,2008-04-10T15:00:00+00:00,SHORT,,aligned,56.6,False,1,stale,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5967,GOLD,2008-04-14T07:00:00+00:00,2008-04-14T11:00:00+00:00,2008-04-14T11:00:00+00:00,London,bearish,BOS BOS,proximal,923.4,926.7,926.705,918.3,,1.55,,sl,926.705,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,65.0,12.0,11,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-11T18:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.9,1.4,1.4,marginal,0.718,,2.872,3.9,0.75,0,False,,,,,False,7,bearish,with_trend,False,False,,914.0,60.6,False,False,False,2008-04-14T06:00:00+00:00,1,2008-04-13T23:00:00+00:00,SHORT,,aligned,53.1,False,2,no_fvg,NY,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5968,GBPUSD,2008-01-11T06:00:00+00:00,2008-01-11T12:00:00+00:00,2008-01-11T15:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.9609,1.9629,1.9631,1.9552,,2.85,,sl,1.9609,0.0,-1.0,-1.0,0.0,True,,2.455,-0.0,True,True,3,-1,-1,11.0,7.0,5,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-11T01:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.53,2.14,2.14,solid,0.566,0.283,2.957,0.003179,0.833,1,False,,,,,False,6,bearish,with_trend,False,False,,1.9503,81.5,False,False,True,2008-01-11T05:00:00+00:00,1,2008-01-11T05:00:00+00:00,SHORT,False,counter,32.7,False,1,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5969,GBPUSD,2008-01-18T04:00:00+00:00,2008-01-18T08:00:00+00:00,2008-01-18T08:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,1.9647,1.9626,1.9624,1.9717,,3.33,,sl,1.9624,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,27.0,19.0,23,discount,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-01-17T05:00:00+00:00,BOS,Confirm,holding,False,full,True,0,1.39,1.68,1.68,solid,0.602,,2.882,0.003157,0.316,3,False,,,,,False,4,bullish,with_trend,False,False,,1.9789,87.1,False,False,False,2008-01-18T03:00:00+00:00,1,2008-01-17T13:00:00+00:00,LONG,,aligned,45.8,False,1,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5970,GBPUSD,2008-01-21T11:00:00+00:00,2008-01-21T11:00:00+00:00,2008-01-21T13:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.9488,1.9528,1.953,1.9457,,0.78,,tp1,1.9457,0.738,0.78,0.0,184.5,True,,0.738,-0.071,,,2,2,-1,3.0,2.0,3,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-01-21T08:00:00+00:00,BOS,Confirm,holding,False,none,False,1,0.69,0.96,0.96,marginal,1.22,,6.518,0.003114,0.816,0,False,,,,,False,11,bearish,with_trend,False,False,,1.9457,12.0,False,False,True,2008-01-21T10:00:00+00:00,1,2008-01-21T09:00:00+00:00,SHORT,,counter,9.3,False,1,no_fvg,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5971,GBPUSD,2008-01-25T07:00:00+00:00,2008-01-25T07:00:00+00:00,2008-01-25T09:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.9795,1.9769,1.9767000000000001,1.9847,,2.0,,sl,1.9767000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.571,-0.607,True,True,2,-1,-1,2.0,1.0,2,premium,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-01-25T05:00:00+00:00,BOS,Confirm,holding,False,none,True,0,1.79,1.82,1.82,solid,0.891,,9.618,0.002693,0.417,0,False,,,,,False,7,bullish,with_trend,False,False,,1.9847,16.0,False,True,False,2008-01-25T06:00:00+00:00,1,2008-01-25T06:00:00+00:00,LONG,,counter,86.5,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5972,GBPUSD,2008-01-25T11:00:00+00:00,2008-01-25T11:00:00+00:00,2008-01-25T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.9775,1.9746,1.9744,1.9847,,2.48,,tp1,1.9847,2.323,2.48,0.0,580.75,True,,2.323,-0.0,,,2,2,-1,12.0,6.0,12,premium,0.0,False,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2008-01-24T23:00:00+00:00,CHoCH,CHoCH,holding,False,full,True,1,5.66,1.55,1.03,marginal,0.848,,2.103,0.003186,0.704,1,False,,,,,False,11,bearish,against_trend,True,True,bullish,1.9847,22.2,False,False,False,2008-01-25T10:00:00+00:00,1,2008-01-25T05:00:00+00:00,LONG,False,counter,81.3,False,0,fresh,Other,London,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5973,GBPUSD,2008-01-29T07:00:00+00:00,2008-01-29T07:00:00+00:00,2008-01-29T10:00:00+00:00,London,bullish,BOS BOS,proximal,1.985,1.9828,1.9826,1.989,,1.82,,tp1,1.989,1.667,1.82,0.0,416.75,True,,1.667,-0.0,,,3,3,-1,4.0,1.0,4,discount,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-01-29T03:00:00+00:00,BOS,BOS,holding,False,none,True,0,0.56,1.12,1.12,marginal,0.993,,2.135,0.002014,0.35,1,False,,,,,False,7,bullish,with_trend,False,False,,1.9885,56.5,False,False,False,2008-01-29T06:00:00+00:00,1,2008-01-29T06:00:00+00:00,LONG,False,aligned,49.4,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5974,GBPUSD,2008-01-29T11:00:00+00:00,2008-01-29T12:00:00+00:00,2008-01-29T14:00:00+00:00,London,bullish,BOS BOS,proximal,1.9881,1.9845,1.9843,1.9926,,1.25,,sl,1.9843,-1.0,-1.0,-1.0,-250.0,True,,0.342,-0.921,True,True,2,-1,-1,5.0,2.0,4,premium,0.0,,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2008-01-29T07:00:00+00:00,BOS,BOS,holding,False,none,True,0,1.35,1.92,1.92,solid,1.356,,2.473,0.002507,0.471,0,False,,,,,False,11,bullish,with_trend,False,False,,1.9926,43.7,False,True,False,2008-01-29T10:00:00+00:00,1,2008-01-29T10:00:00+00:00,LONG,,counter,60.9,False,4,no_fvg,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5975,GBPUSD,2008-02-01T06:00:00+00:00,2008-02-01T11:00:00+00:00,2008-02-01T11:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.9857,1.983,1.9828000000000001,1.9904,,1.74,,sl,1.9828000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,33.0,26.0,28,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-31T02:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.85,1.93,1.93,solid,1.383,,4.15,0.001807,0.44,2,False,,,,,False,6,bullish,with_trend,False,False,,1.9944,77.7,False,False,False,2008-02-01T05:00:00+00:00,1,2008-01-31T09:00:00+00:00,LONG,,aligned,33.0,False,1,fresh,Asia,London,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5976,GBPUSD,2008-02-01T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.989,1.9933,1.9935,1.9824,,1.53,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-01T08:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.01,2.01,1.34,marginal,1.137,,0.471,0.003607,0.561,1,False,,,,,False,13,bullish,against_trend,False,True,bearish,1.9787,89.6,False,False,True,2008-02-01T12:00:00+00:00,1,2008-02-01T12:00:00+00:00,SHORT,,aligned,65.6,False,0,no_fvg,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5977,GBPUSD,2008-02-01T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.9548,1.9499,1.9497,1.9645,1.9782,1.98,4.78,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,152,discount,1.0,True,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-01-24T06:00:00+00:00,CHoCH,CHoCH,holding,True,partial,True,0,1.55,1.55,1.03,marginal,1.534,0.946,2.186,0.003064,0.447,1,False,,,,,False,15,bullish,with_trend,False,True,bearish,1.9957,94.2,True,True,False,2008-02-01T14:00:00+00:00,1,2008-01-24T12:00:00+00:00,LONG,,aligned,26.6,False,0,fresh,Asia,NY,False,False,never_filled,A+ Reversal at the Wall,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5978,GBPUSD,2008-02-06T07:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,1.9641,1.9663,1.9665,1.9603,,1.73,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-06T05:00:00+00:00,BOS,Confirm,holding,False,none,False,0,3.15,2.85,2.85,strong,0.906,,11.327,0.002207,0.25,0,False,,,,,False,7,bearish,with_trend,False,False,,1.9574,20.4,False,False,True,2008-02-06T06:00:00+00:00,1,2008-02-06T06:00:00+00:00,SHORT,,counter,35.4,False,1,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5979,GBPUSD,2008-02-07T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.9587,1.9614,1.9616,1.953,,2.11,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,0.0,,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-07T04:00:00+00:00,BOS,BOS,fading,True,pristine,False,0,1.17,1.0,1.0,marginal,1.186,1.044,2.563,0.002107,0.72,1,False,,,,,False,9,bearish,with_trend,False,False,,1.953,63.3,False,False,True,2008-02-07T08:00:00+00:00,1,2008-02-07T08:00:00+00:00,SHORT,,counter,24.5,False,5,fresh,Asia,London,False,False,never_filled,Caution: Late-Trend Chase,caution,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5980,GBPUSD,2008-02-12T05:00:00+00:00,2008-02-12T07:00:00+00:00,2008-02-12T07:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,1.9509,1.9498,1.9496,1.9529,,1.82,,sl,1.9496,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,5.0,3.0,3,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-12T02:00:00+00:00,BOS,Confirm,holding,False,none,False,0,0.61,1.1,1.1,marginal,0.523,,3.66,0.001721,0.333,0,False,,,,,False,5,bullish,with_trend,False,False,,1.9528,25.7,False,False,False,2008-02-12T04:00:00+00:00,1,2008-02-12T04:00:00+00:00,LONG,,counter,84.4,False,1,no_fvg,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5981,GBPUSD,2008-02-12T10:00:00+00:00,2008-02-12T10:00:00+00:00,2008-02-12T13:00:00+00:00,London,bearish,BOS BOS,proximal,1.9512,1.9549,1.9551,1.9446,,1.78,,sl,1.9551,-1.0,-1.0,-1.0,-250.0,True,,0.513,-0.641,False,False,3,-1,-1,4.0,2.0,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-12T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.3,1.61,1.61,solid,1.392,,1.074,0.002514,0.286,0,False,,,,,False,10,bearish,with_trend,False,False,,1.9444,93.2,False,False,False,2008-02-12T09:00:00+00:00,1,2008-02-12T08:00:00+00:00,SHORT,,aligned,72.1,False,6,no_fvg,Asia,London,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5982,GBPUSD,2008-02-12T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.951,1.9442,1.944,1.962,,1.62,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-12T08:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.3,1.95,1.3,marginal,1.962,,0.327,0.003364,0.636,1,False,,,,,False,14,bearish,against_trend,False,True,bullish,1.9607,96.0,False,True,False,2008-02-12T13:00:00+00:00,1,2008-02-12T13:00:00+00:00,LONG,,counter,52.9,False,0,no_fvg,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5983,GBPUSD,2008-02-12T16:00:00+00:00,2008-02-14T07:00:00+00:00,2008-02-14T12:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.9715,1.9741,1.9743,1.9663,,2.0,,sl,1.9715,0.0,2.0,7.393,0.0,True,,1.286,-0.107,True,True,5,23,-1,218.0,160.0,130,premium,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-05T05:00:00+00:00,BOS,Confirm,holding,True,partial,False,0,0.36,1.0,1.0,marginal,1.333,1.056,13.889,0.0018,0.375,3,False,,,,,False,16,bearish,with_trend,False,True,bullish,1.9386,63.8,False,False,False,2008-02-12T15:00:00+00:00,1,2008-02-05T14:00:00+00:00,SHORT,True,aligned,70.0,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5984,GBPUSD,2008-02-13T18:00:00+00:00,2008-02-14T12:00:00+00:00,2008-02-14T15:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.9725,1.9765,1.9767,1.9663,,1.55,,sl,1.9725,0.0,1.55,4.952,0.0,True,,1.262,-0.0,True,True,3,18,-1,222.0,164.0,155,premium,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-05T06:00:00+00:00,BOS,Confirm,holding,True,partial,False,0,1.53,1.16,1.16,marginal,1.887,0.943,12.411,0.002014,0.289,2,False,,,,,False,18,bearish,with_trend,True,True,bullish,1.9386,65.7,True,False,False,2008-02-13T17:00:00+00:00,1,2008-02-05T15:00:00+00:00,SHORT,False,aligned,76.2,False,1,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5985,GBPUSD,2008-02-14T07:00:00+00:00,2008-02-15T07:00:00+00:00,2008-02-15T08:00:00+00:00,London,bullish,BOS BOS,proximal,1.9648,1.963,1.9628,1.9763,,6.39,,sl,1.9628,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,1,-1,-1,27.0,25.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-14T04:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.5,2.54,2.54,strong,0.824,,2.522,0.001943,0.25,0,False,,,,,False,7,bullish,with_trend,False,False,,1.9695,58.0,False,True,False,2008-02-14T06:00:00+00:00,1,2008-02-14T06:00:00+00:00,LONG,,counter,67.8,False,3,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
