setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A0269,USDJPY,2024-09-05T16:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,145.145,145.555,145.57500000000002,144.454,,1.69,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,38,discount,0.0,,6.5,4.0,1.0,0.0,0.5,1.0,"structure,sweep,freshness",False,h1_only,2024-09-04T02:00:00+00:00,BOS,Confirm,holding,False,none,True,1,0.8,1.01,1.01,marginal,1.33,,6.41,0.293286,False,,,,,False,16,bullish,against_trend,2024-09-05T15:00:00+00:00,1,2024-09-04T07:00:00+00:00,SHORT,counter,43.2,False,1,no_fvg,Asia,NY,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0270,USDJPY,2024-09-06T07:00:00+00:00,2024-09-06T12:00:00+00:00,2024-09-06T13:00:00+00:00,London,bearish,BOS BOS,proximal,143.101,143.382,143.40200000000002,141.689,,5.02,,sl,143.40200000000002,-1.0,-1.0,-1.0,-250.0,True,,0.914,-0.083,1,-1,-1,5,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-09-06T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.93,1.79,1.79,solid,1.209,0.644,2.571,0.215857,False,,,,,False,7,bearish,with_trend,2024-09-06T06:00:00+00:00,1,2024-09-06T05:00:00+00:00,SHORT,counter,14.4,False,2,fresh,Asia,London,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0271,USDJPY,2024-09-09T04:00:00+00:00,2024-09-09T04:00:00+00:00,2024-09-09T08:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,142.826,143.146,143.166,142.055,,2.41,,sl,143.166,-1.0,-1.0,-1.0,-250.0,True,,0.55,-0.776,4,-1,-1,16,discount,0.0,False,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-09-06T12:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,1.49,2.15,1.43,marginal,0.592,,0.499,0.506714,False,,,,,False,4,bullish,against_trend,2024-09-09T03:00:00+00:00,1,2024-09-06T15:00:00+00:00,SHORT,counter,19.7,False,0,fresh,London,Asia,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0272,USDJPY,2024-09-10T16:00:00+00:00,2024-09-12T01:00:00+00:00,2024-09-12T05:00:00+00:00,NY,bearish,BOS BOS,proximal,142.828,143.131,143.151,142.055,141.949,2.55,2.9,sl,142.828,0.0,2.55,2.9,0.0,True,,1.762,-0.368,4,12,13,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-09-10T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.1,1.0,1.0,marginal,0.988,,1.787,0.286571,False,,,,,False,16,bearish,with_trend,2024-09-10T15:00:00+00:00,1,2024-09-10T15:00:00+00:00,SHORT,aligned,55.0,False,3,no_fvg,NY,Asia,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0273,USDJPY,2024-09-12T07:00:00+00:00,2024-09-12T08:00:00+00:00,2024-09-12T09:00:00+00:00,London,bearish,BOS BOS,proximal,142.995,143.208,143.228,142.652,142.195,1.61,3.76,tp1,142.652,1.472,1.61,3.76,368.0,True,,1.983,-0.202,1,1,5,43,premium,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-09-10T12:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.66,1.01,1.01,marginal,0.732,,1.943,0.263571,False,,,,,False,7,bearish,with_trend,2024-09-12T06:00:00+00:00,1,2024-09-10T13:00:00+00:00,SHORT,aligned,102.1,False,3,no_fvg,London,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0274,USDJPY,2024-09-16T05:00:00+00:00,2024-09-16T15:00:00+00:00,2024-09-16T17:00:00+00:00,Asia,bearish,BOS BOS,proximal,140.687,140.919,140.93900000000002,140.047,,2.76,,sl,140.687,0.0,-1.0,-1.0,0.0,True,,1.437,-0.877,2,-1,-1,5,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-09-16T00:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.9,1.55,1.55,solid,0.8,0.385,2.426,0.265,False,,,,,False,5,bearish,with_trend,2024-09-16T04:00:00+00:00,1,2024-09-16T04:00:00+00:00,SHORT,counter,21.4,False,6,fresh,Asia,NY,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0275,USDJPY,2024-09-17T15:00:00+00:00,2024-09-17T20:00:00+00:00,2024-09-18T05:00:00+00:00,NY,bearish,BOS BOS,proximal,142.213,142.672,142.692,141.248,,2.1,,tp1,141.248,2.015,2.1,0.0,503.75,True,,2.067,-0.524,9,9,-1,70,premium,0.0,,7.2,3.0,1.22,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2024-09-12T17:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.19,1.02,1.02,marginal,1.298,0.444,1.872,0.338143,False,,,,,False,15,bearish,with_trend,2024-09-17T14:00:00+00:00,1,2024-09-13T00:00:00+00:00,SHORT,aligned,64.5,False,2,fresh,NY,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0276,USDJPY,2024-09-17T15:00:00+00:00,2024-09-18T19:00:00+00:00,2024-09-18T19:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,140.739,140.46,140.44,141.236,,1.78,,sl,140.44,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,3,premium,0.0,False,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-09-17T12:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.5,1.97,1.31,marginal,0.833,0.428,0.958,0.310929,False,,,,,False,15,bearish,against_trend,2024-09-17T14:00:00+00:00,1,2024-09-17T14:00:00+00:00,LONG,counter,55.7,False,0,fresh,London,NY,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0277,USDJPY,2024-09-20T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,142.307,142.082,142.06199999999998,142.93,,2.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,0.0,,7.2,3.0,1.22,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2024-09-20T05:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.73,1.57,1.57,solid,0.508,1.117,2.202,0.403714,False,,,,,False,9,bullish,with_trend,2024-09-20T08:00:00+00:00,1,2024-09-20T08:00:00+00:00,LONG,counter,53.3,False,2,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0278,USDJPY,2024-09-20T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,142.759,142.107,142.087,143.748,,1.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,34,discount,0.0,False,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-09-19T07:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,2,1.76,1.6,1.06,marginal,1.204,,0.653,0.525071,False,,,,,False,17,bullish,with_trend,2024-09-20T16:00:00+00:00,1,2024-09-19T12:00:00+00:00,LONG,aligned,46.3,False,0,stale,London,NY,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0279,USDJPY,2024-09-25T08:00:00+00:00,2024-09-27T07:00:00+00:00,2024-09-27T07:00:00+00:00,London,bullish,BOS BOS,proximal,143.395,143.205,143.185,143.708,,1.65,,sl,143.185,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,3,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-09-25T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.73,1.63,1.63,solid,0.653,,0.461,0.260286,False,,,,,False,8,bullish,with_trend,2024-09-25T07:00:00+00:00,1,2024-09-25T07:00:00+00:00,LONG,aligned,28.3,False,3,no_fvg,Asia,London,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0280,USDJPY,2024-09-27T08:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,145.768,146.512,146.532,144.616,,1.55,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-09-27T06:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.49,5.75,3.84,strong,1.353,,0.34,0.535286,False,,,,,False,8,bullish,against_trend,2024-09-27T07:00:00+00:00,1,2024-09-27T07:00:00+00:00,SHORT,aligned,124.0,False,0,no_fvg,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0281,USDJPY,2024-09-30T07:00:00+00:00,2024-09-30T08:00:00+00:00,2024-09-30T10:00:00+00:00,London,bearish,BOS BOS,proximal,142.27,142.573,142.59300000000002,141.751,,1.71,,sl,142.59300000000002,-1.0,-1.0,-1.0,-250.0,True,,1.084,-0.954,2,-1,-1,4,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-09-30T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.11,1.28,1.28,marginal,0.866,0.548,2.718,0.326714,False,,,,,False,7,bearish,with_trend,2024-09-30T06:00:00+00:00,1,2024-09-30T06:00:00+00:00,SHORT,counter,12.7,False,2,fresh,Asia,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0282,USDJPY,2024-10-01T08:00:00+00:00,2024-10-02T13:00:00+00:00,2024-10-02T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,145.252,145.819,145.839,144.306,,1.67,,sl,145.839,-1.0,-1.0,-1.0,-250.0,True,,0.981,-0.852,2,-1,-1,51,premium,1.0,True,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-27T05:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,3.78,8.75,5.83,strong,1.554,6.53,0.517,0.352071,False,,,,,False,8,bearish,with_trend,2024-10-01T07:00:00+00:00,1,2024-09-27T07:00:00+00:00,SHORT,aligned,74.4,False,0,fresh,Asia,NY,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0283,USDJPY,2024-10-02T12:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,144.404,144.182,144.16199999999998,144.842,,1.97,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-10-02T10:00:00+00:00,BOS,Confirm,holding,False,none,False,0,0.78,1.62,1.62,solid,0.617,,5.948,0.3275,False,,,,,False,12,bullish,with_trend,2024-10-02T11:00:00+00:00,1,2024-10-02T11:00:00+00:00,LONG,counter,76.0,False,1,no_fvg,London,London,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0284,USDJPY,2024-10-04T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,146.309,145.898,145.878,146.97,,1.61,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,8,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-10-04T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,4.86,5.96,5.96,strong,1.136,,1.139,0.344286,False,,,,,False,14,bullish,with_trend,2024-10-04T13:00:00+00:00,1,2024-10-04T13:00:00+00:00,LONG,aligned,14.1,False,2,no_fvg,Asia,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0285,USDJPY,2024-10-11T07:00:00+00:00,2024-10-11T07:00:00+00:00,2024-10-11T12:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,148.844,149.11,149.13000000000002,148.401,,1.67,,sl,149.13000000000002,-1.0,-1.0,-1.0,-250.0,True,,0.643,-0.825,5,-1,-1,19,premium,1.0,True,5.5,4.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-10-10T12:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,1.82,1.6,1.06,marginal,1.129,,1.322,0.217857,False,,,,,False,7,bullish,against_trend,2024-10-11T06:00:00+00:00,1,2024-10-10T13:00:00+00:00,SHORT,aligned,66.5,False,0,fresh,London,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0286,USDJPY,2024-10-16T16:00:00+00:00,2024-10-16T23:00:00+00:00,2024-10-17T20:00:00+00:00,NY,bullish,BOS BOS,proximal,149.535,149.184,149.164,150.321,,2.24,,tp1,150.321,2.119,2.24,0.0,529.75,True,,2.119,-0.801,21,21,-1,2,premium,0.0,,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2024-10-16T14:00:00+00:00,BOS,BOS,holding,False,none,True,0,0.54,1.22,1.22,marginal,1.273,,2.123,0.26,False,,,,,False,16,bullish,with_trend,2024-10-16T15:00:00+00:00,1,2024-10-16T15:00:00+00:00,LONG,counter,59.8,False,1,no_fvg,NY,Other,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0287,USDJPY,2024-10-17T05:00:00+00:00,2024-10-17T05:00:00+00:00,2024-10-17T13:00:00+00:00,Asia,bullish,BOS BOS,proximal,149.421,149.126,149.106,149.958,,1.82,,tp1,149.958,1.705,1.82,0.0,426.25,True,,2.086,-0.079,8,8,-1,17,premium,0.0,,5.5,3.0,1.0,0.0,0.5,1.0,"structure,sweep,freshness",False,h1_only,2024-10-16T12:00:00+00:00,BOS,BOS,holding,False,none,True,1,0.89,2.01,2.01,solid,1.741,,3.495,0.157929,False,,,,,False,5,bullish,with_trend,2024-10-17T04:00:00+00:00,1,2024-10-16T15:00:00+00:00,LONG,counter,58.8,False,2,no_fvg,London,Asia,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0288,USDJPY,2024-10-17T16:00:00+00:00,2024-10-18T11:00:00+00:00,2024-10-18T12:00:00+00:00,NY,bullish,BOS BOS,proximal,149.647,149.469,149.44899999999998,149.958,,1.75,,tp1,149.958,1.571,1.75,0.0,392.75,True,,2.283,-0.298,1,1,-1,4,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-10-17T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.68,1.05,1.05,marginal,0.709,,2.827,0.222857,False,,,,,False,16,bullish,with_trend,2024-10-17T15:00:00+00:00,1,2024-10-17T15:00:00+00:00,LONG,counter,64.3,False,2,no_fvg,London,London,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0289,USDJPY,2024-10-21T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,149.409,149.078,149.058,149.958,,1.66,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-10-21T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.03,1.1,1.1,marginal,1.624,1.285,0.7,0.1915,False,,,,,False,9,bullish,with_trend,2024-10-21T08:00:00+00:00,1,2024-10-21T08:00:00+00:00,LONG,aligned,26.3,False,3,fresh,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0290,USDJPY,2024-10-21T17:00:00+00:00,,,NY,bullish,BOS BOS,proximal,150.077,149.873,149.85299999999998,150.888,,3.98,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-10-21T11:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.71,1.13,1.13,marginal,0.886,0.308,1.541,0.207714,False,,,,,False,17,bullish,with_trend,2024-10-21T16:00:00+00:00,1,2024-10-21T15:00:00+00:00,LONG,counter,71.0,False,4,fresh,London,NY,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0291,USDJPY,2024-10-24T08:00:00+00:00,2024-10-24T08:00:00+00:00,2024-10-24T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,152.199,152.405,152.425,151.619,150.899,2.82,6.31,sl,152.199,0.0,2.82,0.0,0.0,True,,1.92,-0.513,5,10,-1,2,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-10-24T06:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.97,1.54,1.03,marginal,0.871,,1.414,0.213643,False,,,,,False,8,bullish,against_trend,2024-10-24T07:00:00+00:00,1,2024-10-24T07:00:00+00:00,SHORT,aligned,76.0,False,0,no_fvg,Asia,London,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0292,USDJPY,2024-10-25T04:00:00+00:00,2024-10-25T04:00:00+00:00,2024-10-25T05:00:00+00:00,Asia,bullish,BOS BOS,proximal,151.823,151.661,151.641,152.824,,6.18,,sl,151.641,-1.0,-1.0,-1.0,-250.0,True,,0.445,-0.033,1,-1,-1,5,discount,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2024-10-24T23:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.47,1.03,1.03,marginal,0.633,,2.546,0.224286,False,,,,,False,4,bullish,with_trend,2024-10-25T03:00:00+00:00,1,2024-10-25T01:00:00+00:00,LONG,aligned,16.8,False,5,no_fvg,Other,Asia,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0293,USDJPY,2024-10-25T06:00:00+00:00,2024-10-25T07:00:00+00:00,2024-10-25T14:00:00+00:00,Asia,bearish,Confirmation BOS,proximal,151.765,152.091,152.11100000000002,150.899,,2.66,,sl,152.11100000000002,-1.0,-1.0,-1.0,-250.0,True,,0.251,-0.951,7,-1,-1,18,discount,0.0,,5.5,4.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-10-24T12:00:00+00:00,BOS,Confirm,holding,False,none,False,1,0.74,1.05,1.05,marginal,1.603,,5.281,0.190857,False,,,,,False,6,bearish,with_trend,2024-10-25T05:00:00+00:00,1,2024-10-24T18:00:00+00:00,SHORT,counter,13.2,False,1,no_fvg,London,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0294,USDJPY,2024-10-25T07:00:00+00:00,2024-10-25T07:00:00+00:00,2024-10-25T18:00:00+00:00,London,bearish,Confirmation BOS,proximal,151.942,152.348,152.36800000000002,150.899,,2.57,,friday_flat,152.199,-0.603,-1.0,-1.0,-150.75,True,,0.62,-0.671,11,-1,-1,17,discount,0.0,,5.5,4.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-10-24T14:00:00+00:00,BOS,Confirm,holding,False,none,False,1,0.71,1.01,1.01,marginal,1.941,,5.069,0.198857,False,,,,,False,7,bearish,with_trend,2024-10-25T06:00:00+00:00,1,2024-10-24T18:00:00+00:00,SHORT,counter,24.1,False,1,no_fvg,NY,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0295,USDJPY,2024-10-28T11:00:00+00:00,,,London,bullish,BOS BOS,proximal,151.937,151.676,151.65599999999998,152.824,,3.4,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,23,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-10-25T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,2.84,1.68,1.68,solid,0.798,,1.318,0.301929,False,,,,,False,11,bullish,with_trend,2024-10-28T10:00:00+00:00,1,2024-10-27T23:00:00+00:00,LONG,aligned,24.3,False,3,no_fvg,London,London,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0296,USDJPY,2024-10-29T12:00:00+00:00,2024-10-29T14:00:00+00:00,2024-10-29T14:00:00+00:00,London,bullish,BOS BOS,proximal,153.485,153.296,153.27599999999998,153.881,,2.1,,sl,153.27599999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,2,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-10-29T10:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.39,1.48,1.48,marginal,0.745,,2.676,0.226857,False,,,,,False,12,bullish,with_trend,2024-10-29T11:00:00+00:00,1,2024-10-29T11:00:00+00:00,LONG,counter,64.9,False,7,no_fvg,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0297,USDJPY,2024-10-30T09:00:00+00:00,2024-10-30T12:00:00+00:00,2024-10-30T12:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,153.26,153.399,153.419,153.014,,1.77,,sl,153.419,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,2,discount,0.0,False,5.7,3.0,1.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2024-10-30T07:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,0,1.08,2.32,1.54,solid,0.576,,1.124,0.206429,False,,,,,False,9,bullish,against_trend,2024-10-30T08:00:00+00:00,1,2024-10-30T08:00:00+00:00,SHORT,counter,45.6,False,0,no_fvg,London,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0298,USDJPY,2024-10-31T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,153.161,153.597,153.61700000000002,152.471,,1.58,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,premium,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-10-31T00:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,3.23,2.4,1.6,solid,1.491,0.373,0.832,0.279,False,,,,,False,7,bullish,against_trend,2024-10-31T06:00:00+00:00,1,2024-10-31T06:00:00+00:00,SHORT,aligned,70.9,False,0,fresh,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0299,USDJPY,2024-11-04T05:00:00+00:00,2024-11-04T07:00:00+00:00,2024-11-04T11:00:00+00:00,Asia,bearish,Confirmation BOS,proximal,152.225,152.571,152.591,151.696,,1.53,,tp1,151.696,1.445,1.53,0.0,361.25,True,,1.891,-0.142,4,4,-1,7,discount,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-11-03T22:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.47,1.0,1.0,marginal,1.143,0.358,4.844,0.285286,False,,,,,False,5,bearish,with_trend,2024-11-04T04:00:00+00:00,1,2024-11-04T01:00:00+00:00,SHORT,counter,33.5,False,1,fresh,Other,London,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0300,USDJPY,2024-11-05T15:00:00+00:00,2024-11-05T15:00:00+00:00,2024-11-05T17:00:00+00:00,NY,bearish,BOS BOS,proximal,152.085,152.352,152.372,151.619,,1.75,,tp1,151.619,1.624,1.75,0.0,406.0,True,,1.718,-0.463,2,2,-1,3,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-11-05T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.1,1.16,1.16,marginal,1.248,,0.819,0.197857,False,,,,,False,15,bearish,with_trend,2024-11-05T14:00:00+00:00,1,2024-11-05T14:00:00+00:00,SHORT,aligned,54.7,False,4,no_fvg,London,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
