pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,alert_bar_ts,alert_seq,bos_timestamp,bias,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
USDCHF,2026-04-13T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,0.79013,0.79145,0.78609,0.78606,3.607,3.634,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-13T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2026-04-13T14:00:00+00:00,1,2026-04-13T14:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T19:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.78722,0.78842,0.78571,0.7855,1.51,1.72,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-13T15:00:00+00:00,BOS,BOS,True,False,False,,,,,True,19,2026-04-13T18:00:00+00:00,1,2026-04-13T18:00:00+00:00,SHORT,fresh,NY,NY,True,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T19:00:00+00:00,,,NY,bearish,BOS BOS,50pct,0.78762,0.78842,0.78571,0.7855,3.183,3.533,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-13T15:00:00+00:00,BOS,BOS,True,False,False,,,,,True,19,2026-04-13T18:00:00+00:00,1,2026-04-13T18:00:00+00:00,SHORT,fresh,NY,NY,True,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-14T08:00:00+00:00,2026-04-15T11:00:00+00:00,2026-04-16T03:00:00+00:00,London,bearish,BOS BOS,proximal,0.78287,0.7836299999999999,0.7806,0.78008,4.05,4.98,tp2,0.78008,3.671,4.05,4.98,917.75,3.987,-0.395,16,15,16,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-14T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,2026-04-14T07:00:00+00:00,1,2026-04-14T07:00:00+00:00,SHORT,fresh,Asia,London,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-14T08:00:00+00:00,2026-04-15T11:00:00+00:00,2026-04-16T03:00:00+00:00,London,bearish,BOS BOS,50pct,0.78305,0.7836299999999999,0.7806,0.78008,6.447,7.816,tp2,0.78008,5.121,6.447,7.816,1280.25,5.534,-0.207,16,15,16,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-14T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,2026-04-14T07:00:00+00:00,1,2026-04-14T07:00:00+00:00,SHORT,fresh,Asia,London,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-16T10:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.78156,0.78029,0.78317,0.78381,1.5,2.1,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-16T06:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,10,2026-04-16T09:00:00+00:00,1,2026-04-16T09:00:00+00:00,LONG,fresh,Asia,London,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-16T10:00:00+00:00,,,London,bullish,CHoCH CHoCH,50pct,0.78113,0.78029,0.78317,0.78381,3.188,4.188,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-16T06:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,10,2026-04-16T09:00:00+00:00,1,2026-04-16T09:00:00+00:00,LONG,fresh,Asia,London,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
NAS100,2026-04-13T00:00:00+00:00,2026-04-13T13:00:00+00:00,2026-04-13T13:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,25259.0,25304.02,25073.5,25049.5,4.12,4.66,sl,25304.02,-1.0,-1.0,-1.0,-250.0,2.277,-1.133,0,-1,-1,4,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-10T19:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,0,2026-04-12T23:00:00+00:00,1,2026-04-12T22:00:00+00:00,SHORT,no_fvg,NY,NY,True,True,Both,True,13:00-21:00 UTC
NAS100,2026-04-13T00:00:00+00:00,2026-04-13T13:00:00+00:00,2026-04-13T13:00:00+00:00,Asia,bearish,CHoCH CHoCH,50pct,25280.5,25304.02,25073.5,25049.5,8.809,9.83,sl,25304.02,-1.0,-1.0,-1.0,-250.0,5.272,-1.254,0,-1,-1,4,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-10T19:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,0,2026-04-12T23:00:00+00:00,1,2026-04-12T22:00:00+00:00,SHORT,no_fvg,NY,NY,True,True,Both,True,13:00-21:00 UTC
NAS100,2026-04-13T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,25355.0,25294.48,25619.25,26042.5,4.37,11.36,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-13T15:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,17,2026-04-13T16:00:00+00:00,1,2026-04-13T16:00:00+00:00,LONG,no_fvg,NY,NY,True,False,never_filled,False,13:00-21:00 UTC
NAS100,2026-04-13T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,25325.75,25294.48,25619.25,26042.5,9.392,22.936,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-13T15:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,17,2026-04-13T16:00:00+00:00,1,2026-04-13T16:00:00+00:00,LONG,no_fvg,NY,NY,True,False,never_filled,False,13:00-21:00 UTC
NAS100,2026-04-14T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,25598.25,25569.48,26042.5,26058.0,15.45,15.99,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-14T05:00:00+00:00,BOS,BOS,True,False,False,,,,,True,9,2026-04-14T08:00:00+00:00,1,2026-04-14T08:00:00+00:00,LONG,fresh,Asia,London,False,False,never_filled,True,13:00-21:00 UTC
NAS100,2026-04-14T09:00:00+00:00,,,London,bullish,BOS BOS,50pct,25584.88,25569.48,26042.5,26058.0,29.754,30.762,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-14T05:00:00+00:00,BOS,BOS,True,False,False,,,,,True,9,2026-04-14T08:00:00+00:00,1,2026-04-14T08:00:00+00:00,LONG,fresh,Asia,London,False,False,never_filled,True,13:00-21:00 UTC
NAS100,2026-04-16T16:00:00+00:00,2026-04-16T17:00:00+00:00,2026-04-16T18:00:00+00:00,NY,bullish,BOS BOS,proximal,26432.5,26390.73,26564.0,,3.15,,sl,26390.73,-1.0,-1.0,-1.0,-250.0,1.849,-1.855,1,-1,-1,4,discount,3.0,2.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-16T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,2026-04-16T15:00:00+00:00,1,2026-04-16T15:00:00+00:00,LONG,no_fvg,London,NY,False,True,Fill only,False,13:00-21:00 UTC
NAS100,2026-04-16T16:00:00+00:00,2026-04-16T18:00:00+00:00,2026-04-16T18:00:00+00:00,NY,bullish,BOS BOS,50pct,26412.62,26390.73,26564.0,,6.922,,sl,26390.73,-1.0,-1.0,-1.0,-250.0,3.272,-2.632,0,-1,-1,4,discount,3.0,2.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-16T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,2026-04-16T15:00:00+00:00,1,2026-04-16T15:00:00+00:00,LONG,no_fvg,London,NY,False,True,Fill only,False,13:00-21:00 UTC
GOLD,2026-04-13T00:00:00+00:00,2026-04-13T22:00:00+00:00,2026-04-14T00:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,4775.1,4798.205,4727.2,4725.2,2.07,2.16,sl,4798.205,-1.0,-1.0,-1.0,-250.0,0.325,-1.052,2,-1,-1,5,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-10T18:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,0,2026-04-12T23:00:00+00:00,1,2026-04-12T22:00:00+00:00,SHORT,no_fvg,NY,Other,True,False,OB only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-13T00:00:00+00:00,2026-04-13T23:00:00+00:00,2026-04-14T00:00:00+00:00,Asia,bearish,CHoCH CHoCH,50pct,4786.4,4798.205,4727.2,4725.2,5.017,5.186,sl,4798.205,-1.0,-1.0,-1.0,-250.0,0.923,-1.101,1,-1,-1,5,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-10T18:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,0,2026-04-12T23:00:00+00:00,1,2026-04-12T22:00:00+00:00,SHORT,no_fvg,NY,Other,True,False,OB only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-13T23:00:00+00:00,2026-04-14T16:00:00+00:00,2026-04-14T17:00:00+00:00,Other,bearish,BOS BOS,proximal,4842.6,4863.905,4810.5,4808.4,1.51,1.61,sl,4863.905,-1.0,-1.0,-1.0,-250.0,0.638,-1.178,1,-1,-1,388,premium,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-03-19T02:00:00+00:00,BOS,BOS,False,False,False,,,,,True,23,2026-04-13T22:00:00+00:00,1,2026-03-19T06:00:00+00:00,SHORT,stale,Asia,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-13T23:00:00+00:00,2026-04-14T17:00:00+00:00,2026-04-14T17:00:00+00:00,Other,bearish,BOS BOS,50pct,4853.0,4863.905,4810.5,4808.4,3.899,4.092,sl,4863.905,-1.0,-1.0,-1.0,-250.0,1.843,-1.348,0,-1,-1,388,premium,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-03-19T02:00:00+00:00,BOS,BOS,False,False,False,,,,,True,23,2026-04-13T22:00:00+00:00,1,2026-03-19T06:00:00+00:00,SHORT,stale,Asia,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-14T01:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,4743.1,4721.995,4802.8,4820.0,2.83,3.64,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,9,premium,7.2,3.0,2.16,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-04-13T15:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,True,1,2026-04-14T00:00:00+00:00,1,2026-04-14T00:00:00+00:00,LONG,fresh,NY,Asia,True,False,never_filled,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-14T01:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,50pct,4732.8,4721.995,4802.8,4820.0,6.481,8.074,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,9,premium,7.2,3.0,2.16,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-04-13T15:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,True,1,2026-04-14T00:00:00+00:00,1,2026-04-14T00:00:00+00:00,LONG,fresh,NY,Asia,True,False,never_filled,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-14T09:00:00+00:00,2026-04-14T10:00:00+00:00,2026-04-14T10:00:00+00:00,London,bullish,BOS BOS,proximal,4796.3,4779.495,4825.9,4826.0,1.76,1.77,sl,4779.495,-1.0,-1.0,-1.0,-250.0,0.881,-1.369,0,-1,-1,4,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-14T05:00:00+00:00,BOS,BOS,False,False,False,,,,,False,9,2026-04-14T08:00:00+00:00,1,2026-04-14T08:00:00+00:00,LONG,no_fvg,Asia,London,False,False,Neither,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-14T09:00:00+00:00,2026-04-14T10:00:00+00:00,2026-04-14T10:00:00+00:00,London,bullish,BOS BOS,50pct,4788.15,4779.495,4825.9,4826.0,4.364,4.376,sl,4779.495,-1.0,-1.0,-1.0,-250.0,2.652,-1.716,0,-1,-1,4,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-14T05:00:00+00:00,BOS,BOS,False,False,False,,,,,False,9,2026-04-14T08:00:00+00:00,1,2026-04-14T08:00:00+00:00,LONG,no_fvg,Asia,London,False,False,Neither,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-14T16:00:00+00:00,2026-04-16T14:00:00+00:00,2026-04-16T15:00:00+00:00,NY,bullish,BOS BOS,proximal,4800.2,4783.695,4825.9,4826.0,1.56,1.56,tp2,4826.0,1.563,1.56,1.56,390.75,2.09,-0.491,1,1,1,4,premium,6.8,3.0,1.83,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-04-14T12:00:00+00:00,BOS,BOS,True,True,False,,,,,False,16,2026-04-14T15:00:00+00:00,1,2026-04-14T15:00:00+00:00,LONG,fresh,London,NY,True,True,Both,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2026-04-14T16:00:00+00:00,2026-04-16T14:00:00+00:00,2026-04-16T15:00:00+00:00,NY,bullish,BOS BOS,50pct,4792.2,4783.695,4825.9,4826.0,3.965,3.976,tp2,4826.0,3.974,3.965,3.976,993.5,4.997,-0.012,1,1,1,4,premium,6.8,3.0,1.83,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-04-14T12:00:00+00:00,BOS,BOS,True,True,False,,,,,False,16,2026-04-14T15:00:00+00:00,1,2026-04-14T15:00:00+00:00,LONG,fresh,London,NY,True,True,Both,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
