setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,break_tier,break_close_atr,break_excess,break_body_atr,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0035,EURUSD,2024-09-12T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.10266,1.10129,1.10461,,1.66,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-09-12T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,14,bullish,with_trend,2024-09-12T13:00:00+00:00,1,2024-09-12T13:00:00+00:00,LONG,aligned,13.9,marginal,1.1,1.1,1.24,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0036,EURUSD,2024-09-12T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,1.10217,1.10129,1.10461,,3.588,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-09-12T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,14,bullish,with_trend,2024-09-12T13:00:00+00:00,1,2024-09-12T13:00:00+00:00,LONG,aligned,10.6,marginal,1.1,1.1,1.24,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0037,EURUSD,2024-09-16T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,1.10951,1.10862,1.11222,,3.92,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-09-16T01:00:00+00:00,BOS,BOS,False,False,False,,,,,False,4,bullish,with_trend,2024-09-16T03:00:00+00:00,1,2024-09-16T03:00:00+00:00,LONG,counter,60.0,marginal,0.51,1.27,2.03,no_fvg,Asia,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0038,EURUSD,2024-09-16T04:00:00+00:00,,,Asia,bullish,BOS BOS,50pct,1.10926,1.10862,1.11222,,6.727,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-09-16T01:00:00+00:00,BOS,BOS,False,False,False,,,,,False,4,bullish,with_trend,2024-09-16T03:00:00+00:00,1,2024-09-16T03:00:00+00:00,LONG,counter,58.3,marginal,0.51,1.27,2.03,no_fvg,Asia,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0039,EURUSD,2024-09-16T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.11086,1.1096,1.11309,,2.09,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,premium,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-16T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bullish,with_trend,2024-09-16T12:00:00+00:00,1,2024-09-16T06:00:00+00:00,LONG,counter,69.1,strong,1.41,3.53,1.67,fresh,Asia,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0040,EURUSD,2024-09-16T13:00:00+00:00,,,NY,bullish,BOS BOS,50pct,1.11043,1.1096,1.11309,,4.222,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,premium,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-16T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bullish,with_trend,2024-09-16T12:00:00+00:00,1,2024-09-16T06:00:00+00:00,LONG,counter,66.2,strong,1.41,3.53,1.67,fresh,Asia,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0041,EURUSD,2024-09-18T10:00:00+00:00,2024-09-18T11:00:00+00:00,2024-09-18T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.11359,1.11281,1.11495,,2.39,,sl,1.11281,-1.0,-1.0,-1.0,-250.0,True,,0.0,-1.276,0,-1,-1,2,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-18T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,10,bullish,with_trend,2024-09-18T09:00:00+00:00,1,2024-09-18T09:00:00+00:00,LONG,counter,90.5,strong,1.42,3.56,1.63,no_fvg,London,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0042,EURUSD,2024-09-18T10:00:00+00:00,2024-09-18T11:00:00+00:00,2024-09-18T11:00:00+00:00,London,bullish,BOS BOS,50pct,1.1134,1.11281,1.11495,,3.974,,sl,1.11281,-1.0,-1.0,-1.0,-250.0,True,,0.0,-1.365,0,-1,-1,2,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-18T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,10,bullish,with_trend,2024-09-18T09:00:00+00:00,1,2024-09-18T09:00:00+00:00,LONG,counter,89.2,strong,1.42,3.56,1.63,no_fvg,London,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0043,EURUSD,2024-09-23T08:00:00+00:00,2024-09-24T14:00:00+00:00,2024-09-24T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.11632,1.1172199999999999,1.11396,,3.38,,sl,1.11632,0.0,-1.0,-1.0,0.0,True,,2.073,-0.278,2,-1,-1,4,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-23T04:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,8,bearish,with_trend,2024-09-23T07:00:00+00:00,1,2024-09-23T07:00:00+00:00,SHORT,aligned,80.7,strong,3.51,3.51,5.53,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0044,EURUSD,2024-09-23T08:00:00+00:00,2024-09-24T17:00:00+00:00,2024-09-24T19:00:00+00:00,London,bearish,CHoCH CHoCH,50pct,1.11657,1.1172199999999999,1.11396,,5.8,,sl,1.1172199999999999,-1.0,-1.0,-1.0,-250.0,True,,1.15,-2.112,2,-1,-1,4,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-23T04:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,8,bearish,with_trend,2024-09-23T07:00:00+00:00,1,2024-09-23T07:00:00+00:00,SHORT,aligned,83.0,strong,3.51,3.51,5.53,fresh,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0045,EURUSD,2024-09-25T05:00:00+00:00,2024-09-25T09:00:00+00:00,2024-09-25T11:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.11844,1.11767,1.11944,,1.74,,tp1,1.11944,1.299,1.74,0.0,324.75,True,,1.956,-0.321,2,2,-1,8,premium,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-24T21:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,bullish,with_trend,2024-09-25T04:00:00+00:00,1,2024-09-24T22:00:00+00:00,LONG,counter,81.7,solid,0.99,2.48,1.15,fresh,Other,London,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0046,EURUSD,2024-09-25T05:00:00+00:00,2024-09-25T09:00:00+00:00,2024-09-25T11:00:00+00:00,Asia,bullish,BOS BOS,50pct,1.11826,1.11767,1.11944,,3.026,,tp1,1.11944,2.0,3.026,0.0,500.0,True,,2.858,-0.114,2,2,-1,8,premium,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-24T21:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,bullish,with_trend,2024-09-25T04:00:00+00:00,1,2024-09-24T22:00:00+00:00,LONG,counter,79.8,solid,0.99,2.48,1.15,fresh,Other,London,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0047,EURUSD,2024-09-25T15:00:00+00:00,2024-09-26T15:00:00+00:00,2024-09-27T05:00:00+00:00,NY,bearish,BOS BOS,proximal,1.11869,1.12035,1.11645,,1.55,,tp1,1.11645,1.349,1.55,0.0,337.25,True,,1.502,-0.304,14,14,-1,4,premium,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-25T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2024-09-25T14:00:00+00:00,1,2024-09-25T14:00:00+00:00,SHORT,aligned,84.3,solid,0.69,1.73,2.08,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0048,EURUSD,2024-09-25T15:00:00+00:00,2024-09-27T12:00:00+00:00,2024-09-27T13:00:00+00:00,NY,bearish,BOS BOS,50pct,1.11932,1.12035,1.11645,,3.458,,sl,1.12035,-1.0,-1.0,-1.0,-250.0,True,,3.517,-1.217,1,-1,-1,4,premium,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-25T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2024-09-25T14:00:00+00:00,1,2024-09-25T14:00:00+00:00,SHORT,aligned,90.8,solid,0.69,1.73,2.08,no_fvg,London,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0049,EURUSD,2024-09-27T13:00:00+00:00,2024-09-27T15:00:00+00:00,2024-09-27T16:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.11707,1.1158000000000001,1.11907,,1.86,,sl,1.1158000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.786,-1.668,1,-1,-1,2,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-27T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2024-09-27T12:00:00+00:00,1,2024-09-27T12:00:00+00:00,LONG,counter,56.5,solid,1.65,1.65,2.47,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0050,EURUSD,2024-09-27T13:00:00+00:00,2024-09-27T15:00:00+00:00,2024-09-27T16:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,1.11663,1.1158000000000001,1.11907,,3.873,,sl,1.1158000000000001,-1.0,-1.0,-1.0,-250.0,True,,1.733,-2.022,1,-1,-1,2,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-27T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2024-09-27T12:00:00+00:00,1,2024-09-27T12:00:00+00:00,LONG,counter,50.6,solid,1.65,1.65,2.47,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0051,USDJPY,2024-07-03T06:00:00+00:00,2024-07-03T13:00:00+00:00,2024-07-03T14:00:00+00:00,Asia,bullish,BOS BOS,proximal,161.656,161.57399999999998,161.894,,3.84,,sl,161.57399999999998,-1.0,-1.0,-1.0,-250.0,True,,2.134,-10.829,1,-1,-1,3,premium,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-03T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,6,bullish,with_trend,2024-07-03T05:00:00+00:00,1,2024-07-03T05:00:00+00:00,LONG,counter,79.5,strong,1.21,3.03,1.53,fresh,Asia,NY,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0052,USDJPY,2024-07-03T06:00:00+00:00,2024-07-03T13:00:00+00:00,2024-07-03T14:00:00+00:00,Asia,bullish,BOS BOS,50pct,161.635,161.57399999999998,161.894,,6.317,,sl,161.57399999999998,-1.0,-1.0,-1.0,-250.0,True,,3.213,-14.213,1,-1,-1,3,premium,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-03T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,6,bullish,with_trend,2024-07-03T05:00:00+00:00,1,2024-07-03T05:00:00+00:00,LONG,counter,77.7,strong,1.21,3.03,1.53,fresh,Asia,NY,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0053,USDJPY,2024-07-11T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,161.468,161.596,161.264,,1.89,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-11T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bearish,with_trend,2024-07-11T12:00:00+00:00,1,2024-07-11T12:00:00+00:00,SHORT,aligned,90.3,strong,8.52,8.52,8.7,no_fvg,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0054,USDJPY,2024-07-11T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,161.512,161.596,161.264,,3.875,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-11T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bearish,with_trend,2024-07-11T12:00:00+00:00,1,2024-07-11T12:00:00+00:00,SHORT,aligned,91.6,strong,8.52,8.52,8.7,no_fvg,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0055,USDJPY,2024-07-16T11:00:00+00:00,2024-07-17T05:00:00+00:00,2024-07-17T06:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,157.938,157.797,158.173,,1.94,,sl,157.797,-1.0,-1.0,-1.0,-250.0,True,,2.113,-1.688,1,-1,-1,17,discount,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-15T18:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,11,bullish,with_trend,2024-07-16T10:00:00+00:00,1,2024-07-16T00:00:00+00:00,LONG,aligned,48.0,marginal,1.01,1.01,1.15,fresh,NY,Asia,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0056,USDJPY,2024-07-16T11:00:00+00:00,2024-07-17T05:00:00+00:00,2024-07-17T06:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,157.888,157.797,158.173,,4.014,,sl,157.797,-1.0,-1.0,-1.0,-250.0,True,,3.824,-2.066,1,-1,-1,17,discount,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-15T18:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,11,bullish,with_trend,2024-07-16T10:00:00+00:00,1,2024-07-16T00:00:00+00:00,LONG,aligned,45.0,marginal,1.01,1.01,1.15,fresh,NY,Asia,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0057,USDJPY,2024-07-22T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,157.344,157.592,156.175,,5.13,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-22T01:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,bearish,with_trend,2024-07-22T06:00:00+00:00,1,2024-07-22T05:00:00+00:00,SHORT,aligned,79.3,marginal,0.56,1.4,1.98,fresh,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0058,USDJPY,2024-07-22T07:00:00+00:00,,,London,bearish,BOS BOS,50pct,157.448,157.592,156.175,,10.266,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-22T01:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,bearish,with_trend,2024-07-22T06:00:00+00:00,1,2024-07-22T05:00:00+00:00,SHORT,aligned,83.4,marginal,0.56,1.4,1.98,fresh,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0059,USDJPY,2024-07-26T09:00:00+00:00,2024-07-26T13:00:00+00:00,2024-07-26T14:00:00+00:00,London,bullish,BOS BOS,proximal,153.831,153.535,154.318,,1.76,,sl,153.535,-1.0,-1.0,-1.0,-250.0,True,,1.324,-2.51,1,-1,-1,5,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-26T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2024-07-26T08:00:00+00:00,1,2024-07-26T08:00:00+00:00,LONG,counter,79.6,marginal,0.44,1.1,1.05,fresh,Asia,NY,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0060,USDJPY,2024-07-26T09:00:00+00:00,2024-07-26T13:00:00+00:00,2024-07-26T14:00:00+00:00,London,bullish,BOS BOS,50pct,153.703,153.535,154.318,,4.155,,sl,153.535,-1.0,-1.0,-1.0,-250.0,True,,3.095,-3.661,1,-1,-1,5,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-26T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2024-07-26T08:00:00+00:00,1,2024-07-26T08:00:00+00:00,LONG,counter,74.2,marginal,0.44,1.1,1.05,fresh,Asia,NY,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0061,USDJPY,2024-07-31T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,152.332,153.38500000000002,150.043,,2.22,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,13,discount,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-07-31T02:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2024-07-31T14:00:00+00:00,1,2024-07-31T04:00:00+00:00,SHORT,counter,48.4,strong,1.12,2.8,1.14,no_fvg,Asia,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0062,USDJPY,2024-07-31T15:00:00+00:00,,,NY,bearish,BOS BOS,50pct,152.839,153.38500000000002,150.043,,5.316,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,13,premium,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-07-31T02:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2024-07-31T14:00:00+00:00,1,2024-07-31T04:00:00+00:00,SHORT,aligned,57.5,strong,1.12,2.8,1.14,no_fvg,Asia,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0063,USDJPY,2024-08-02T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,148.788,149.162,147.014,,5.01,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-08-02T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bearish,with_trend,2024-08-02T12:00:00+00:00,1,2024-08-02T12:00:00+00:00,SHORT,counter,45.8,strong,2.23,5.56,2.95,no_fvg,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0064,USDJPY,2024-08-02T13:00:00+00:00,,,NY,bearish,BOS BOS,50pct,148.955,149.162,147.014,,10.38,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-08-02T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bearish,with_trend,2024-08-02T12:00:00+00:00,1,2024-08-02T12:00:00+00:00,SHORT,aligned,50.1,strong,2.23,5.56,2.95,no_fvg,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0065,USDJPY,2024-09-05T15:00:00+00:00,2024-09-05T16:00:00+00:00,2024-09-06T05:00:00+00:00,NY,bullish,BOS BOS,proximal,143.599,142.801,144.862,,1.62,,sl,142.801,-1.0,-1.0,-1.0,-250.0,True,,0.0,-1.497,13,-1,-1,3,discount,4.0,1.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2024-09-05T12:00:00+00:00,BOS,BOS,False,True,False,,,,,False,15,bullish,with_trend,2024-09-05T14:00:00+00:00,1,2024-09-05T14:00:00+00:00,LONG,aligned,17.3,marginal,0.43,1.06,1.89,no_fvg,London,NY,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0066,USDJPY,2024-09-05T15:00:00+00:00,2024-09-05T17:00:00+00:00,2024-09-06T05:00:00+00:00,NY,bullish,BOS BOS,50pct,143.22,142.801,144.862,,4.115,,sl,142.801,-1.0,-1.0,-1.0,-250.0,True,,0.685,-1.947,12,-1,-1,3,discount,4.0,1.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2024-09-05T12:00:00+00:00,BOS,BOS,False,True,False,,,,,False,15,bullish,with_trend,2024-09-05T14:00:00+00:00,1,2024-09-05T14:00:00+00:00,LONG,aligned,8.7,marginal,0.43,1.06,1.89,no_fvg,London,NY,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0067,USDJPY,2024-09-27T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,145.753,146.531,144.612,,1.51,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-09-27T05:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,7,bearish,with_trend,2024-09-27T06:00:00+00:00,1,2024-09-27T06:00:00+00:00,SHORT,aligned,122.8,solid,2.44,2.44,5.65,no_fvg,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0068,USDJPY,2024-09-27T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,50pct,146.122,146.531,144.612,,3.882,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-09-27T05:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,7,bearish,with_trend,2024-09-27T06:00:00+00:00,1,2024-09-27T06:00:00+00:00,SHORT,aligned,138.6,solid,2.44,2.44,5.65,no_fvg,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0069,NZDUSD,2024-07-03T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.60742,0.6064,0.60861,,1.9,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-07-03T11:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,bullish,with_trend,2024-07-03T13:00:00+00:00,1,2024-07-03T13:00:00+00:00,LONG,aligned,41.3,solid,1.52,1.52,2.02,fresh,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0070,NZDUSD,2024-07-03T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,0.60731,0.6064,0.60861,,2.549,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-07-03T11:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,bullish,with_trend,2024-07-03T13:00:00+00:00,1,2024-07-03T13:00:00+00:00,LONG,aligned,39.5,solid,1.52,1.52,2.02,fresh,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
