setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,break_tier,break_close_atr,break_excess,break_body_atr,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0141,USDCHF,2025-06-03T16:00:00+00:00,2025-06-04T14:00:00+00:00,2025-06-04T14:00:00+00:00,NY,bullish,BOS BOS,proximal,0.81961,0.81788,0.8222,0.82303,1.69,2.24,sl,0.81788,-1.0,-1.0,-1.0,-250.0,True,,1.208,-1.133,0,-1,-1,7,discount,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-06-03T09:00:00+00:00,BOS,BOS,True,False,False,,,,,False,16,bullish,with_trend,2025-06-03T15:00:00+00:00,1,2025-06-03T10:00:00+00:00,LONG,aligned,-5.2,marginal,0.88,1.07,1.07,fresh,London,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0142,USDCHF,2025-06-03T16:00:00+00:00,2025-06-04T14:00:00+00:00,2025-06-04T14:00:00+00:00,NY,bullish,BOS BOS,50pct,0.81894,0.81788,0.8222,0.82303,3.791,4.756,sl,0.81788,-1.0,-1.0,-1.0,-250.0,True,,2.604,-1.217,0,-1,-1,7,discount,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-06-03T09:00:00+00:00,BOS,BOS,True,False,False,,,,,False,16,bullish,with_trend,2025-06-03T15:00:00+00:00,1,2025-06-03T10:00:00+00:00,LONG,aligned,-18.5,marginal,0.88,1.07,1.07,fresh,London,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0143,USDCHF,2025-06-04T13:00:00+00:00,2025-06-06T09:00:00+00:00,2025-06-06T13:00:00+00:00,NY,bearish,BOS BOS,proximal,0.82214,0.82424,0.8192,,1.55,,sl,0.82424,-1.0,-1.0,-1.0,-250.0,True,,0.524,-1.276,4,-1,-1,4,discount,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2025-06-04T09:00:00+00:00,BOS,BOS,False,True,False,,,,,False,13,bearish,with_trend,2025-06-04T12:00:00+00:00,1,2025-06-04T12:00:00+00:00,SHORT,counter,44.3,solid,0.52,1.79,1.79,no_fvg,London,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0144,USDCHF,2025-06-04T13:00:00+00:00,2025-06-06T12:00:00+00:00,2025-06-06T13:00:00+00:00,NY,bearish,BOS BOS,50pct,0.82299,0.82424,0.8192,,3.61,,sl,0.82424,-1.0,-1.0,-1.0,-250.0,True,,1.56,-1.464,1,-1,-1,4,premium,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2025-06-04T09:00:00+00:00,BOS,BOS,False,True,False,,,,,False,13,bearish,with_trend,2025-06-04T12:00:00+00:00,1,2025-06-04T12:00:00+00:00,SHORT,aligned,60.9,solid,0.52,1.79,1.79,no_fvg,London,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0145,USDCHF,2025-06-06T17:00:00+00:00,2025-06-06T18:00:00+00:00,2025-06-09T02:00:00+00:00,NY,bullish,BOS BOS,proximal,0.82238,0.82075,0.82462,,1.57,,sl,0.82075,-1.0,-1.0,-1.0,-250.0,True,,0.092,-1.233,7,-1,-1,8,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-06-06T09:00:00+00:00,BOS,BOS,False,False,False,,,,,False,17,bullish,with_trend,2025-06-06T16:00:00+00:00,1,2025-06-06T11:00:00+00:00,LONG,counter,68.8,marginal,0.44,1.07,1.07,fresh,London,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0146,USDCHF,2025-06-06T17:00:00+00:00,2025-06-06T18:00:00+00:00,2025-06-09T02:00:00+00:00,NY,bullish,BOS BOS,50pct,0.82177,0.82075,0.82462,,3.476,,sl,0.82075,-1.0,-1.0,-1.0,-250.0,True,,0.745,-1.373,7,-1,-1,8,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-06-06T09:00:00+00:00,BOS,BOS,False,False,False,,,,,False,17,bullish,with_trend,2025-06-06T16:00:00+00:00,1,2025-06-06T11:00:00+00:00,LONG,counter,61.0,marginal,0.44,1.07,1.07,fresh,London,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0147,USDCHF,2025-06-11T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.82168,0.8233,0.81935,,1.64,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-06-11T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,13,bearish,with_trend,2025-06-11T12:00:00+00:00,1,2025-06-11T12:00:00+00:00,SHORT,counter,42.8,solid,0.62,1.66,1.66,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0148,USDCHF,2025-06-11T13:00:00+00:00,,,NY,bearish,BOS BOS,50pct,0.82229,0.8233,0.81935,,3.63,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-06-11T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,13,bearish,with_trend,2025-06-11T12:00:00+00:00,1,2025-06-11T12:00:00+00:00,SHORT,aligned,62.4,solid,0.62,1.66,1.66,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0149,USDCHF,2025-06-12T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.81568,0.81799,0.81209,,1.7,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-12T06:00:00+00:00,BOS,BOS,False,False,False,,,,,False,8,bearish,with_trend,2025-06-12T07:00:00+00:00,1,2025-06-12T07:00:00+00:00,SHORT,counter,9.0,marginal,0.69,1.0,1.0,no_fvg,Asia,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0150,USDCHF,2025-06-12T08:00:00+00:00,,,London,bearish,BOS BOS,50pct,0.81664,0.81799,0.81209,,3.957,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-12T06:00:00+00:00,BOS,BOS,False,False,False,,,,,False,8,bearish,with_trend,2025-06-12T07:00:00+00:00,1,2025-06-12T07:00:00+00:00,SHORT,counter,20.2,marginal,0.69,1.0,1.0,no_fvg,Asia,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0151,USDCHF,2025-06-12T13:00:00+00:00,2025-06-12T21:00:00+00:00,2025-06-13T00:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.80941,0.80626,0.8181,,2.95,,sl,0.80626,-1.0,-1.0,-1.0,-250.0,True,,0.41,-1.225,3,-1,-1,886,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-22T05:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2025-06-12T12:00:00+00:00,1,2025-04-22T06:00:00+00:00,LONG,aligned,-6.0,marginal,1.62,1.41,2.11,stale,Asia,Other,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0152,USDCHF,2025-06-12T13:00:00+00:00,2025-06-12T23:00:00+00:00,2025-06-13T00:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,0.80803,0.80626,0.8181,,6.414,,sl,0.80626,-1.0,-1.0,-1.0,-250.0,True,,1.339,-1.401,1,-1,-1,886,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-22T05:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2025-06-12T12:00:00+00:00,1,2025-04-22T06:00:00+00:00,LONG,aligned,-16.4,marginal,1.62,1.41,2.11,stale,Asia,Other,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0153,USDCHF,2025-06-16T14:00:00+00:00,2025-06-16T15:00:00+00:00,2025-06-16T17:00:00+00:00,NY,bearish,BOS BOS,proximal,0.81025,0.81212,0.80688,,2.02,,sl,0.81212,-1.0,-1.0,-1.0,-250.0,True,,0.0,-1.203,2,-1,-1,3,premium,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-06-16T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,14,bearish,with_trend,2025-06-16T13:00:00+00:00,1,2025-06-16T13:00:00+00:00,SHORT,aligned,59.9,marginal,0.73,1.02,1.02,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0154,USDCHF,2025-06-16T14:00:00+00:00,2025-06-16T15:00:00+00:00,2025-06-16T17:00:00+00:00,NY,bearish,BOS BOS,50pct,0.81098,0.81212,0.80688,,4.362,,sl,0.81212,-1.0,-1.0,-1.0,-250.0,True,,0.351,-1.333,2,-1,-1,3,premium,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-06-16T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,14,bearish,with_trend,2025-06-16T13:00:00+00:00,1,2025-06-16T13:00:00+00:00,SHORT,aligned,69.2,marginal,0.73,1.02,1.02,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0155,USDCHF,2025-06-17T04:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,0.81119,0.80878,0.81463,,1.56,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,15,discount,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-16T13:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,4,bullish,with_trend,2025-06-17T03:00:00+00:00,1,2025-06-16T19:00:00+00:00,LONG,aligned,40.0,marginal,1.17,1.05,1.57,fresh,NY,Asia,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0156,USDCHF,2025-06-17T04:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,50pct,0.81019,0.80878,0.81463,,3.669,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,15,discount,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-16T13:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,4,bullish,with_trend,2025-06-17T03:00:00+00:00,1,2025-06-16T19:00:00+00:00,LONG,aligned,22.9,marginal,1.17,1.05,1.57,fresh,NY,Asia,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0157,USDCHF,2025-06-17T12:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.81129,0.80964,0.81423,0.81463,2.03,2.3,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,26,discount,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-06-16T10:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,12,bullish,with_trend,2025-06-17T11:00:00+00:00,1,2025-06-16T19:00:00+00:00,LONG,aligned,41.7,marginal,1.42,1.28,1.91,fresh,London,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0158,USDCHF,2025-06-17T12:00:00+00:00,,,London,bullish,CHoCH CHoCH,50pct,0.81067,0.80964,0.81423,0.81463,4.289,4.771,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,26,discount,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-06-16T10:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,12,bullish,with_trend,2025-06-17T11:00:00+00:00,1,2025-06-16T19:00:00+00:00,LONG,aligned,31.1,marginal,1.42,1.28,1.91,fresh,London,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0159,USDCHF,2025-06-17T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.8128,0.81167,0.81423,0.81463,1.54,1.97,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-06-17T10:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bullish,with_trend,2025-06-17T14:00:00+00:00,1,2025-06-17T14:00:00+00:00,LONG,counter,52.0,marginal,0.84,1.09,1.09,no_fvg,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0160,USDCHF,2025-06-17T15:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.81244,0.81167,0.81423,0.81463,3.14,3.842,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,discount,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-06-17T10:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bullish,with_trend,2025-06-17T14:00:00+00:00,1,2025-06-17T14:00:00+00:00,LONG,aligned,47.2,marginal,0.84,1.09,1.09,no_fvg,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0161,USDCHF,2025-06-18T06:00:00+00:00,2025-06-18T07:00:00+00:00,2025-06-18T18:00:00+00:00,Asia,bullish,BOS BOS,proximal,0.8158,0.8134,0.81914,,1.52,,sl,0.8158,0.0,1.52,0.0,0.0,True,,1.396,-0.171,11,11,-1,15,premium,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",True,h1_only,2025-06-17T15:00:00+00:00,BOS,BOS,False,False,False,,,,,False,6,bullish,with_trend,2025-06-18T05:00:00+00:00,1,2025-06-17T18:00:00+00:00,LONG,counter,82.2,marginal,0.49,1.13,1.13,fresh,NY,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0162,USDCHF,2025-06-18T06:00:00+00:00,,,Asia,bullish,BOS BOS,50pct,0.8148,0.8134,0.81914,,3.617,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,15,premium,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-06-17T15:00:00+00:00,BOS,BOS,False,False,False,,,,,False,6,bullish,with_trend,2025-06-18T05:00:00+00:00,1,2025-06-17T18:00:00+00:00,LONG,counter,70.4,marginal,0.49,1.13,1.13,fresh,NY,Asia,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0163,USDCHF,2025-06-23T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.81729,0.8198,0.81343,,1.67,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-23T12:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bearish,with_trend,2025-06-23T14:00:00+00:00,1,2025-06-23T14:00:00+00:00,SHORT,aligned,67.3,marginal,1.52,1.44,2.15,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0164,USDCHF,2025-06-23T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,0.81835,0.8198,0.81343,,3.936,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-23T12:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bearish,with_trend,2025-06-23T14:00:00+00:00,1,2025-06-23T14:00:00+00:00,SHORT,aligned,83.0,marginal,1.52,1.44,2.15,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0165,NAS100,2025-04-01T05:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,Asia,bullish,BOS BOS,proximal,19228.75,19116.48,19460.0,,2.06,,sl,19116.48,-1.0,-1.0,-1.0,-250.0,True,,7.264,-1.354,0,-1,-1,17,discount,5.2,2.0,1.22,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-03-31T11:00:00+00:00,BOS,BOS,True,True,False,,,,,False,5,bullish,with_trend,2025-04-01T04:00:00+00:00,1,2025-03-31T18:00:00+00:00,LONG,aligned,49.1,marginal,0.84,1.39,1.39,fresh,London,NY,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0166,NAS100,2025-04-01T05:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,Asia,bullish,BOS BOS,50pct,19173.62,19116.48,19460.0,,5.014,,sl,19116.48,-1.0,-1.0,-1.0,-250.0,True,,15.237,-1.695,0,-1,-1,17,discount,5.2,2.0,1.22,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-03-31T11:00:00+00:00,BOS,BOS,True,True,False,,,,,False,5,bullish,with_trend,2025-04-01T04:00:00+00:00,1,2025-03-31T18:00:00+00:00,LONG,aligned,38.3,marginal,0.84,1.39,1.39,fresh,London,NY,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0167,NAS100,2025-04-01T17:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,NY,bearish,BOS BOS,proximal,19907.0,19971.77,19765.75,19711.5,2.18,3.02,sl,19971.77,-1.0,-1.0,-1.0,-250.0,True,,12.818,-2.119,0,-1,-1,53,premium,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-28T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,bullish,against_trend,2025-04-01T16:00:00+00:00,1,2025-03-28T14:00:00+00:00,SHORT,aligned,181.4,solid,2.11,2.21,2.21,fresh,London,NY,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0168,NAS100,2025-04-01T17:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,NY,bearish,BOS BOS,50pct,19938.38,19971.77,19765.75,19711.5,5.173,6.799,sl,19971.77,-1.0,-1.0,-1.0,-250.0,True,,25.805,-3.171,0,-1,-1,53,premium,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-28T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,bullish,against_trend,2025-04-01T16:00:00+00:00,1,2025-03-28T14:00:00+00:00,SHORT,aligned,187.5,solid,2.11,2.21,2.21,fresh,London,NY,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0169,NAS100,2025-04-02T12:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,19272.25,19200.73,19460.0,19489.75,2.63,3.04,sl,19200.73,-1.0,-1.0,-1.0,-250.0,True,,10.794,-2.734,0,-1,-1,50,discount,5.5,4.0,0.0,1.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2025-03-31T08:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,12,bullish,with_trend,2025-04-02T11:00:00+00:00,1,2025-03-31T18:00:00+00:00,LONG,aligned,41.0,solid,1.43,1.58,2.37,fresh,London,NY,False,False,Neither,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0170,NAS100,2025-04-02T12:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,19237.5,19200.73,19460.0,19489.75,6.054,6.864,sl,19200.73,-1.0,-1.0,-1.0,-250.0,True,,21.94,-4.372,0,-1,-1,50,discount,5.5,4.0,0.0,1.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2025-03-31T08:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,12,bullish,with_trend,2025-04-02T11:00:00+00:00,1,2025-03-31T18:00:00+00:00,LONG,aligned,36.2,solid,1.43,1.58,2.37,fresh,London,NY,False,False,Neither,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0171,NAS100,2025-04-02T17:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,NY,bullish,BOS BOS,proximal,19431.5,19341.23,19579.0,,1.63,,sl,19341.23,-1.0,-1.0,-1.0,-250.0,True,,6.788,-3.93,0,-1,-1,5,premium,5.0,1.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-04-02T12:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,bullish,with_trend,2025-04-02T16:00:00+00:00,1,2025-04-02T16:00:00+00:00,LONG,counter,53.3,solid,1.29,1.61,1.61,fresh,London,NY,True,False,OB only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0172,NAS100,2025-04-02T17:00:00+00:00,2025-04-02T20:00:00+00:00,2025-04-02T20:00:00+00:00,NY,bullish,BOS BOS,50pct,19387.38,19341.23,19579.0,,4.154,,sl,19341.23,-1.0,-1.0,-1.0,-250.0,True,,14.233,-6.731,0,-1,-1,5,discount,5.0,1.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-04-02T12:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,bullish,with_trend,2025-04-02T16:00:00+00:00,1,2025-04-02T16:00:00+00:00,LONG,aligned,48.2,solid,1.29,1.61,1.61,fresh,London,NY,True,False,OB only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0173,NAS100,2025-04-08T12:00:00+00:00,2025-04-08T16:00:00+00:00,2025-04-08T16:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,17830.25,17718.98,18361.5,,4.78,,sl,17718.98,-1.0,-1.0,-1.0,-250.0,True,,2.184,-1.571,0,-1,-1,3,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-08T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,12,bullish,with_trend,2025-04-08T11:00:00+00:00,1,2025-04-08T11:00:00+00:00,LONG,counter,72.1,marginal,1.46,1.17,1.76,no_fvg,London,NY,False,False,Neither,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0174,NAS100,2025-04-08T12:00:00+00:00,2025-04-08T16:00:00+00:00,2025-04-08T16:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,17775.62,17718.98,18361.5,,10.348,,sl,17718.98,-1.0,-1.0,-1.0,-250.0,True,,5.255,-2.121,0,-1,-1,3,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-08T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,12,bullish,with_trend,2025-04-08T11:00:00+00:00,1,2025-04-08T11:00:00+00:00,LONG,counter,69.2,marginal,1.46,1.17,1.76,no_fvg,London,NY,False,False,Neither,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0175,NAS100,2025-04-10T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,17399.0,17221.98,17824.0,,2.4,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,32,discount,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-04-09T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,18,bearish,against_trend,2025-04-10T17:00:00+00:00,1,2025-04-09T13:00:00+00:00,LONG,aligned,25.0,marginal,1.26,1.12,1.68,no_fvg,London,NY,False,False,never_filled,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0176,NAS100,2025-04-10T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,17311.5,17221.98,17824.0,,5.726,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,32,discount,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-04-09T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,18,bearish,against_trend,2025-04-10T17:00:00+00:00,1,2025-04-09T13:00:00+00:00,LONG,aligned,21.7,marginal,1.26,1.12,1.68,no_fvg,London,NY,False,False,never_filled,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
