setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6951,EURUSD,2016-03-09T16:00:00+00:00,2016-03-09T17:00:00+00:00,2016-03-09T23:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.10288,1.10575,1.10595,1.09835,1.0967,1.58,2.15,tp1,1.09835,1.476,1.58,2.15,369.0,True,,1.476,-0.068,1.0,,,,,,,2.12,6,6,14,27.0,23.0,26,premium,1.0,True,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2016-03-08T14:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,True,0,1.31,1.61,1.07,marginal,1.844,0.38,0.691,0.001448,0.356,1,False,,,,,False,16,bearish,with_trend,True,False,False,,1.09457,106.1,False,False,False,2016-03-09T15:00:00+00:00,1,2016-03-08T18:00:00+00:00,SHORT,False,aligned,68.3,False,0,fresh,NY,NY,True,False,OB only,A+ Reversal at the Wall,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6952,EURUSD,2016-03-10T06:00:00+00:00,2016-03-10T14:00:00+00:00,2016-03-10T14:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.10127,1.10382,1.10402,1.097,,1.67,,sl,1.10402,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,5.656,,,,2.071,0,-1,-1,49.0,44.0,41,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-03-08T13:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,1.38,1.69,1.13,marginal,1.77,,0.753,0.001328,0.8,2,False,,,,,False,6,bearish,with_trend,True,False,False,,1.09457,85.6,False,False,False,2016-03-10T05:00:00+00:00,1,2016-03-08T18:00:00+00:00,SHORT,,aligned,75.5,False,0,stale,NY,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6953,EURUSD,2016-03-10T08:00:00+00:00,2016-03-10T08:00:00+00:00,2016-03-10T10:00:00+00:00,London,bearish,BOS BOS,proximal,1.09749,1.09831,1.0985099999999999,1.09461,,3.51,,sl,1.09749,0.0,-1.0,-1.0,0.0,True,,1.49,-0.0,0.0,False,False,0.912,,2.0,,0.854,2,-1,-1,3.0,1.0,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-10T05:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.22,0.51,0.51,marginal,0.519,,5.397,0.001195,0.774,0,False,,,,,False,8,bearish,with_trend,False,False,False,,1.09626,17.1,False,False,False,2016-03-10T07:00:00+00:00,1,2016-03-10T07:00:00+00:00,SHORT,False,counter,32.9,False,2,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6954,EURUSD,2016-03-11T04:00:00+00:00,2016-03-11T04:00:00+00:00,2016-03-11T16:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.11734,1.11959,1.11979,1.1014,,7.08,,sl,1.11734,0.0,2.747,2.747,0.0,True,,3.808,-0.327,0.0,False,False,0.403,,,,0.551,12,-1,-1,4.0,1.0,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-11T00:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.1,0.32,0.32,marginal,0.461,,3.042,0.004445,0.39,0,False,,,,,False,4,bearish,with_trend,True,False,False,,1.11652,,False,False,False,2016-03-11T03:00:00+00:00,1,2016-03-11T03:00:00+00:00,SHORT,True,aligned,88.8,False,1,no_fvg,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6955,EURUSD,2016-03-14T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.11556,1.11653,1.11673,1.10801,,7.78,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.924,0,-1,-1,,,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-14T04:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.16,1.89,1.89,solid,0.608,,2.52,0.001266,0.688,0,False,,,,,False,8,bearish,with_trend,True,False,False,,1.11349,50.5,False,False,False,2016-03-14T07:00:00+00:00,1,2016-03-14T07:00:00+00:00,SHORT,,aligned,54.9,False,1,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6956,EURUSD,2016-03-16T15:00:00+00:00,2016-03-16T16:00:00+00:00,2016-03-16T18:00:00+00:00,NY,bearish,BOS BOS,proximal,1.10789,1.10933,1.10953,1.1014,1.10012,4.51,5.4,sl,1.10953,-1.0,-1.0,-1.0,-250.0,True,,0.53,-0.78,-1.887,False,False,9.675,,,,1.208,2,-1,-1,5.0,3.0,4,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-03-16T11:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.79,1.54,1.54,solid,0.914,0.177,2.785,0.001357,0.202,0,False,,,,,False,15,bearish,with_trend,False,False,False,,1.10575,39.2,False,False,True,2016-03-16T14:00:00+00:00,1,2016-03-16T13:00:00+00:00,SHORT,,counter,31.8,False,1,fresh,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6957,EURUSD,2016-03-17T08:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,1.12241,1.1214,1.1212,1.1242,,1.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.473,0,-1,-1,,,4,premium,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-03-17T04:00:00+00:00,BOS,Confirm,0,holding,True,pristine,False,0,0.93,1.6,1.6,solid,0.317,0.172,6.531,0.002557,0.481,0,False,,,,,False,8,bullish,with_trend,False,False,False,,1.12594,19.1,False,True,False,2016-03-17T07:00:00+00:00,1,2016-03-17T07:00:00+00:00,LONG,,counter,82.5,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6958,EURUSD,2016-03-18T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.13163,1.13385,1.13405,1.12048,,5.02,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,2.184,0,-1,-1,,,6,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-18T01:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.92,1.27,0.85,marginal,1.823,,1.002,0.001108,0.431,0,False,,,,,False,7,bullish,ambiguous,False,False,True,bearish,1.12914,96.1,False,False,False,2016-03-18T06:00:00+00:00,1,2016-03-18T06:00:00+00:00,SHORT,,aligned,90.9,False,0,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6959,EURUSD,2016-03-23T05:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,1.12112,1.12178,1.12198,1.11881,,3.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.834,0,-1,-1,,,3,discount,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-23T02:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.38,0.56,0.56,marginal,0.446,,1.532,0.001031,0.217,0,False,,,,,False,5,bearish,with_trend,False,False,False,,1.12037,36.2,False,False,False,2016-03-23T04:00:00+00:00,1,2016-03-23T04:00:00+00:00,SHORT,,counter,15.0,False,3,no_fvg,Asia,Asia,False,False,never_filled,Caution: Late-Trend Chase,caution,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6960,EURUSD,2016-03-23T13:00:00+00:00,2016-03-23T13:00:00+00:00,2016-03-24T10:00:00+00:00,NY,bearish,BOS BOS,proximal,1.11807,1.12022,1.12042,1.1144,1.10933,1.71,4.07,sl,1.11807,0.0,1.71,0.0,0.0,True,,1.366,-0.294,0.0,True,True,0.563,0.437,1.0,True,1.976,19,20,-1,3.0,1.0,3,discount,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-23T10:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.8,1.66,1.66,solid,1.64,,3.75,0.001189,0.323,0,False,,,,,False,13,bearish,with_trend,False,False,False,,1.1166,25.2,False,False,True,2016-03-23T12:00:00+00:00,1,2016-03-23T12:00:00+00:00,SHORT,False,counter,8.3,False,4,no_fvg,London,NY,False,True,Fill only,Caution: Late-Trend Chase,caution,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6961,EURUSD,2016-03-25T11:00:00+00:00,2016-03-25T11:00:00+00:00,2016-03-25T18:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.11689,1.116,1.1158000000000001,1.11859,,1.91,,friday_flat,1.11669,-0.183,-1.0,-1.0,-45.75,True,,0.11,-0.862,-1.664,,,,,,,1.26,7,-1,-1,4.0,1.0,4,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-03-25T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.47,0.79,0.53,marginal,0.798,,0.705,0.000865,0.942,0,False,,,,,False,11,bearish,ambiguous,False,False,True,bullish,1.11757,54.0,False,,,2016-03-25T10:00:00+00:00,1,2016-03-25T10:00:00+00:00,LONG,,aligned,15.4,False,0,no_fvg,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6962,EURUSD,2016-03-28T14:00:00+00:00,2016-03-29T08:00:00+00:00,2016-03-29T10:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.11688,1.11603,1.11583,1.11859,,2.01,,tp1,1.11859,1.629,2.01,17.857,407.25,True,,1.629,-0.0,1.0,,,,,,,1.342,2,2,-1,21.0,19.0,3,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-03-28T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.99,2.54,1.7,solid,0.831,,0.678,0.000782,0.569,0,False,,,,,False,14,bearish,ambiguous,False,False,True,bullish,1.11828,80.0,False,False,False,2016-03-28T13:00:00+00:00,1,2016-03-28T13:00:00+00:00,LONG,False,aligned,15.1,False,0,no_fvg,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6963,EURUSD,2016-03-29T06:00:00+00:00,2016-03-29T07:00:00+00:00,2016-03-29T08:00:00+00:00,London,bearish,BOS BOS,proximal,1.11969,1.12042,1.12062,1.1184,,1.77,,tp1,1.1184,1.387,1.77,0.0,346.75,True,,1.387,-0.0,1.0,,,,,,,0.939,1,1,-1,7.0,2.0,6,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-29T00:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.12,0.5,0.5,marginal,0.535,,1.11,0.000991,0.66,2,False,,,,,False,6,bearish,with_trend,True,False,False,,1.1184,70.9,False,False,False,2016-03-29T05:00:00+00:00,1,2016-03-29T05:00:00+00:00,SHORT,,aligned,66.0,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6964,EURUSD,2016-03-29T09:00:00+00:00,2016-03-29T09:00:00+00:00,2016-03-29T10:00:00+00:00,London,bearish,BOS BOS,proximal,1.11831,1.12004,1.12024,1.11536,,1.71,,sl,1.12024,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.604,16.939,,True,1.942,1,-1,-1,2.0,1.0,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-03-29T07:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.78,1.73,1.73,solid,1.54,,1.832,0.000994,0.405,0,False,,,,,False,9,bearish,with_trend,False,False,False,,1.11687,43.0,False,False,False,2016-03-29T08:00:00+00:00,1,2016-03-29T08:00:00+00:00,SHORT,,counter,45.4,False,2,no_fvg,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6965,EURUSD,2016-03-29T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.11934,1.11667,1.11647,1.12361,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.509,0,-1,-1,,,9,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-03-29T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.11,0.36,0.24,marginal,1.299,,0.279,0.001902,0.696,0,False,,,,,False,17,bearish,ambiguous,False,False,True,bullish,1.12248,112.5,False,False,False,2016-03-29T16:00:00+00:00,1,2016-03-29T11:00:00+00:00,LONG,,aligned,48.4,False,0,fresh,London,NY,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6966,EURUSD,2016-03-30T08:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,1.12971,1.12895,1.12875,1.13112,,1.86,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.871,0,-1,-1,,,4,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-30T04:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.02,2.1,2.1,solid,0.508,,9.645,0.001102,0.482,0,False,,,,,False,8,bullish,with_trend,False,False,False,,1.13112,12.3,False,True,False,2016-03-30T07:00:00+00:00,1,2016-03-30T07:00:00+00:00,LONG,,counter,90.1,False,1,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6967,EURUSD,2016-04-01T13:00:00+00:00,2016-04-01T14:00:00+00:00,2016-04-01T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1.13809,1.13702,1.13682,1.14115,,2.86,,sl,1.13682,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,2.645,,11.0,,0.994,1,-1,-1,9.0,2.0,8,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-04-01T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.45,1.21,1.21,marginal,0.681,0.125,2.7,0.001278,0.379,1,False,,,,,False,13,bullish,with_trend,True,False,False,,1.14281,92.4,False,True,False,2016-04-01T12:00:00+00:00,1,2016-04-01T12:00:00+00:00,LONG,,aligned,23.4,False,1,fresh,Asia,NY,False,True,Fill only,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6968,EURUSD,2016-04-01T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.13247,1.13104,1.13084,1.13652,1.14115,2.83,6.07,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.091,0,-1,-1,,,36,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-03-31T03:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.17,1.42,1.42,marginal,0.823,0.582,10.032,0.001494,0.659,0,False,,,,,False,15,bullish,with_trend,True,False,False,,1.14377,45.8,False,False,False,2016-04-01T14:00:00+00:00,1,2016-03-31T08:00:00+00:00,LONG,,aligned,14.7,False,2,fresh,Asia,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6969,EURUSD,2016-04-01T16:00:00+00:00,2016-04-04T01:00:00+00:00,2016-04-04T10:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.14052,1.14301,1.14321,1.13665,,1.55,,tp1,1.13665,1.439,1.55,0.0,359.75,True,,1.439,-0.264,1.0,,,,,,,1.263,9,9,-1,61.0,10.0,4,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-04-01T12:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.41,1.71,1.14,marginal,1.075,0.249,0.751,0.00213,0.345,0,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,1.13344,120.8,False,False,True,2016-04-01T15:00:00+00:00,1,2016-04-01T15:00:00+00:00,SHORT,False,aligned,91.8,False,0,fresh,NY,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6970,EURUSD,2016-04-05T09:00:00+00:00,2016-04-05T16:00:00+00:00,2016-04-06T07:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.13853,1.14023,1.14043,1.1357,,1.66,,tp1,1.1357,1.489,1.66,0.0,372.25,True,,1.489,-0.826,1.0,,,,,,,1.538,15,15,-1,15.0,8.0,8,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-04-05T01:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.02,2.12,2.12,solid,1.215,,2.915,0.001235,0.927,2,False,,,,,False,9,bearish,with_trend,True,False,False,,1.13435,84.4,False,False,True,2016-04-05T08:00:00+00:00,1,2016-04-05T08:00:00+00:00,SHORT,False,aligned,60.8,False,1,no_fvg,Asia,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6971,EURUSD,2016-04-06T15:00:00+00:00,2016-04-07T14:00:00+00:00,2016-04-07T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.1353,1.13425,1.13405,1.13869,,3.23,,sl,1.13405,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.177,0.0,2.0,True,0.692,0,-1,-1,27.0,24.0,4,discount,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-04-06T11:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.11,1.22,0.82,marginal,0.47,0.138,0.432,0.001807,0.518,1,False,,,,,False,15,bearish,ambiguous,False,False,True,bullish,1.13988,232.5,False,False,False,2016-04-06T14:00:00+00:00,1,2016-04-06T14:00:00+00:00,LONG,,aligned,35.8,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6972,EURUSD,2016-04-07T08:00:00+00:00,2016-04-07T08:00:00+00:00,2016-04-07T08:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.14025,1.1393,1.1391,1.14317,,3.07,,sl,1.1391,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.49,3.508,,True,0.751,0,-1,-1,4.0,1.0,4,premium,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-04-07T04:00:00+00:00,BOS,Confirm,0,holding,True,pristine,False,0,0.8,2.16,2.16,solid,0.49,0.157,3.436,0.001531,0.347,0,False,,,,,False,8,bullish,with_trend,False,False,False,,1.14538,68.7,False,True,False,2016-04-07T07:00:00+00:00,1,2016-04-07T07:00:00+00:00,LONG,,counter,59.8,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6973,EURUSD,2016-04-08T16:00:00+00:00,2016-04-11T08:00:00+00:00,2016-04-11T12:00:00+00:00,NY,bullish,BOS BOS,proximal,1.1379,1.13626,1.13606,1.14049,,1.58,,tp1,1.14049,1.408,1.58,0.0,352.0,True,,1.408,-0.136,1.0,,,,,,,1.066,4,4,-1,69.0,17.0,5,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-04-08T11:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.7,1.28,1.28,marginal,0.834,0.637,2.004,0.001726,0.542,2,False,,,,,False,16,bullish,with_trend,True,False,False,,1.14097,60.4,False,False,False,2016-04-08T15:00:00+00:00,1,2016-04-08T15:00:00+00:00,LONG,,aligned,28.8,False,2,fresh,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6974,EURUSD,2016-04-11T09:00:00+00:00,2016-04-11T12:00:00+00:00,2016-04-11T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.14039,1.14297,1.14317,1.13589,,1.74,,sl,1.14317,-1.0,-1.0,-1.0,-250.0,True,,0.629,-0.64,-1.59,False,False,0.852,,25.0,,1.974,2,-1,-1,5.0,4.0,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-11T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.18,2.48,1.65,solid,1.69,,0.781,0.001409,0.303,0,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.13721,93.8,False,False,False,2016-04-11T08:00:00+00:00,1,2016-04-11T08:00:00+00:00,SHORT,,aligned,52.5,False,0,no_fvg,London,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6975,EURUSD,2016-04-11T16:00:00+00:00,2016-04-12T13:00:00+00:00,2016-04-12T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.13924,1.13752,1.13732,1.1419,1.14277,1.55,2.05,sl,1.13732,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.495,,,,0.897,1,-1,-1,27.0,23.0,6,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-04-11T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.58,1.33,1.33,marginal,0.71,0.449,1.528,0.00214,0.743,0,False,,,,,False,16,bullish,with_trend,True,False,False,,1.1447,105.0,False,True,False,2016-04-11T15:00:00+00:00,1,2016-04-11T14:00:00+00:00,LONG,,aligned,44.4,False,1,fresh,London,NY,False,True,Fill only,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6976,EURUSD,2016-04-13T10:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,1.13656,1.13744,1.13764,1.13515,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.879,0,-1,-1,,,6,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-04-13T04:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.62,1.73,1.73,solid,0.553,,5.323,0.001229,0.265,1,False,,,,,False,10,bearish,with_trend,False,False,False,,1.13361,39.3,False,False,True,2016-04-13T09:00:00+00:00,1,2016-04-13T09:00:00+00:00,SHORT,,counter,23.0,False,1,no_fvg,Asia,London,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6977,EURUSD,2016-04-18T16:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.12945,1.12739,1.12719,1.13909,,4.68,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.492,0,-1,-1,,,13,discount,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2016-04-18T03:00:00+00:00,BOS,Confirm,0,holding,False,none,True,0,0.77,1.43,1.43,marginal,1.228,,3.96,0.001515,0.548,4,False,,,,,False,16,bullish,with_trend,True,False,False,,1.13317,49.6,False,True,False,2016-04-18T15:00:00+00:00,1,2016-04-18T15:00:00+00:00,LONG,,aligned,36.2,False,1,no_fvg,Asia,NY,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
