pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
USDJPY,2026-04-02T10:00:00+00:00,2026-04-02T10:00:00+00:00,2026-04-02T13:00:00+00:00,London,bullish,Minor BOS,50pct,159.642,159.536,160.029,160.414,3.651,7.283,sl,159.536,-1.0,-1.0,-1.0,-250.0,0.953,-1.84,3,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-02T09:00:00+00:00,BOS,Minor,False,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-07T00:00:00+00:00,2026-04-07T00:00:00+00:00,2026-04-07T08:00:00+00:00,Asia,bullish,Minor BOS,proximal,159.732,159.569,160.029,160.414,1.82,4.18,sl,159.569,-1.0,-1.0,-1.0,-250.0,1.448,-1.583,8,-1,-1,3,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-06T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,0,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-07T00:00:00+00:00,2026-04-07T08:00:00+00:00,2026-04-07T08:00:00+00:00,Asia,bullish,Minor BOS,50pct,159.66,159.569,160.029,160.414,4.055,8.286,sl,159.569,-1.0,-1.0,-1.0,-250.0,2.659,-2.044,0,-1,-1,3,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-06T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,0,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-09T10:00:00+00:00,2026-04-09T11:00:00+00:00,2026-04-09T15:00:00+00:00,London,bullish,Minor BOS,proximal,158.929,158.741,159.235,159.242,1.63,1.66,sl_collision,158.929,0.0,1.63,1.66,0.0,1.957,-0.521,4,3,4,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",True,h1_only,2026-04-09T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-09T10:00:00+00:00,2026-04-09T11:00:00+00:00,2026-04-09T15:00:00+00:00,London,bullish,Minor BOS,50pct,158.845,158.741,159.235,159.242,3.75,3.817,tp2,159.242,3.817,3.75,3.817,954.25,4.346,-0.135,4,3,4,4,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-09T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-09T14:00:00+00:00,2026-04-09T14:00:00+00:00,2026-04-09T16:00:00+00:00,NY,bullish,Minor BOS,proximal,159.087,158.811,159.529,159.537,1.6,1.63,sl,158.811,-1.0,-1.0,-1.0,-250.0,0.761,-1.703,2,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-09T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,2026-04-09T16:00:00+00:00,NY,bullish,Minor BOS,50pct,158.959,158.811,159.529,159.537,3.851,3.905,sl,158.811,-1.0,-1.0,-1.0,-250.0,2.284,-2.311,1,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-09T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-10T07:00:00+00:00,2026-04-10T09:00:00+00:00,2026-04-10T10:00:00+00:00,London,bullish,Minor BOS,proximal,159.175,159.089,159.305,159.35,1.51,2.03,sl,159.175,0.0,1.51,0.0,0.0,1.802,-0.058,1,0,-1,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-10T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-10T07:00:00+00:00,2026-04-10T12:00:00+00:00,2026-04-10T12:00:00+00:00,London,bullish,Minor BOS,50pct,159.142,159.089,159.305,159.35,3.075,3.925,sl,159.089,-1.0,-1.0,-1.0,-250.0,0.906,-5.547,0,-1,-1,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-10T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-12T23:00:00+00:00,2026-04-13T18:00:00+00:00,2026-04-13T23:00:00+00:00,Other,bullish,Minor BOS,proximal,159.319,159.205,159.496,159.501,1.55,1.6,sl,159.205,-1.0,-1.0,-1.0,-250.0,1.219,-1.053,5,-1,-1,1,premium,5.5,1.5,2.5,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-10T20:00:00+00:00,BOS,Minor,False,True,False,,,,,True,23,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-12T23:00:00+00:00,2026-04-13T23:00:00+00:00,2026-04-13T23:00:00+00:00,Other,bullish,Minor BOS,50pct,159.272,159.205,159.496,159.501,3.343,3.418,sl,159.205,-1.0,-1.0,-1.0,-250.0,1.567,-1.089,0,-1,-1,1,premium,5.5,1.5,2.5,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-10T20:00:00+00:00,BOS,Minor,False,True,False,,,,,True,23,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-13T00:00:00+00:00,2026-04-13T00:00:00+00:00,2026-04-13T06:00:00+00:00,Asia,bullish,Minor BOS,proximal,159.851,159.623,160.414,160.442,2.47,2.59,sl,159.623,-1.0,-1.0,-1.0,-250.0,0.0,-1.307,6,-1,-1,1,premium,5.5,1.5,2.5,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-12T23:00:00+00:00,BOS,Minor,False,True,False,,,,,True,0,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-13T00:00:00+00:00,2026-04-13T00:00:00+00:00,2026-04-13T06:00:00+00:00,Asia,bullish,Minor BOS,50pct,159.747,159.623,160.414,160.442,5.379,5.605,sl,159.623,-1.0,-1.0,-1.0,-250.0,0.79,-1.565,6,-1,-1,1,premium,5.5,1.5,2.5,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-12T23:00:00+00:00,BOS,Minor,False,True,False,,,,,True,0,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-15T02:00:00+00:00,2026-04-15T02:00:00+00:00,2026-04-15T08:00:00+00:00,Asia,bullish,Minor BOS,proximal,158.883,158.741,159.107,159.114,1.58,1.63,sl,158.741,-1.0,-1.0,-1.0,-250.0,1.275,-1.739,6,-1,-1,3,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-14T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-15T02:00:00+00:00,2026-04-15T08:00:00+00:00,2026-04-15T08:00:00+00:00,Asia,bullish,Minor BOS,50pct,158.822,158.741,159.107,159.114,3.519,3.605,sl,158.741,-1.0,-1.0,-1.0,-250.0,1.42,-2.296,0,-1,-1,3,equilibrium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-14T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,NY,bullish,Minor BOS,proximal,159.02,158.851,159.282,159.29,1.55,1.6,tp2,159.29,1.598,1.55,1.6,399.5,1.686,-0.243,0,0,0,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-16T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-16T13:00:00+00:00,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00,NY,bullish,Minor BOS,50pct,158.946,158.851,159.282,159.29,3.537,3.621,sl,158.851,-1.0,-1.0,-1.0,-250.0,2.453,-5.758,0,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-16T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-17T02:00:00+00:00,2026-04-17T08:00:00+00:00,2026-04-17T12:00:00+00:00,Asia,bullish,Minor BOS,proximal,159.14,158.979,159.386,159.401,1.53,1.62,sl,158.979,-1.0,-1.0,-1.0,-250.0,0.994,-4.602,4,-1,-1,4,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-16T22:00:00+00:00,BOS,Minor,True,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-17T02:00:00+00:00,2026-04-17T09:00:00+00:00,2026-04-17T12:00:00+00:00,Asia,bullish,Minor BOS,50pct,159.069,158.979,159.386,159.401,3.522,3.689,sl,158.979,-1.0,-1.0,-1.0,-250.0,1.733,-7.444,3,-1,-1,4,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-16T22:00:00+00:00,BOS,Minor,True,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T03:00:00+00:00,2026-04-21T06:00:00+00:00,2026-04-21T07:00:00+00:00,Asia,bullish,Minor BOS,proximal,158.801,158.664,159.009,159.013,1.52,1.55,tp2,159.013,1.547,1.52,1.55,386.75,1.569,-0.11,1,1,1,6,equilibrium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-20T21:00:00+00:00,BOS,Minor,True,False,False,,,,,True,3,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T03:00:00+00:00,,,Asia,bullish,Minor BOS,50pct,158.743,158.664,159.009,159.013,3.367,3.418,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,equilibrium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-20T21:00:00+00:00,BOS,Minor,True,False,False,,,,,True,3,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T08:00:00+00:00,,,London,bullish,Minor BOS,proximal,158.914,158.766,159.138,159.151,1.51,1.6,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-04-21T06:00:00+00:00,BOS,Minor,True,False,False,,,,,False,8,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T08:00:00+00:00,,,London,bullish,Minor BOS,50pct,158.85,158.766,159.138,159.151,3.429,3.583,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,equilibrium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-04-21T06:00:00+00:00,BOS,Minor,True,False,False,,,,,False,8,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T14:00:00+00:00,2026-04-21T14:00:00+00:00,2026-04-21T17:00:00+00:00,NY,bullish,Minor BOS,proximal,159.196,158.988,159.529,159.537,1.6,1.64,tp2,159.537,1.639,1.6,1.64,409.75,2.01,-0.774,3,3,3,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-21T13:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T14:00:00+00:00,2026-04-21T14:00:00+00:00,2026-04-21T17:00:00+00:00,NY,bullish,Minor BOS,50pct,159.102,158.988,159.529,159.537,3.746,3.816,tp2,159.537,3.816,3.746,3.816,954.0,4.491,-0.588,3,3,3,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-21T13:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T19:00:00+00:00,2026-04-21T19:00:00+00:00,2026-04-22T05:00:00+00:00,NY,bullish,Minor BOS,proximal,159.614,159.141,160.414,160.442,1.69,1.75,sl,159.141,-1.0,-1.0,-1.0,-250.0,0.049,-1.099,10,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-21T17:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-21T19:00:00+00:00,2026-04-21T19:00:00+00:00,2026-04-22T05:00:00+00:00,NY,bullish,Minor BOS,50pct,159.387,159.141,160.414,160.442,4.175,4.289,sl,159.141,-1.0,-1.0,-1.0,-250.0,1.016,-1.191,10,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-21T17:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T02:00:00+00:00,2026-04-22T02:00:00+00:00,2026-04-22T05:00:00+00:00,Asia,bullish,Minor BOS,proximal,159.33,159.199,159.529,159.537,1.52,1.58,sl,159.199,-1.0,-1.0,-1.0,-250.0,0.542,-1.802,3,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-22T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T02:00:00+00:00,2026-04-22T02:00:00+00:00,2026-04-22T05:00:00+00:00,Asia,bullish,Minor BOS,50pct,159.274,159.199,159.529,159.537,3.4,3.507,sl,159.199,-1.0,-1.0,-1.0,-250.0,1.693,-2.4,3,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-22T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T15:00:00+00:00,2026-04-22T15:00:00+00:00,2026-04-23T17:00:00+00:00,NY,bullish,Minor BOS,proximal,159.367,159.087,159.802,159.804,1.55,1.56,tp2,159.804,1.561,1.55,1.56,390.25,1.696,-0.339,26,26,26,2,premium,5.3,1.5,1.83,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-22T13:00:00+00:00,BOS,Minor,False,True,False,,,,,False,15,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T15:00:00+00:00,,,NY,bullish,Minor BOS,50pct,159.237,159.087,159.802,159.804,3.767,3.78,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,5.3,1.5,1.83,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-22T13:00:00+00:00,BOS,Minor,False,True,False,,,,,False,15,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T18:00:00+00:00,2026-04-22T18:00:00+00:00,2026-04-22T21:00:00+00:00,NY,bullish,Minor BOS,proximal,159.521,159.396,159.709,159.712,1.5,1.53,sl,159.396,-1.0,-1.0,-1.0,-250.0,0.416,-1.456,3,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-22T17:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T18:00:00+00:00,2026-04-22T18:00:00+00:00,2026-04-22T21:00:00+00:00,NY,bullish,Minor BOS,50pct,159.468,159.396,159.709,159.712,3.347,3.389,sl,159.396,-1.0,-1.0,-1.0,-250.0,1.458,-1.792,3,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-22T17:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T22:00:00+00:00,2026-04-22T22:00:00+00:00,2026-04-22T22:00:00+00:00,Other,bullish,Minor BOS,proximal,159.573,159.402,159.83,159.84,1.5,1.56,sl,159.402,-1.0,-1.0,-1.0,-250.0,0.0,-1.117,0,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-22T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,22,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-22T22:00:00+00:00,2026-04-22T22:00:00+00:00,2026-04-22T22:00:00+00:00,Other,bullish,Minor BOS,50pct,159.497,159.402,159.83,159.84,3.505,3.611,sl,159.402,-1.0,-1.0,-1.0,-250.0,0.0,-1.21,0,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-22T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,22,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-28T01:00:00+00:00,2026-04-28T03:00:00+00:00,2026-04-28T03:00:00+00:00,Asia,bullish,Minor BOS,proximal,159.45,159.325,159.639,,1.51,,sl,159.325,-1.0,-1.0,-1.0,-250.0,0.904,-3.8,0,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-27T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-28T01:00:00+00:00,2026-04-28T03:00:00+00:00,2026-04-28T03:00:00+00:00,Asia,bullish,Minor BOS,50pct,159.397,159.325,159.639,,3.361,,sl,159.325,-1.0,-1.0,-1.0,-250.0,2.306,-5.861,0,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-27T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-28T11:00:00+00:00,2026-04-28T11:00:00+00:00,2026-04-28T12:00:00+00:00,London,bullish,Minor BOS,proximal,159.685,159.427,160.414,160.442,2.83,2.93,sl,159.427,-1.0,-1.0,-1.0,-250.0,0.395,-1.074,1,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-28T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-28T11:00:00+00:00,2026-04-28T12:00:00+00:00,2026-04-28T12:00:00+00:00,London,bullish,Minor BOS,50pct,159.566,159.427,160.414,160.442,6.101,6.302,sl,159.427,-1.0,-1.0,-1.0,-250.0,1.561,-1.137,0,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-28T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-29T05:00:00+00:00,2026-04-29T05:00:00+00:00,2026-04-29T08:00:00+00:00,Asia,bullish,Minor BOS,proximal,159.638,159.561,159.77,159.779,1.71,1.83,tp2,159.779,1.831,1.71,1.83,457.75,1.948,-0.532,3,3,3,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-29T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-29T05:00:00+00:00,2026-04-29T06:00:00+00:00,2026-04-29T08:00:00+00:00,Asia,bullish,Minor BOS,50pct,159.609,159.561,159.77,159.779,3.354,3.542,tp2,159.779,3.542,3.354,3.542,885.5,3.729,-0.25,2,2,2,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-29T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-29T08:00:00+00:00,2026-04-29T08:00:00+00:00,2026-04-29T18:00:00+00:00,London,bullish,Minor BOS,proximal,159.739,159.577,160.029,160.414,1.79,4.17,tp2,160.414,4.167,1.79,4.17,1041.75,4.259,-0.685,10,5,10,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-29T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-29T08:00:00+00:00,2026-04-29T08:00:00+00:00,2026-04-29T18:00:00+00:00,London,bullish,Minor BOS,50pct,159.668,159.577,160.029,160.414,3.967,8.198,tp2,160.414,8.198,3.967,8.198,2049.5,8.363,-0.439,10,5,10,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-29T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-29T11:00:00+00:00,2026-04-29T11:00:00+00:00,2026-04-29T18:00:00+00:00,London,bullish,Minor BOS,proximal,159.841,159.72,160.029,160.414,1.55,4.74,tp2,160.414,4.736,1.55,4.74,1184.0,4.86,-0.926,7,2,7,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-29T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-04-29T11:00:00+00:00,2026-04-29T11:00:00+00:00,2026-04-29T18:00:00+00:00,London,bullish,Minor BOS,50pct,159.791,159.72,160.029,160.414,3.352,8.775,tp2,160.414,8.775,3.352,8.775,2193.75,8.986,-0.873,7,2,7,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-29T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-01T01:00:00+00:00,,,Asia,bearish,Minor BOS,proximal,0.57803,0.57987,0.57518,0.57451,1.55,1.91,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,84,discount,3.6,1.5,0.0,0.6,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-26T13:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-01T01:00:00+00:00,,,Asia,bearish,Minor BOS,50pct,0.57875,0.57987,0.57518,0.57451,3.187,3.786,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,84,discount,3.6,1.5,0.0,0.6,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-26T13:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-01T06:00:00+00:00,,,Asia,bearish,Minor BOS,proximal,0.58065,0.58142,0.57874,0.57747,2.48,4.13,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,98,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-26T04:00:00+00:00,BOS,Minor,True,False,False,,,,,False,6,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-01T06:00:00+00:00,,,Asia,bearish,Minor BOS,50pct,0.58084,0.58142,0.57874,0.57747,3.621,5.81,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,98,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-26T04:00:00+00:00,BOS,Minor,True,False,False,,,,,False,6,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-01T18:00:00+00:00,,,NY,bearish,Minor BOS,proximal,0.5765,0.57787,0.57399,0.57323,1.84,2.4,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-04-01T16:00:00+00:00,BOS,Minor,True,False,False,,,,,False,18,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-01T18:00:00+00:00,,,NY,bearish,Minor BOS,50pct,0.57698,0.57787,0.57399,0.57323,3.36,4.213,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-04-01T16:00:00+00:00,BOS,Minor,True,False,False,,,,,False,18,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.57494,0.57614,0.57267,0.57179,1.9,2.64,tp2,0.57179,2.625,1.9,2.64,656.25,2.627,-0.693,0,0,0,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-02T00:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.57534,0.57614,0.57267,0.57179,3.337,4.437,tp2,0.57179,4.437,3.337,4.437,1109.25,4.44,-0.539,0,0,0,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-02T00:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
