setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,break_tier,break_close_atr,break_excess,break_body_atr,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0035,USDCHF,2026-06-05T07:00:00+00:00,2026-06-05T12:00:00+00:00,2026-06-05T12:00:00+00:00,London,bearish,BOS BOS,proximal,0.79044,0.7917,0.78865,0.78839,1.69,1.93,sl,0.7917,-1.0,-1.0,-1.0,-250.0,True,,2.04,-2.143,0,-1,-1,28,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2026-06-04T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,bearish,with_trend,2026-06-05T06:00:00+00:00,1,2026-06-04T09:00:00+00:00,SHORT,aligned,61.6,solid,0.88,1.76,1.76,fresh,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0036,USDCHF,2026-06-05T07:00:00+00:00,2026-06-05T12:00:00+00:00,2026-06-05T12:00:00+00:00,London,bearish,BOS BOS,50pct,0.79087,0.7917,0.78865,0.78839,3.524,3.937,sl,0.7917,-1.0,-1.0,-1.0,-250.0,True,,3.614,-2.735,0,-1,-1,28,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2026-06-04T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,bearish,with_trend,2026-06-05T06:00:00+00:00,1,2026-06-04T09:00:00+00:00,SHORT,aligned,68.8,solid,0.88,1.76,1.76,fresh,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0037,USDCHF,2026-06-05T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.78841,0.78713,0.7904,,1.84,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2026-06-05T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2026-06-05T12:00:00+00:00,1,2026-06-05T12:00:00+00:00,LONG,aligned,20.9,strong,3.46,3.33,5.0,no_fvg,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0038,USDCHF,2026-06-05T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,0.78797,0.78713,0.7904,,3.797,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2026-06-05T09:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2026-06-05T12:00:00+00:00,1,2026-06-05T12:00:00+00:00,LONG,aligned,13.5,strong,3.46,3.33,5.0,no_fvg,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0039,USDCHF,2026-06-09T17:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.79623,0.79507,0.79823,,2.08,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2026-06-09T11:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,bullish,with_trend,2026-06-09T16:00:00+00:00,1,2026-06-09T16:00:00+00:00,LONG,counter,78.9,marginal,0.87,1.06,1.06,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0040,USDCHF,2026-06-09T17:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.79585,0.79507,0.79823,,4.103,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2026-06-09T11:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,bullish,with_trend,2026-06-09T16:00:00+00:00,1,2026-06-09T16:00:00+00:00,LONG,counter,75.6,marginal,0.87,1.06,1.06,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0041,USDCHF,2026-06-17T05:00:00+00:00,2026-06-17T18:00:00+00:00,2026-06-17T18:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,0.79403,0.79565,0.79036,,2.58,,sl,0.79565,-1.0,-1.0,-1.0,-250.0,True,,1.315,-2.142,0,-1,-1,18,premium,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2026-06-16T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,5,bearish,with_trend,2026-06-17T04:00:00+00:00,1,2026-06-16T14:00:00+00:00,SHORT,aligned,51.4,marginal,1.12,1.4,2.09,fresh,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0042,USDCHF,2026-06-17T05:00:00+00:00,2026-06-17T18:00:00+00:00,2026-06-17T18:00:00+00:00,Asia,bearish,CHoCH CHoCH,50pct,0.79464,0.79565,0.79036,,5.284,,sl,0.79565,-1.0,-1.0,-1.0,-250.0,True,,2.713,-2.832,0,-1,-1,18,premium,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2026-06-16T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,5,bearish,with_trend,2026-06-17T04:00:00+00:00,1,2026-06-16T14:00:00+00:00,SHORT,aligned,66.4,marginal,1.12,1.4,2.09,fresh,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0043,USDCHF,2026-06-18T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.79952,0.79793,0.80257,,2.19,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2026-06-18T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2026-06-18T08:00:00+00:00,1,2026-06-18T08:00:00+00:00,LONG,counter,73.8,solid,0.61,1.7,1.7,fresh,Asia,London,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0044,USDCHF,2026-06-18T09:00:00+00:00,,,London,bullish,BOS BOS,50pct,0.79893,0.79793,0.80257,,4.55,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2026-06-18T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2026-06-18T08:00:00+00:00,1,2026-06-18T08:00:00+00:00,LONG,counter,68.7,solid,0.61,1.7,1.7,fresh,Asia,London,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0045,NAS100,2026-06-01T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,30112.0,29918.23,30536.0,30595.25,2.19,2.49,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,47,discount,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2026-05-28T13:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,bearish,against_trend,2026-06-01T13:00:00+00:00,1,2026-05-28T14:00:00+00:00,LONG,aligned,45.1,solid,0.51,1.95,1.95,fresh,NY,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0046,NAS100,2026-06-01T14:00:00+00:00,,,NY,bullish,BOS BOS,50pct,30016.12,29918.23,30536.0,30595.25,5.312,5.917,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,47,discount,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2026-05-28T13:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,bearish,against_trend,2026-06-01T13:00:00+00:00,1,2026-05-28T14:00:00+00:00,LONG,aligned,32.7,solid,0.51,1.95,1.95,fresh,NY,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0047,NAS100,2026-06-01T14:00:00+00:00,2026-06-01T15:00:00+00:00,2026-06-01T15:00:00+00:00,NY,bearish,BOS BOS,proximal,30453.5,30506.77,30291.0,,3.05,,sl,30506.77,-1.0,-1.0,-1.0,-250.0,True,,0.77,-1.891,0,-1,-1,4,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-01T10:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bearish,with_trend,2026-06-01T13:00:00+00:00,1,2026-06-01T13:00:00+00:00,SHORT,aligned,83.0,solid,1.88,1.96,1.96,no_fvg,London,NY,False,True,Fill only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0048,NAS100,2026-06-01T14:00:00+00:00,2026-06-01T15:00:00+00:00,2026-06-01T15:00:00+00:00,NY,bearish,BOS BOS,50pct,30479.12,30506.77,30291.0,,6.809,,sl,30506.77,-1.0,-1.0,-1.0,-250.0,True,,2.409,-2.717,0,-1,-1,4,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-01T10:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bearish,with_trend,2026-06-01T13:00:00+00:00,1,2026-06-01T13:00:00+00:00,SHORT,aligned,86.0,solid,1.88,1.96,1.96,no_fvg,London,NY,False,True,Fill only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0049,NAS100,2026-06-04T10:00:00+00:00,2026-06-05T13:00:00+00:00,2026-06-05T13:00:00+00:00,London,bullish,BOS BOS,proximal,29975.5,29861.48,30159.25,30344.5,1.61,3.24,sl,29861.48,-1.0,-1.0,-1.0,-250.0,True,,1.096,-1.794,0,-1,-1,115,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-28T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,10,bullish,with_trend,2026-06-04T09:00:00+00:00,1,2026-05-28T14:00:00+00:00,LONG,aligned,-61.2,solid,0.54,2.06,2.06,fresh,London,NY,False,True,Fill only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0050,NAS100,2026-06-04T10:00:00+00:00,2026-06-05T13:00:00+00:00,2026-06-05T13:00:00+00:00,London,bullish,BOS BOS,50pct,29919.5,29861.48,30159.25,30344.5,4.134,7.328,sl,29861.48,-1.0,-1.0,-1.0,-250.0,True,,3.12,-2.559,0,-1,-1,115,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-28T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,10,bullish,with_trend,2026-06-04T09:00:00+00:00,1,2026-05-28T14:00:00+00:00,LONG,aligned,-72.1,solid,0.54,2.06,2.06,fresh,London,NY,False,True,Fill only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0051,NAS100,2026-06-09T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,29652.25,29741.52,29502.25,,1.68,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2026-06-09T12:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bearish,with_trend,2026-06-09T14:00:00+00:00,1,2026-06-09T14:00:00+00:00,SHORT,aligned,90.6,solid,2.38,2.1,3.16,no_fvg,London,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0052,NAS100,2026-06-09T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,29695.88,29741.52,29502.25,,4.244,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2026-06-09T12:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bearish,with_trend,2026-06-09T14:00:00+00:00,1,2026-06-09T14:00:00+00:00,SHORT,aligned,95.1,solid,2.38,2.1,3.16,no_fvg,London,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0053,NAS100,2026-06-10T11:00:00+00:00,2026-06-10T22:00:00+00:00,2026-06-10T23:00:00+00:00,London,bullish,BOS BOS,proximal,28369.0,28297.98,28634.25,28766.25,3.74,5.6,sl,28297.98,-1.0,-1.0,-1.0,-250.0,True,,1.422,-1.454,1,-1,-1,551,discount,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2026-05-06T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,11,bearish,against_trend,2026-06-10T10:00:00+00:00,1,2026-05-06T08:00:00+00:00,LONG,aligned,-38.6,marginal,0.48,1.06,1.06,fresh,Asia,Other,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0054,NAS100,2026-06-10T11:00:00+00:00,2026-06-10T22:00:00+00:00,2026-06-10T23:00:00+00:00,London,bullish,BOS BOS,50pct,28334.5,28297.98,28634.25,28766.25,8.212,11.829,sl,28297.98,-1.0,-1.0,-1.0,-250.0,True,,3.71,-1.883,1,-1,-1,551,discount,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2026-05-06T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,11,bearish,against_trend,2026-06-10T10:00:00+00:00,1,2026-05-06T08:00:00+00:00,LONG,aligned,-41.9,marginal,0.48,1.06,1.06,fresh,Asia,Other,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0055,NAS100,2026-06-11T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,28975.25,28761.23,29395.5,,1.96,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-11T16:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,18,bullish,with_trend,2026-06-11T17:00:00+00:00,1,2026-06-11T17:00:00+00:00,LONG,counter,68.5,marginal,1.33,1.41,2.12,no_fvg,NY,NY,False,False,never_filled,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0056,NAS100,2026-06-11T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,28869.25,28761.23,29395.5,,4.873,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-11T16:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,18,bullish,with_trend,2026-06-11T17:00:00+00:00,1,2026-06-11T17:00:00+00:00,LONG,counter,58.2,marginal,1.33,1.41,2.12,no_fvg,NY,NY,False,False,never_filled,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0057,NAS100,2026-06-15T14:00:00+00:00,2026-06-16T14:00:00+00:00,2026-06-16T15:00:00+00:00,NY,bullish,BOS BOS,proximal,30616.75,30536.48,30763.25,30807.75,1.83,2.38,sl,30536.48,-1.0,-1.0,-1.0,-250.0,True,,3.012,-2.604,1,-1,-1,2,premium,6.2,3.0,1.22,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2026-06-15T12:00:00+00:00,BOS,BOS,False,True,False,,,,,False,14,bullish,with_trend,2026-06-15T13:00:00+00:00,1,2026-06-15T13:00:00+00:00,LONG,counter,88.3,marginal,0.77,1.25,1.25,no_fvg,London,NY,True,True,Both,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0058,NAS100,2026-06-15T14:00:00+00:00,2026-06-16T14:00:00+00:00,2026-06-16T15:00:00+00:00,NY,bullish,BOS BOS,50pct,30577.62,30536.48,30763.25,30807.75,4.514,5.597,sl,30536.48,-1.0,-1.0,-1.0,-250.0,True,,6.827,-4.129,1,-1,-1,2,premium,6.2,3.0,1.22,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2026-06-15T12:00:00+00:00,BOS,BOS,False,True,False,,,,,False,14,bullish,with_trend,2026-06-15T13:00:00+00:00,1,2026-06-15T13:00:00+00:00,LONG,counter,85.8,marginal,0.77,1.25,1.25,no_fvg,London,NY,True,True,Both,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0059,NAS100,2026-06-16T09:00:00+00:00,2026-06-16T12:00:00+00:00,2026-06-16T13:00:00+00:00,London,bullish,BOS BOS,proximal,30846.5,30793.98,30944.5,,1.87,,sl,30793.98,-1.0,-1.0,-1.0,-250.0,True,,2.023,-1.823,1,-1,-1,4,premium,5.2,3.0,1.22,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-06-16T05:00:00+00:00,BOS,BOS,False,True,False,,,,,False,9,bullish,with_trend,2026-06-16T08:00:00+00:00,1,2026-06-16T08:00:00+00:00,LONG,counter,94.3,marginal,1.04,1.33,1.33,no_fvg,Asia,London,False,True,Fill only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0060,NAS100,2026-06-16T09:00:00+00:00,2026-06-16T12:00:00+00:00,2026-06-16T13:00:00+00:00,London,bullish,BOS BOS,50pct,30821.25,30793.98,30944.5,,4.523,,sl,30793.98,-1.0,-1.0,-1.0,-250.0,True,,4.822,-2.585,1,-1,-1,4,premium,5.2,3.0,1.22,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-06-16T05:00:00+00:00,BOS,BOS,False,True,False,,,,,False,9,bullish,with_trend,2026-06-16T08:00:00+00:00,1,2026-06-16T08:00:00+00:00,LONG,counter,92.8,marginal,1.04,1.33,1.33,no_fvg,Asia,London,False,True,Fill only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0061,GOLD,2026-06-01T14:00:00+00:00,2026-06-02T00:00:00+00:00,2026-06-02T03:00:00+00:00,NY,bearish,BOS BOS,proximal,4525.9,4541.405,4488.3,,2.43,,sl,4525.9,0.0,-1.0,-1.0,0.0,True,,2.167,-0.264,3,-1,-1,4,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-01T10:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bearish,with_trend,2026-06-01T13:00:00+00:00,1,2026-06-01T13:00:00+00:00,SHORT,aligned,56.3,strong,2.12,2.88,2.88,no_fvg,London,Asia,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0062,GOLD,2026-06-01T14:00:00+00:00,2026-06-02T04:00:00+00:00,2026-06-02T04:00:00+00:00,NY,bearish,BOS BOS,50pct,4533.4,4541.405,4488.3,,5.637,,sl,4541.405,-1.0,-1.0,-1.0,-250.0,True,,0.675,-1.899,0,-1,-1,4,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-01T10:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bearish,with_trend,2026-06-01T13:00:00+00:00,1,2026-06-01T13:00:00+00:00,SHORT,aligned,59.5,strong,2.12,2.88,2.88,no_fvg,London,Asia,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0063,GOLD,2026-06-05T06:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,4503.9,4511.805,4490.5,,1.7,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,premium,4.0,2.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-06-04T19:00:00+00:00,BOS,BOS,True,False,False,,,,,False,6,bearish,with_trend,2026-06-05T05:00:00+00:00,1,2026-06-05T01:00:00+00:00,SHORT,aligned,52.1,marginal,0.98,1.01,1.01,fresh,NY,Asia,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0064,GOLD,2026-06-05T06:00:00+00:00,,,Asia,bearish,BOS BOS,50pct,4507.6,4511.805,4490.5,,4.071,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,premium,4.0,2.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-06-04T19:00:00+00:00,BOS,BOS,True,False,False,,,,,False,6,bearish,with_trend,2026-06-05T05:00:00+00:00,1,2026-06-05T01:00:00+00:00,SHORT,aligned,56.6,marginal,0.98,1.01,1.01,fresh,NY,Asia,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0065,GOLD,2026-06-05T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,4484.8,4502.705,4455.0,,1.66,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2026-06-05T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bearish,with_trend,2026-06-05T12:00:00+00:00,1,2026-06-05T12:00:00+00:00,SHORT,counter,48.4,strong,1.21,3.47,3.47,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0066,GOLD,2026-06-05T13:00:00+00:00,,,NY,bearish,BOS BOS,50pct,4493.5,4502.705,4455.0,,4.185,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2026-06-05T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bearish,with_trend,2026-06-05T12:00:00+00:00,1,2026-06-05T12:00:00+00:00,SHORT,aligned,56.1,strong,1.21,3.47,3.47,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0067,GOLD,2026-06-11T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,4129.0,4098.3949999999995,4245.5,,3.81,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-11T16:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,18,bullish,with_trend,2026-06-11T17:00:00+00:00,1,2026-06-11T17:00:00+00:00,LONG,aligned,17.8,solid,1.36,1.64,2.46,no_fvg,NY,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0068,GOLD,2026-06-11T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,4113.95,4098.3949999999995,4245.5,,8.46,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-06-11T16:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,18,bullish,with_trend,2026-06-11T17:00:00+00:00,1,2026-06-11T17:00:00+00:00,LONG,aligned,13.0,solid,1.36,1.64,2.46,no_fvg,NY,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0069,GOLD,2026-06-17T16:00:00+00:00,2026-06-17T18:00:00+00:00,2026-06-17T18:00:00+00:00,NY,bullish,BOS BOS,proximal,4351.5,4339.495,4369.8,,1.52,,sl,4339.495,-1.0,-1.0,-1.0,-250.0,True,,4.007,-5.264,0,-1,-1,5,discount,6.7,3.0,1.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2026-06-17T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,16,bullish,with_trend,2026-06-17T15:00:00+00:00,1,2026-06-17T15:00:00+00:00,LONG,aligned,28.4,marginal,0.92,1.31,1.31,no_fvg,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0070,GOLD,2026-06-17T16:00:00+00:00,2026-06-17T18:00:00+00:00,2026-06-17T18:00:00+00:00,NY,bullish,BOS BOS,50pct,4345.75,4339.495,4369.8,,3.848,,sl,4339.495,-1.0,-1.0,-1.0,-250.0,True,,8.609,-9.185,0,-1,-1,5,discount,6.7,3.0,1.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2026-06-17T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,16,bullish,with_trend,2026-06-17T15:00:00+00:00,1,2026-06-17T15:00:00+00:00,LONG,aligned,18.2,marginal,0.92,1.31,1.31,no_fvg,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
