setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6690,EURUSD,2013-09-16T13:00:00+00:00,2013-09-16T14:00:00+00:00,2013-09-16T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.33555,1.33383,1.33363,1.33819,,1.53,,sl,1.33363,-1.0,-1.0,-1.0,-250.0,True,,0.177,-0.964,-5.65,False,False,0.372,,47.0,,1.3,4,-1,-1,4.0,2.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-09-16T10:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.59,1.96,1.96,solid,1.029,,5.348,0.001477,0.586,0,False,,,,,False,13,bullish,with_trend,False,False,False,,1.33854,33.1,False,True,False,2013-09-16T12:00:00+00:00,1,2013-09-16T12:00:00+00:00,LONG,,counter,77.2,False,2,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6691,EURUSD,2013-09-18T18:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.33552,1.33411,1.33391,1.33819,1.33854,1.89,2.14,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.412,0,-1,-1,,,6,premium,0.0,False,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2013-09-18T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,0,0.56,6.44,4.29,strong,1.061,,0.605,0.00114,0.545,1,False,,,,,False,18,bearish,ambiguous,False,False,True,bullish,1.3383,96.9,False,True,False,2013-09-18T17:00:00+00:00,1,2013-09-18T17:00:00+00:00,LONG,,counter,52.0,False,0,no_fvg,NY,NY,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6692,EURUSD,2013-09-23T07:00:00+00:00,2013-09-23T07:00:00+00:00,2013-09-23T07:00:00+00:00,London,bullish,BOS BOS,proximal,1.35278,1.35179,1.35159,1.35486,,2.1,,sl,1.35159,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.789,,,,1.22,0,-1,-1,5.0,1.0,5,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2013-09-23T02:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.12,0.28,0.28,marginal,0.81,0.359,1.722,0.000976,0.494,1,False,,,,,False,7,bullish,with_trend,False,False,False,,1.35444,67.8,False,False,False,2013-09-23T06:00:00+00:00,1,2013-09-23T06:00:00+00:00,LONG,,counter,90.1,False,2,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6693,EURUSD,2013-09-24T07:00:00+00:00,2013-09-24T08:00:00+00:00,2013-09-24T09:00:00+00:00,London,bullish,BOS BOS,proximal,1.3494,1.34899,1.34879,1.35143,,4.95,,sl,1.34879,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.817,,24.0,,0.89,1,-1,-1,4.0,2.0,3,discount,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2013-09-24T04:00:00+00:00,BOS,BOS,0,holding,True,pristine,True,0,0.07,1.59,1.59,solid,0.306,0.35,1.21,0.000686,0.524,0,False,,,,,False,7,bullish,with_trend,True,False,False,,1.35062,75.3,False,False,False,2013-09-24T06:00:00+00:00,1,2013-09-24T06:00:00+00:00,LONG,,aligned,22.7,False,1,fresh,Asia,London,False,True,Fill only,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6694,EURUSD,2013-09-24T13:00:00+00:00,2013-09-25T09:00:00+00:00,2013-09-25T15:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.34984,1.35206,1.35226,1.33468,,6.83,,sl,1.35226,-1.0,-1.0,-1.0,-250.0,True,,0.169,-0.864,-5.917,False,False,1.347,,,,2.233,6,-1,-1,26.0,24.0,6,premium,0.0,False,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2013-09-24T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.63,0.88,0.59,marginal,1.864,0.12,0.572,0.001084,0.559,0,False,,,,,False,13,bullish,ambiguous,False,False,True,bearish,1.34643,106.9,False,False,True,2013-09-24T12:00:00+00:00,1,2013-09-24T09:00:00+00:00,SHORT,,aligned,62.8,False,0,fresh,London,London,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6695,EURUSD,2013-09-25T08:00:00+00:00,2013-09-26T15:00:00+00:00,2013-09-27T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.34763,1.34602,1.34582,1.35143,1.35186,2.36,2.63,tp1,1.35143,2.099,2.36,2.63,524.75,True,,2.099,-0.227,1.0,,,,,,,2.353,20,20,20,36.0,32.0,5,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-09-25T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.56,1.7,1.7,solid,1.833,,1.508,0.000769,0.695,1,False,,,,,False,8,bullish,with_trend,True,False,False,,1.34869,58.9,False,False,False,2013-09-25T07:00:00+00:00,1,2013-09-25T07:00:00+00:00,LONG,False,aligned,25.0,False,1,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6696,EURUSD,2013-09-25T16:00:00+00:00,2013-09-26T08:00:00+00:00,2013-09-26T09:00:00+00:00,NY,bullish,BOS BOS,proximal,1.35078,1.34923,1.34903,1.35367,,1.86,,sl,1.34903,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.346,1.278,26.0,True,1.236,1,-1,-1,19.0,17.0,3,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2013-09-25T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.08,1.92,1.92,solid,0.953,,3.558,0.001416,0.281,0,False,,,,,False,16,bullish,with_trend,False,False,False,,1.35372,43.0,False,True,False,2013-09-25T15:00:00+00:00,1,2013-09-25T15:00:00+00:00,LONG,,counter,60.8,False,2,no_fvg,NY,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6697,EURUSD,2013-09-26T10:00:00+00:00,2013-09-27T11:00:00+00:00,2013-09-27T11:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.35167,1.35262,1.35282,1.3498,1.34943,1.97,2.36,sl,1.35282,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.35,,10.0,,1.125,0,-1,-1,32.0,26.0,7,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-09-26T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.82,1.99,1.33,marginal,0.734,,0.655,0.001022,0.707,1,False,,,,,False,10,bullish,ambiguous,False,False,True,bearish,1.34854,95.4,False,False,False,2013-09-26T09:00:00+00:00,1,2013-09-26T09:00:00+00:00,SHORT,,aligned,72.7,False,0,no_fvg,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6698,EURUSD,2013-09-27T06:00:00+00:00,2013-09-29T22:00:00+00:00,2013-09-30T06:00:00+00:00,London,bullish,BOS BOS,proximal,1.34855,1.34755,1.34735,1.35143,1.35186,2.88,3.31,sl,1.34855,0.0,2.88,3.31,0.0,True,,1.742,-0.0,0.0,False,False,0.909,,6.0,,1.364,8,14,14,67.0,16.0,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-09-27T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.22,0.66,0.66,marginal,0.909,,1.898,0.00088,0.525,0,False,,,,,False,6,bullish,with_trend,True,False,False,,1.3494,42.7,False,False,False,2013-09-27T05:00:00+00:00,1,2013-09-27T05:00:00+00:00,LONG,False,aligned,20.5,False,1,no_fvg,Asia,Other,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6699,EURUSD,2013-09-30T07:00:00+00:00,2013-09-30T07:00:00+00:00,2013-09-30T08:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.34986,1.35065,1.3508499999999999,1.34854,1.34813,1.67,2.19,sl,1.3508499999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.215,6.806,,True,0.852,1,-1,-1,4.0,1.0,4,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2013-09-30T03:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.03,1.49,0.99,marginal,0.508,0.25,1.239,0.001162,0.661,0,False,,,,,False,7,bullish,ambiguous,False,False,True,bearish,1.34775,115.9,False,False,True,2013-09-30T06:00:00+00:00,1,2013-09-30T06:00:00+00:00,SHORT,,counter,24.3,False,0,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6700,EURUSD,2013-09-30T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.35012,1.34892,1.34872,1.35193,1.3526,1.51,2.07,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.902,0,-1,-1,,,3,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2013-09-30T11:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,2.26,3.24,3.24,strong,0.645,1.895,1.914,0.001551,0.49,0,False,,,,,False,14,bullish,with_trend,True,False,False,,1.35556,73.2,False,False,False,2013-09-30T13:00:00+00:00,1,2013-09-30T12:00:00+00:00,LONG,,aligned,27.3,False,1,fresh,London,NY,True,False,never_filled,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6701,EURUSD,2013-10-03T05:00:00+00:00,2013-10-03T07:00:00+00:00,2013-10-03T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.35896,1.35782,1.35762,1.36068,,1.51,,tp1,1.36068,1.284,1.51,0.0,321.0,True,,1.284,-0.0,1.0,,,,,,,1.165,1,1,-1,7.0,3.0,5,premium,0.0,,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2013-10-03T00:00:00+00:00,BOS,BOS,0,fading,True,pristine,False,0,0.03,0.53,0.53,marginal,0.817,0.661,2.652,0.00115,0.691,0,False,,,,,False,5,bullish,with_trend,False,False,False,,1.36231,71.6,False,True,False,2013-10-03T04:00:00+00:00,1,2013-10-03T04:00:00+00:00,LONG,,counter,71.4,False,2,fresh,Asia,London,False,True,Fill only,Caution: Late-Trend Chase,caution,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6702,EURUSD,2013-10-04T12:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.36224,1.36309,1.36329,1.3589,,3.93,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.002,0,-1,-1,,,7,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2013-10-04T05:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.35,0.86,0.57,marginal,0.62,0.916,1.804,0.001048,0.446,0,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,1.35826,157.3,False,False,False,2013-10-04T11:00:00+00:00,1,2013-10-04T11:00:00+00:00,SHORT,,aligned,83.4,False,0,fresh,Asia,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6703,EURUSD,2013-10-08T14:00:00+00:00,2013-10-08T16:00:00+00:00,2013-10-09T00:00:00+00:00,NY,bullish,BOS BOS,proximal,1.35763,1.35644,1.3562400000000001,1.36062,,2.51,,sl,1.35763,0.0,-1.0,-1.0,0.0,True,,2.022,-0.871,0.0,True,False,0.27,7.883,,True,1.209,8,-1,-1,6.0,3.0,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-08T10:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.64,0.72,0.72,marginal,0.861,,2.245,0.001149,0.444,0,False,,,,,False,14,bullish,with_trend,False,False,False,,1.36013,59.2,False,True,False,2013-10-08T13:00:00+00:00,1,2013-10-08T13:00:00+00:00,LONG,True,counter,60.3,False,1,no_fvg,London,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6704,EURUSD,2013-10-09T06:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.35641,1.35707,1.35727,1.35425,,3.27,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.79,0,-1,-1,,,2,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-09T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.11,1.23,0.82,marginal,0.423,,1.047,0.001089,0.283,0,False,,,,,False,6,bullish,ambiguous,False,False,True,bearish,1.35614,19.0,False,False,False,2013-10-09T05:00:00+00:00,1,2013-10-09T05:00:00+00:00,SHORT,,counter,37.5,False,0,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6705,EURUSD,2013-10-11T08:00:00+00:00,2013-10-11T16:00:00+00:00,2013-10-11T16:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.35393,1.35302,1.35282,1.35636,1.35849,2.67,5.01,sl,1.35282,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.454,4.343,10.0,True,0.988,0,-1,-1,12.0,9.0,4,premium,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-11T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.35,2.02,1.35,marginal,0.632,,0.685,0.001124,0.817,0,False,,,,,False,8,bearish,ambiguous,False,False,True,bullish,1.35635,88.6,False,True,False,2013-10-11T07:00:00+00:00,1,2013-10-11T07:00:00+00:00,LONG,,counter,68.9,False,0,no_fvg,Asia,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6706,EURUSD,2013-10-11T17:00:00+00:00,2013-10-15T09:00:00+00:00,2013-10-15T10:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.35065,1.34918,1.34898,1.35389,1.35439,2.2,2.54,sl,1.34898,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.892,,22.0,,1.432,1,-1,-1,122.0,73.0,34,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2013-10-10T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.01,2.41,1.61,solid,1.089,,0.9,0.001166,0.638,0,False,,,,,False,17,bearish,ambiguous,False,False,True,bullish,1.35813,116.5,False,True,False,2013-10-11T16:00:00+00:00,1,2013-10-10T08:00:00+00:00,LONG,,aligned,21.8,False,0,stale,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6707,EURUSD,2013-10-14T13:00:00+00:00,2013-10-14T17:00:00+00:00,2013-10-15T09:00:00+00:00,NY,bullish,Confirmation BOS,proximal,1.35631,1.35433,1.35413,1.36044,,2.09,,sl,1.35413,-1.0,-1.0,-1.0,-250.0,True,,0.638,-0.927,-1.567,False,False,4.235,,46.0,,2.172,16,-1,-1,9.0,5.0,5,premium,0.0,,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2013-10-14T08:00:00+00:00,BOS,Confirm,0,holding,False,none,True,0,0.52,2.67,2.67,strong,1.774,,4.494,0.001004,0.545,1,False,,,,,False,13,bullish,with_trend,False,False,False,,1.35974,56.0,False,True,False,2013-10-14T12:00:00+00:00,1,2013-10-14T12:00:00+00:00,LONG,,counter,69.3,False,1,no_fvg,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6708,EURUSD,2013-10-15T09:00:00+00:00,2013-10-16T11:00:00+00:00,2013-10-16T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.35615,1.35723,1.35743,1.35453,,1.5,,tp1,1.35453,1.266,1.5,0.0,316.5,True,,1.266,-0.453,1.0,,,,,,,1.458,2,2,-1,29.0,27.0,3,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2013-10-15T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.61,3.02,2.01,solid,1.002,,0.877,0.000878,0.386,0,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.35429,124.8,False,False,True,2013-10-15T08:00:00+00:00,1,2013-10-15T08:00:00+00:00,SHORT,,counter,34.1,False,0,no_fvg,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6709,EURUSD,2013-10-16T11:00:00+00:00,2013-10-16T14:00:00+00:00,2013-10-16T14:00:00+00:00,London,bullish,BOS BOS,proximal,1.35208,1.35057,1.35037,1.35439,,1.53,,sl,1.35037,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.449,,3.0,,1.511,0,-1,-1,11.0,4.0,8,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-16T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.68,1.08,1.08,marginal,1.158,,2.678,0.001131,0.618,1,False,,,,,False,11,bullish,with_trend,True,False,False,,1.35483,64.7,False,False,False,2013-10-16T10:00:00+00:00,1,2013-10-16T10:00:00+00:00,LONG,,aligned,35.1,False,1,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6710,EURUSD,2013-10-16T15:00:00+00:00,2013-10-16T17:00:00+00:00,2013-10-17T01:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.35439,1.35641,1.3566099999999999,1.35058,,1.89,,sl,1.35439,0.0,-1.0,-1.0,0.0,True,,1.284,-0.014,0.0,True,False,0.006,10.261,,True,1.426,8,-1,-1,6.0,3.0,4,premium,0.0,False,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2013-10-16T11:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.88,2.56,1.71,solid,1.169,1.118,1.189,0.001556,0.588,0,False,,,,,False,15,bullish,ambiguous,False,False,True,bearish,1.34873,153.0,False,False,False,2013-10-16T14:00:00+00:00,1,2013-10-16T14:00:00+00:00,SHORT,False,aligned,73.4,False,0,fresh,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6711,EURUSD,2013-10-18T07:00:00+00:00,2013-10-21T12:00:00+00:00,2013-10-21T13:00:00+00:00,London,bullish,BOS BOS,proximal,1.3665,1.36602,1.36582,1.36799,,3.1,,sl,1.36582,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.84,0.0,4.0,True,0.783,1,-1,-1,80.0,29.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-18T04:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.88,2.58,2.58,strong,0.322,,2.36,0.000869,0.25,0,False,,,,,False,7,bullish,with_trend,False,False,False,,1.36913,82.4,False,True,False,2013-10-18T06:00:00+00:00,1,2013-10-18T06:00:00+00:00,LONG,,counter,87.6,False,2,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6712,EURUSD,2013-10-22T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.36793,1.36627,1.3660700000000001,1.37483,,4.16,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.525,0,-1,-1,,,5,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2013-10-22T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,2.99,3.47,2.31,solid,1.197,,0.91,0.001219,0.548,1,False,,,,,False,13,bearish,ambiguous,False,False,True,bullish,1.37483,87.9,False,True,False,2013-10-22T12:00:00+00:00,1,2013-10-22T12:00:00+00:00,LONG,,aligned,29.2,False,0,no_fvg,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6713,EURUSD,2013-10-23T05:00:00+00:00,2013-10-23T13:00:00+00:00,2013-10-23T15:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.37819,1.37929,1.3794899999999999,1.36765,,9.58,,sl,1.37819,0.0,-1.0,-1.0,0.0,True,,1.523,-0.308,0.0,False,False,0.672,,,,1.561,2,-1,-1,11.0,9.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-23T02:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.04,1.28,1.28,marginal,1.081,,11.395,0.000833,0.867,0,False,,,,,False,5,bearish,with_trend,True,False,False,,1.37685,,False,False,False,2013-10-23T04:00:00+00:00,1,2013-10-23T04:00:00+00:00,SHORT,True,aligned,93.1,False,1,no_fvg,Asia,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6714,EURUSD,2013-10-24T06:00:00+00:00,2013-10-24T07:00:00+00:00,2013-10-24T07:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.37907,1.3784,1.3782,1.38083,,2.63,,sl,1.3782,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.598,2.112,3.0,True,1.062,0,-1,-1,3.0,2.0,2,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-24T04:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,1.6,2.15,2.15,solid,0.574,,14.952,0.000819,0.34,0,False,,,,,False,6,bullish,with_trend,False,False,False,,1.38083,12.7,False,True,False,2013-10-24T05:00:00+00:00,1,2013-10-24T05:00:00+00:00,LONG,,counter,73.7,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6715,EURUSD,2013-10-25T04:00:00+00:00,2013-10-25T09:00:00+00:00,2013-10-25T11:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.38016,1.3783,1.3781,1.38221,,1.1,,sl,1.3781,-1.0,-1.0,-1.0,-250.0,True,,0.039,-0.583,-25.641,False,False,0.19,,,,2.173,2,-1,-1,9.0,6.0,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2013-10-25T00:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.32,1.25,1.25,marginal,1.751,,2.31,0.000948,0.602,1,False,,,,,False,4,bullish,with_trend,False,False,False,,1.3808,24.1,False,False,False,2013-10-25T03:00:00+00:00,1,2013-10-25T03:00:00+00:00,LONG,,counter,72.1,False,2,no_fvg,Asia,London,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6716,EURUSD,2013-10-25T12:00:00+00:00,2013-10-25T14:00:00+00:00,2013-10-25T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.38069,1.38321,1.38341,1.37647,,1.67,,friday_flat,1.38003,0.243,1.67,0.0,60.75,True,,0.577,-0.0,0.421,,,,,,,1.742,4,40,-1,7.0,3.0,5,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2013-10-25T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,0,0.11,1.23,0.82,marginal,1.486,,2.043,0.001561,0.612,1,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,1.37792,81.2,False,False,False,2013-10-25T11:00:00+00:00,1,2013-10-25T11:00:00+00:00,SHORT,,aligned,72.3,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
