setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B4472,USDCHF,2021-04-16T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.92258,0.92337,0.92357,0.92179,,1.0,,0.92179,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.879,0,-1,-1,,,7,premium,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-04-16T03:00:00+00:00,BOS,BOS,1,holding,True,partial,False,0,2.49,2.89,2.89,strong,0.524,0.284,2.006,0.001126,0.61,1,38.786,False,,,,,False,10,bearish,with_trend,True,False,False,,0.91792,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,,True,-0.062,bare,False,,False,2021-04-16T09:00:00+00:00,1,2021-04-16T08:00:00+00:00,SHORT,,aligned,70.0,False,1,fresh,Asia,London,False,False,never_filled,0.499,,,-0.026,0.94385,0.92312,discount,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4473,USDCHF,2021-04-20T11:00:00+00:00,2021-04-20T12:00:00+00:00,2021-04-20T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.91461,0.9133,0.9131,0.91592,,1.0,,0.91592,1.0,wick,,,,,,,,False,triple,tp1,0.91592,0.868,1.0,0.0,217.0,True,,0.868,-0.0,1.0,,,,,,,1.536,1,1,-1,8.0,2.0,7,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2021-04-20T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.45,1.4,0.93,marginal,1.129,,0.539,0.000983,0.441,2,56.965,False,,,,,False,11,bearish,ambiguous,False,False,True,bullish,0.91656,False,False,False,INSIDE,intact,intact,intact,broken,7.0,1.77,PD,PD,False,,,15.964,2.0,1.129,3.0,False,-0.407,False,0.0,high,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.234,bare,False,,True,2021-04-20T10:00:00+00:00,1,2021-04-20T10:00:00+00:00,LONG,,aligned,20.2,False,0,no_fvg,Asia,NY,False,True,Fill only,0.888,,,-0.3707,0.92685,0.91792,discount,both_discount,-0.844,0.354,0.424,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4474,USDCHF,2021-04-21T09:00:00+00:00,2021-04-21T16:00:00+00:00,2021-04-22T07:00:00+00:00,London,bullish,Confirmation BOS,proximal,0.91665,0.9155,0.9153,0.9178,,1.0,,0.9178,1.0,wick,,,,,,,,False,triple,sl,0.9153,-1.0,-1.0,-1.0,-250.0,True,,0.659,-0.652,-1.517,False,False,0.911,,7.0,,1.576,15,-1,-1,10.0,8.0,3,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-21T06:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.76,1.79,1.79,solid,1.109,,2.183,0.000856,0.589,0,47.091,False,,,,,False,9,bullish,with_trend,False,False,False,,0.91817,False,True,False,EXPANSION_UP,broken,intact,intact,swept,11.91,3.678,PW,PD,False,1.0,PW,15.938,2.0,3.678,3.0,False,2.102,False,5.0,high,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.479,bare,False,,False,2021-04-21T08:00:00+00:00,1,2021-04-21T08:00:00+00:00,LONG,,counter,71.3,False,1,no_fvg,London,NY,True,False,OB only,1.0,,,-0.1422,0.92685,0.91792,discount,mixed,1.156,0.532,0.188,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4475,USDCHF,2021-04-21T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.92047,0.92169,0.92189,0.91607,,3.61,,0.91489,4.57,zone,,,0.91517,4.34,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.278,0,-1,-1,,,56,premium,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-04-19T02:00:00+00:00,BOS,BOS,1,holding,True,partial,False,0,1.97,2.71,2.71,strong,0.918,2.26,1.549,0.001111,0.833,1,47.324,False,,,,,False,10,bullish,counter_trend,False,False,False,,0.91287,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq,sw",False,,,False,,False,2021-04-21T09:00:00+00:00,1,2021-04-19T08:00:00+00:00,SHORT,,aligned,85.2,False,1,fresh,Asia,London,False,False,never_filled,0.867,,,0.2856,0.92685,0.91792,discount,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4476,USDCHF,2021-04-21T15:00:00+00:00,2021-04-22T02:00:00+00:00,2021-04-22T07:00:00+00:00,NY,bullish,BOS BOS,proximal,0.91619,0.91514,0.91494,0.91724,,1.0,,0.91724,1.0,wick,,,,,,,,False,triple,sl,0.91494,-1.0,-1.0,-1.0,-250.0,True,,0.376,-0.336,-2.66,False,False,0.375,,7.0,,1.117,5,-1,-1,24.0,21.0,13,premium,0.0,,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2021-04-21T02:00:00+00:00,BOS,BOS,0,fading,False,none,False,1,0.19,0.46,0.46,marginal,0.76,,1.171,0.001119,0.494,0,50.323,False,,,,,False,15,bullish,with_trend,False,False,False,,0.91928,False,True,False,INSIDE,intact,intact,intact,broken,3.004,1.162,PD,PD,False,11.0,PW,,,2.405,3.0,False,1.287,False,0.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.045,bare,False,,False,2021-04-21T14:00:00+00:00,1,2021-04-21T05:00:00+00:00,LONG,,counter,51.8,False,2,no_fvg,Asia,Asia,False,False,Neither,0.377,Caution: Late-Trend Chase,caution,-0.1937,0.92685,0.91792,discount,mixed,0.054,0.178,0.576,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4477,USDCHF,2021-04-21T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.92258,0.92337,0.92357,0.92179,,1.0,,0.92179,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.879,0,-1,-1,,,85,premium,0.0,,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-04-16T03:00:00+00:00,BOS,BOS,1,fading,True,partial,False,0,2.49,2.89,2.89,strong,0.524,0.284,2.006,0.001126,0.61,1,51.292,False,,,,,False,16,bullish,counter_trend,False,False,False,,0.91792,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,,True,-0.062,bare,False,,False,2021-04-21T15:00:00+00:00,2,2021-04-16T08:00:00+00:00,SHORT,,aligned,70.0,False,1,fresh,Asia,NY,False,False,never_filled,0.449,,,0.5218,0.92685,0.91792,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4478,USDCHF,2021-04-22T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.92047,0.92169,0.92189,0.91599,,3.67,,0.91436,5.01,zone,,,0.91469,4.74,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.278,0,-1,-1,,,85,premium,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-04-19T02:00:00+00:00,BOS,BOS,1,holding,True,partial,False,0,1.97,2.71,2.71,strong,0.918,2.26,1.549,0.001111,0.833,1,53.283,False,,,,,False,15,bullish,counter_trend,False,True,False,,0.91287,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq,sw",False,,,False,,False,2021-04-22T14:00:00+00:00,2,2021-04-19T08:00:00+00:00,SHORT,,aligned,85.2,False,1,fresh,Asia,NY,False,False,never_filled,0.867,,,0.2856,0.92685,0.91792,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4479,USDCHF,2021-04-22T16:00:00+00:00,2021-04-22T22:00:00+00:00,2021-04-23T10:00:00+00:00,NY,bullish,BOS BOS,proximal,0.91645,0.91531,0.91511,0.91777,0.92175,1.16,4.65,0.91955,2.72,zone,,zone,0.91919,2.4,0.92175,4.65,zone,False,triple,sl,0.91511,-1.0,-1.0,-1.0,-250.0,True,,0.672,-0.948,-1.488,False,False,0.739,,,,1.113,12,-1,-1,9.0,8.0,3,discount,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2021-04-22T13:00:00+00:00,BOS,BOS,1,holding,True,pristine,True,0,0.37,1.45,1.45,marginal,0.781,0.423,1.96,0.001204,0.404,0,50.836,False,,,,,False,16,bullish,with_trend,True,False,False,,0.91883,False,False,False,INSIDE,intact,intact,intact,broken,2.217,1.735,PD,PD,False,2.0,PW,,,1.735,2.0,False,0.623,True,0.0,high,0.0,2.0,True,PD,0.91489,0.075,0.721,3.272,2,True,-0.091,,3.0,"pd,eq,sw",False,,,False,,False,2021-04-22T15:00:00+00:00,1,2021-04-22T14:00:00+00:00,LONG,,aligned,40.3,False,1,fresh,NY,Other,True,False,OB only,0.758,A First Pullback,premium,-0.1646,0.92685,0.91792,discount,both_discount,0.98,0.652,0.094,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4480,USDCHF,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.91639,0.91755,0.91775,0.91538,,0.87,,0.91377,2.26,zone,,,0.91398,2.08,,,,False,triple,tp1,0.91538,0.743,0.87,0.0,185.75,True,,0.743,-0.0,1.0,,,,,,,1.923,1,1,-1,2.0,1.0,2,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-23T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.44,1.02,0.68,marginal,1.358,,0.679,0.000707,0.229,0,55.483,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,0.91571,False,False,False,INSIDE,intact,intact,intact,broken,3.861,2.871,PD,PD,True,13.0,PW,,,0.028,2.0,True,,,18.0,low,0.0,2.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-04-23T08:00:00+00:00,1,2021-04-23T08:00:00+00:00,SHORT,,counter,42.6,False,0,no_fvg,London,London,True,False,OB only,,,,-0.1713,0.92685,0.91792,discount,both_discount,-0.82,0.445,0.204,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4481,USDCHF,2021-04-26T04:00:00+00:00,2021-04-26T07:00:00+00:00,2021-04-26T08:00:00+00:00,Asia,bearish,Range BOS,proximal,0.91345,0.91421,0.91441,0.91269,,1.0,,0.91269,1.0,wick,,,,,,,,False,triple,sl,0.91441,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.255,3.691,28.0,True,0.942,1,-1,-1,7.0,4.0,4,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2021-04-26T00:00:00+00:00,BOS,Range,0,holding,False,none,False,0,0.39,0.49,0.49,marginal,0.55,,1.797,0.001019,0.536,0,45.064,False,,,,,False,4,bearish,with_trend,False,False,False,,0.91237,False,False,True,EXPANSION_DOWN,intact,broken,intact,broken,4.163,,PD,,False,4.0,PD,3.829,2.0,,,False,2.886,False,6.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.187,bare,False,,False,2021-04-26T03:00:00+00:00,1,2021-04-26T03:00:00+00:00,SHORT,,counter,16.0,False,1,no_fvg,Asia,London,False,True,Fill only,1.0,,,0.078,0.92149,0.91277,discount,both_discount,0.236,0.29,0.738,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4482,USDCHF,2021-04-26T13:00:00+00:00,2021-04-26T15:00:00+00:00,2021-04-27T07:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.91455,0.91278,0.91258,0.91639,0.91829,1.04,2.11,0.91735,1.58,zone,,zone,0.91706,1.42,0.91829,2.11,zone,False,triple,tp1,0.91639,0.934,1.04,0.0,233.5,True,,0.934,-0.64,1.0,,,,,,,2.012,16,16,-1,5.0,3.0,3,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2021-04-26T10:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.05,1.15,0.77,marginal,1.603,,1.501,0.000979,0.484,0,50.356,False,,,,,False,13,bearish,ambiguous,False,False,True,bullish,0.91606,False,False,False,SWEPT_LOW,intact,swept,intact,swept,3.206,,PD,,True,7.0,PD,2.859,2.0,,,True,,,3.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,pw,eq,sw",True,-0.439,bare,False,,False,2021-04-26T12:00:00+00:00,1,2021-04-26T12:00:00+00:00,LONG,,aligned,34.4,False,0,no_fvg,London,NY,False,True,Fill only,1.0,,,0.2041,0.92149,0.91277,discount,both_discount,-1.113,0.509,0.439,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4483,USDCHF,2021-04-27T10:00:00+00:00,2021-04-27T10:00:00+00:00,2021-04-27T10:00:00+00:00,London,bullish,Confirmation BOS,proximal,0.91586,0.91512,0.91492,0.91723,0.91829,1.85,3.28,0.91723,1.85,wick,,zone,0.91723,1.85,0.91829,3.28,zone,True,triple,sl,0.91492,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.167,,21.0,,1.142,0,-1,-1,5.0,1.0,5,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2021-04-27T05:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.26,0.97,0.97,marginal,0.656,,4.132,0.000823,0.537,2,40.869,False,,,,,False,10,bullish,with_trend,False,False,False,,0.91716,False,True,False,SWEPT_HIGH,swept,intact,intact,swept,6.842,4.509,PW,PD,False,1.0,PD,1.811,2.0,,,True,,,0.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2021-04-27T09:00:00+00:00,1,2021-04-27T09:00:00+00:00,LONG,,counter,74.1,False,1,no_fvg,Asia,London,False,False,Neither,0.546,,,0.3544,0.92149,0.91277,discount,mixed,-1.556,0.411,0.278,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4484,USDCHF,2021-04-28T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.91457,0.9159,0.9161,0.91305,,1.14,,0.91215,1.82,zone,,,0.91252,1.54,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.238,0,-1,-1,,,4,discount,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2021-04-28T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.78,0.97,0.65,marginal,0.914,,1.198,0.001236,0.204,1,44.565,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,0.9125,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,PD,0.91716,0.817,0.338,3.771,2,False,1.748,,7.0,"pd,eq,sw",False,,,False,,True,2021-04-28T15:00:00+00:00,1,2021-04-28T15:00:00+00:00,SHORT,,counter,38.0,False,0,no_fvg,NY,NY,True,False,never_filled,0.956,,,0.2064,0.92149,0.91277,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4485,USDCHF,2021-04-29T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.91457,0.9159,0.9161,0.91324,,1.0,,0.91324,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.238,0,-1,-1,,,21,discount,1.0,True,9.0,4.0,1.0,1.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2021-04-28T12:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.78,0.97,0.65,marginal,0.914,1.003,1.198,0.001236,0.204,1,47.228,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,0.90791,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,PD,0.91716,0.817,0.338,3.771,2,False,1.748,,24.0,"pd,eq,sw",False,,,False,,False,2021-04-29T08:00:00+00:00,2,2021-04-28T15:00:00+00:00,SHORT,,counter,38.0,False,0,fresh,NY,London,True,False,never_filled,0.78,,,0.2064,0.92149,0.91277,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4486,USDCHF,2021-04-29T16:00:00+00:00,2021-05-03T13:00:00+00:00,2021-05-03T15:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.91457,0.9159,0.9161,0.90977,,3.61,,0.90791,5.01,zone,,,0.90829,4.72,,,,False,triple,tp1,0.90977,3.137,3.61,0.0,784.25,True,,3.137,-0.0,1.0,,,,,,,1.238,2,2,-1,121.0,70.0,28,discount,1.0,True,9.0,4.0,1.0,1.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2021-04-28T12:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.78,0.97,0.65,marginal,0.914,1.003,1.198,0.001236,0.204,1,57.427,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,0.90791,False,False,False,SWEPT_HIGH,swept,intact,intact,intact,2.913,5.292,PW,PD,False,5.0,PD,,,5.317,5.0,True,,,0.0,low,0.0,1.0,True,PD,0.91716,0.817,0.338,3.771,2,False,1.748,,31.0,"pd,eq,sw",False,,,False,,False,2021-04-29T15:00:00+00:00,3,2021-04-28T15:00:00+00:00,SHORT,False,counter,38.0,False,0,fresh,NY,NY,True,True,Both,0.78,,,0.2064,0.92149,0.91277,discount,both_discount,1.594,0.534,0.188,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4487,USDCHF,2021-04-30T10:00:00+00:00,2021-04-30T10:00:00+00:00,2021-04-30T15:00:00+00:00,London,bullish,BOS BOS,proximal,0.90903,0.90811,0.90791,0.91194,0.91554,3.16,7.08,0.91194,3.16,wick,,zone,0.91194,3.16,0.91554,7.08,zone,True,triple,tp1,0.91194,2.598,3.16,7.08,649.5,True,,2.598,-0.714,1.0,,,,,,,1.708,5,5,46,3.0,1.0,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-30T07:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.46,1.27,1.27,marginal,1.098,,1.617,0.000656,0.361,0,59.542,False,,,,,False,10,bullish,with_trend,True,False,False,,0.90988,False,False,False,INSIDE,intact,intact,intact,broken,4.438,1.708,PD,PD,False,42.0,PW,,,1.571,2.0,False,-0.137,False,42.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.0,bare,True,0.0,False,2021-04-30T09:00:00+00:00,1,2021-04-30T09:00:00+00:00,LONG,True,aligned,25.6,False,1,no_fvg,London,London,True,False,OB only,1.0,,,-0.4289,0.92149,0.91277,discount,both_discount,-1.129,0.46,0.568,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4488,USDCHF,2021-05-03T13:00:00+00:00,2021-05-03T14:00:00+00:00,2021-05-03T15:00:00+00:00,NY,bullish,Range BOS,proximal,0.91239,0.91168,0.91148,0.9131,,1.0,,0.9131,1.0,wick,,,,,,,,False,triple,sl,0.91148,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,2.576,,12.0,,1.075,1,-1,-1,3.0,2.0,2,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-05-03T11:00:00+00:00,BOS,Range,0,holding,False,none,False,0,0.31,2.69,2.69,strong,0.603,,3.19,0.000846,0.294,0,54.298,False,,,,,False,13,bullish,with_trend,False,False,False,,0.9145,False,True,False,SWEPT_HIGH,swept,intact,intact,intact,6.829,5.151,PW,PD,False,0.0,PD,,,5.151,2.0,False,4.076,False,0.0,high,0.0,2.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.0,bare,False,,False,2021-05-03T12:00:00+00:00,1,2021-05-03T12:00:00+00:00,LONG,,counter,67.4,False,1,no_fvg,London,NY,True,True,Both,,,,0.4366,0.91817,0.90791,discount,mixed,-1.867,0.551,0.205,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4489,USDCHF,2021-05-03T16:00:00+00:00,2021-05-04T04:00:00+00:00,2021-05-04T06:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.91371,0.91433,0.91453,0.91309,,1.0,,0.91309,1.0,wick,,,,,,,,False,triple,sl,0.91453,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.902,,False,False,0.06,,7.0,,0.697,2,-1,-1,23.0,13.0,11,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-03T05:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.97,1.26,0.84,marginal,0.357,1.386,1.097,0.001176,0.214,2,43.424,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,0.9093,False,False,False,INSIDE,intact,intact,intact,intact,0.902,3.751,PD,PD,False,,,,,4.857,5.0,True,,,14.0,high,0.0,1.0,False,,,,,,0,,,,,,False,,,False,,False,2021-05-03T15:00:00+00:00,1,2021-05-03T15:00:00+00:00,SHORT,,aligned,95.0,False,0,fresh,Asia,Asia,False,False,Neither,0.407,,,0.5653,0.91817,0.90791,premium,both_premium,1.437,0.571,0.678,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4490,USDCHF,2021-05-03T17:00:00+00:00,2021-05-03T17:00:00+00:00,2021-05-04T08:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.91201,0.9147,0.9149,0.90889,,1.16,,0.90807,1.46,zone,,,0.90846,1.32,,,,False,triple,sl,0.9149,-1.0,-1.0,-1.0,-250.0,True,,0.824,-0.979,-1.214,True,False,0.545,1.192,,True,2.252,15,-1,-1,5.0,2.0,5,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2021-05-03T12:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.98,1.26,0.84,marginal,1.94,1.27,1.005,0.001284,0.98,0,46.09,False,,,,,False,17,bullish,ambiguous,False,False,True,bearish,0.9093,False,False,False,SWEPT_HIGH,swept,intact,intact,intact,4.799,3.101,PW,PD,True,3.0,PD,,,3.101,2.0,True,,,3.0,high,0.0,2.0,False,,,,,,0,,,,,,True,-0.101,EQ,False,,False,2021-05-03T16:00:00+00:00,1,2021-05-03T15:00:00+00:00,SHORT,,aligned,66.6,False,0,fresh,NY,NY,True,False,OB only,0.482,,,0.3996,0.91817,0.90791,discount,mixed,-1.589,0.691,0.055,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
