pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,alert_bar_ts,alert_seq,bos_timestamp,bias,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
EURUSD,2026-03-11T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.1632,1.16427,1.16144,1.16104,2.0,2.46,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-11T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,10,2026-03-11T09:00:00+00:00,1,2026-03-11T09:00:00+00:00,SHORT,fresh,Asia,London,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-11T10:00:00+00:00,,,London,bearish,BOS BOS,50pct,1.16353,1.16427,1.16144,1.16104,3.87,4.611,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-11T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,10,2026-03-11T09:00:00+00:00,1,2026-03-11T09:00:00+00:00,SHORT,fresh,Asia,London,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-12T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.15487,1.1567399999999999,1.15234,1.15221,1.51,1.59,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-12T09:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,2026-03-12T14:00:00+00:00,1,2026-03-12T14:00:00+00:00,SHORT,fresh,London,NY,True,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-12T15:00:00+00:00,,,NY,bearish,BOS BOS,50pct,1.1556,1.1567399999999999,1.15234,1.15221,3.468,3.606,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-12T09:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,2026-03-12T14:00:00+00:00,1,2026-03-12T14:00:00+00:00,SHORT,fresh,London,NY,True,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-13T05:00:00+00:00,2026-03-16T18:00:00+00:00,2026-03-17T09:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.15247,1.15354,1.15115,,1.53,,sl,1.15247,0.0,1.53,0.0,0.0,5.064,-0.25,15,1,-1,5,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-13T00:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,2026-03-13T04:00:00+00:00,1,2026-03-13T04:00:00+00:00,SHORT,fresh,Asia,NY,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-13T05:00:00+00:00,,,Asia,bearish,BOS BOS,50pct,1.1528,1.15354,1.15115,,3.056,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-13T00:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,2026-03-13T04:00:00+00:00,1,2026-03-13T04:00:00+00:00,SHORT,fresh,Asia,Asia,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-16T19:00:00+00:00,2026-03-16T20:00:00+00:00,2026-03-17T01:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.15075,1.14903,1.15327,,1.66,,sl,1.14903,-1.0,-1.0,-1.0,-250.0,0.307,-1.001,5,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-03-16T17:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,19,2026-03-16T18:00:00+00:00,1,2026-03-16T18:00:00+00:00,LONG,no_fvg,NY,NY,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-16T19:00:00+00:00,2026-03-16T23:00:00+00:00,2026-03-17T01:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,1.15009,1.14903,1.15327,,3.698,,sl,1.14903,-1.0,-1.0,-1.0,-250.0,0.246,-1.001,2,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-03-16T17:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,19,2026-03-16T18:00:00+00:00,1,2026-03-16T18:00:00+00:00,LONG,no_fvg,NY,Other,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-17T09:00:00+00:00,2026-03-18T13:00:00+00:00,2026-03-18T19:00:00+00:00,London,bullish,BOS BOS,proximal,1.15022,1.14784,1.15447,1.15473,1.95,2.07,sl,1.14784,-1.0,-1.0,-1.0,-250.0,1.17,-1.22,6,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-17T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,2026-03-17T08:00:00+00:00,1,2026-03-17T08:00:00+00:00,LONG,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-17T09:00:00+00:00,2026-03-18T18:00:00+00:00,2026-03-18T19:00:00+00:00,London,bullish,BOS BOS,50pct,1.14923,1.14784,1.15447,1.15473,4.403,4.622,sl,1.14784,-1.0,-1.0,-1.0,-250.0,2.524,-1.378,1,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-17T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,2026-03-17T08:00:00+00:00,1,2026-03-17T08:00:00+00:00,LONG,fresh,Asia,NY,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-18T19:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.15062,1.15234,1.14705,1.14639,2.34,2.77,sl,1.15234,-1.0,-1.0,-1.0,-250.0,1.768,-1.309,1,-1,-1,2,discount,6.0,4.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-03-18T17:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,True,19,2026-03-18T18:00:00+00:00,1,2026-03-18T18:00:00+00:00,SHORT,no_fvg,NY,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-18T19:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T14:00:00+00:00,NY,bearish,CHoCH CHoCH,50pct,1.15128,1.15234,1.14705,1.14639,4.919,5.686,sl,1.15234,-1.0,-1.0,-1.0,-250.0,3.492,-1.501,1,-1,-1,2,discount,6.0,4.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-03-18T17:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,True,19,2026-03-18T18:00:00+00:00,1,2026-03-18T18:00:00+00:00,SHORT,no_fvg,NY,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-19T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.14811,1.14665,1.15048,1.15247,1.9,3.48,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-03-19T10:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,14,2026-03-19T13:00:00+00:00,1,2026-03-19T13:00:00+00:00,LONG,no_fvg,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-19T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,1.14758,1.14665,1.15048,1.15247,3.973,6.699,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-03-19T10:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,14,2026-03-19T13:00:00+00:00,1,2026-03-19T13:00:00+00:00,LONG,no_fvg,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-20T15:00:00+00:00,2026-03-20T16:00:00+00:00,2026-03-23T09:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.1562,1.15875,1.15234,1.15221,1.65,1.71,tp2,1.15221,1.565,1.65,1.71,391.25,2.605,-0.526,15,15,15,4,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-20T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2026-03-20T14:00:00+00:00,1,2026-03-20T14:00:00+00:00,SHORT,fresh,London,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-20T15:00:00+00:00,2026-03-20T17:00:00+00:00,2026-03-23T09:00:00+00:00,NY,bearish,CHoCH CHoCH,50pct,1.15727,1.15875,1.15234,1.15221,3.852,3.953,tp2,1.15221,3.419,3.852,3.953,854.75,5.211,-0.183,14,14,14,4,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-20T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2026-03-20T14:00:00+00:00,1,2026-03-20T14:00:00+00:00,SHORT,fresh,London,NY,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-23T07:00:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,London,bearish,BOS BOS,proximal,1.155,1.1558,1.15393,1.1538,1.78,2.0,sl,1.1558,-1.0,-1.0,-1.0,-250.0,7.464,-9.063,0,-1,-1,3,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-23T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,2026-03-23T06:00:00+00:00,1,2026-03-23T06:00:00+00:00,SHORT,fresh,Asia,London,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-23T07:00:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,London,bearish,BOS BOS,50pct,1.1552,1.1558,1.15393,1.1538,3.175,3.5,sl,1.1558,-1.0,-1.0,-1.0,-250.0,10.285,-11.75,0,-1,-1,3,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-23T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,2026-03-23T06:00:00+00:00,1,2026-03-23T06:00:00+00:00,SHORT,fresh,Asia,London,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-23T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.14982,1.1485,1.15247,1.15274,2.36,2.59,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-23T10:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,13,2026-03-23T12:00:00+00:00,1,2026-03-23T12:00:00+00:00,LONG,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-23T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,1.14936,1.1485,1.15247,1.15274,4.712,5.121,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-23T10:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,13,2026-03-23T12:00:00+00:00,1,2026-03-23T12:00:00+00:00,LONG,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-25T21:00:00+00:00,2026-03-26T03:00:00+00:00,2026-03-26T11:00:00+00:00,Other,bearish,CHoCH CHoCH,proximal,1.15701,1.15888,1.15447,1.15433,1.52,1.6,tp2,1.15433,1.433,1.52,1.6,358.25,2.285,-0.284,8,8,8,4,discount,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-03-25T17:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,True,21,2026-03-25T20:00:00+00:00,1,2026-03-25T20:00:00+00:00,SHORT,no_fvg,NY,Asia,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-25T21:00:00+00:00,,,Other,bearish,CHoCH CHoCH,50pct,1.15774,1.15888,1.15447,1.15433,3.479,3.628,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-03-25T17:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,True,21,2026-03-25T20:00:00+00:00,1,2026-03-25T20:00:00+00:00,SHORT,no_fvg,NY,Other,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-26T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.15915,1.16076,1.15634,,2.0,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,25,discount,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-03-25T06:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,7,2026-03-26T06:00:00+00:00,1,2026-03-25T16:00:00+00:00,SHORT,no_fvg,Asia,London,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-26T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,50pct,1.15976,1.16076,1.15634,,4.275,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,25,equilibrium,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-03-25T06:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,7,2026-03-26T06:00:00+00:00,1,2026-03-25T16:00:00+00:00,SHORT,no_fvg,Asia,London,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-26T12:00:00+00:00,2026-03-26T13:00:00+00:00,2026-03-26T19:00:00+00:00,London,bearish,BOS BOS,proximal,1.15513,1.1567399999999999,1.15287,1.15274,1.61,1.71,tp2,1.15274,1.484,1.61,1.71,371.0,1.651,-0.417,6,6,6,4,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-03-26T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,12,2026-03-26T11:00:00+00:00,1,2026-03-26T11:00:00+00:00,SHORT,no_fvg,London,NY,True,True,Both,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-26T12:00:00+00:00,2026-03-26T14:00:00+00:00,2026-03-26T19:00:00+00:00,London,bearish,BOS BOS,50pct,1.15574,1.1567399999999999,1.15287,1.15274,3.588,3.75,tp2,1.15274,3.0,3.588,3.75,750.0,3.268,-0.062,5,5,5,4,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-03-26T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,12,2026-03-26T11:00:00+00:00,1,2026-03-26T11:00:00+00:00,SHORT,no_fvg,London,NY,True,True,Both,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-27T08:00:00+00:00,2026-03-27T15:00:00+00:00,2026-03-27T15:00:00+00:00,London,bearish,BOS BOS,proximal,1.15407,1.155,1.15287,1.15274,1.63,1.82,sl,1.155,-1.0,-1.0,-1.0,-250.0,2.004,-1.001,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-27T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,2026-03-27T07:00:00+00:00,1,2026-03-27T07:00:00+00:00,SHORT,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-27T08:00:00+00:00,2026-03-27T15:00:00+00:00,2026-03-27T15:00:00+00:00,London,bearish,BOS BOS,50pct,1.15433,1.155,1.15287,1.15274,3.106,3.383,sl,1.155,-1.0,-1.0,-1.0,-250.0,3.17,-1.002,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-27T04:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,2026-03-27T07:00:00+00:00,1,2026-03-27T07:00:00+00:00,SHORT,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-30T00:00:00+00:00,2026-03-30T01:00:00+00:00,2026-03-30T04:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.15141,1.1524699999999999,1.14969,1.14916,1.99,2.61,sl,1.1524699999999999,-1.0,-1.0,-1.0,-250.0,0.874,-1.002,3,-1,-1,4,discount,5.0,1.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-03-27T19:00:00+00:00,BOS,BOS,True,True,False,,,,,True,0,2026-03-29T23:00:00+00:00,1,2026-03-29T23:00:00+00:00,SHORT,fresh,NY,Asia,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-30T00:00:00+00:00,2026-03-30T02:00:00+00:00,2026-03-30T04:00:00+00:00,Asia,bearish,BOS BOS,50pct,1.15174,1.1524699999999999,1.14969,1.14916,3.868,4.868,sl,1.1524699999999999,-1.0,-1.0,-1.0,-250.0,1.722,-1.003,2,-1,-1,4,discount,5.0,1.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-03-27T19:00:00+00:00,BOS,BOS,True,True,False,,,,,True,0,2026-03-29T23:00:00+00:00,1,2026-03-29T23:00:00+00:00,SHORT,fresh,NY,Asia,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-30T13:00:00+00:00,2026-03-31T13:00:00+00:00,2026-03-31T13:00:00+00:00,NY,bearish,BOS BOS,proximal,1.15128,1.1524699999999999,1.14969,1.14916,1.59,2.13,sl,1.1524699999999999,-1.0,-1.0,-1.0,-250.0,0.67,-1.895,0,-1,-1,8,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-30T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,2026-03-30T12:00:00+00:00,1,2026-03-30T12:00:00+00:00,SHORT,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-30T13:00:00+00:00,2026-03-31T13:00:00+00:00,2026-03-31T13:00:00+00:00,NY,bearish,BOS BOS,50pct,1.15168,1.1524699999999999,1.14969,1.14916,3.373,4.271,sl,1.1524699999999999,-1.0,-1.0,-1.0,-250.0,1.515,-2.349,0,-1,-1,8,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-30T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,2026-03-30T12:00:00+00:00,1,2026-03-30T12:00:00+00:00,SHORT,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-31T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.14732,1.14573,1.15048,1.15247,2.29,3.73,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-31T10:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,13,2026-03-31T12:00:00+00:00,1,2026-03-31T12:00:00+00:00,LONG,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-03-31T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,1.14672,1.14573,1.15048,1.15247,4.759,7.278,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-03-31T10:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,13,2026-03-31T12:00:00+00:00,1,2026-03-31T12:00:00+00:00,LONG,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-01T07:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,London,bullish,BOS BOS,proximal,1.15714,1.15594,1.16063,1.16144,3.48,4.29,sl,1.15594,-1.0,-1.0,-1.0,-250.0,2.91,-1.782,0,-1,-1,4,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-01T03:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,2026-04-01T06:00:00+00:00,1,2026-04-01T06:00:00+00:00,LONG,no_fvg,Asia,Asia,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-01T07:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,London,bullish,BOS BOS,50pct,1.15674,1.15594,1.16063,1.16144,6.483,7.833,sl,1.15594,-1.0,-1.0,-1.0,-250.0,4.864,-2.174,0,-1,-1,4,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-01T03:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,2026-04-01T06:00:00+00:00,1,2026-04-01T06:00:00+00:00,LONG,no_fvg,Asia,Asia,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-01T15:00:00+00:00,2026-04-01T16:00:00+00:00,2026-04-01T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.16198,1.1594200000000001,1.16564,1.16577,1.55,1.61,sl,1.1594200000000001,-1.0,-1.0,-1.0,-250.0,0.211,-1.472,2,-1,-1,3,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-01T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,2026-04-01T14:00:00+00:00,1,2026-04-01T14:00:00+00:00,LONG,no_fvg,London,NY,True,True,Both,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-01T15:00:00+00:00,2026-04-01T16:00:00+00:00,2026-04-01T18:00:00+00:00,NY,bullish,BOS BOS,50pct,1.1609,1.1594200000000001,1.16564,1.16577,3.703,3.805,sl,1.1594200000000001,-1.0,-1.0,-1.0,-250.0,1.095,-1.816,2,-1,-1,3,premium,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-01T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,2026-04-01T14:00:00+00:00,1,2026-04-01T14:00:00+00:00,LONG,no_fvg,London,NY,True,True,Both,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-02T02:00:00+00:00,,,Asia,bearish,CHoCH CHoCH,proximal,1.15902,1.16049,1.15634,,2.1,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-02T00:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,2,2026-04-02T01:00:00+00:00,1,2026-04-02T01:00:00+00:00,SHORT,no_fvg,Asia,Asia,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-02T02:00:00+00:00,,,Asia,bearish,CHoCH CHoCH,50pct,1.15956,1.16049,1.15634,,4.411,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-02T00:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,2,2026-04-02T01:00:00+00:00,1,2026-04-02T01:00:00+00:00,SHORT,no_fvg,Asia,Asia,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-03T15:00:00+00:00,2026-04-03T20:00:00+00:00,2026-04-06T05:00:00+00:00,NY,bearish,BOS BOS,proximal,1.15314,1.1546,1.15115,,1.57,,sl,1.15314,0.0,1.57,0.0,0.0,1.457,-0.089,8,4,-1,2,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-03T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,2026-04-03T14:00:00+00:00,1,2026-04-03T14:00:00+00:00,SHORT,no_fvg,NY,NY,True,False,OB only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-03T15:00:00+00:00,2026-04-06T06:00:00+00:00,2026-04-06T07:00:00+00:00,NY,bearish,BOS BOS,50pct,1.15367,1.1546,1.15115,,3.452,,sl,1.1546,-1.0,-1.0,-1.0,-250.0,1.145,-3.731,1,-1,-1,2,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-03T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,2026-04-03T14:00:00+00:00,1,2026-04-03T14:00:00+00:00,SHORT,no_fvg,NY,Asia,True,False,OB only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-04-06T00:00:00+00:00,2026-04-06T02:00:00+00:00,2026-04-06T02:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.15181,1.1524699999999999,1.15101,,1.71,,sl,1.1524699999999999,-1.0,-1.0,-1.0,-250.0,0.806,-2.01,0,-1,-1,4,discount,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-03T19:00:00+00:00,BOS,BOS,False,False,False,,,,,True,0,2026-04-05T23:00:00+00:00,1,2026-04-05T23:00:00+00:00,SHORT,no_fvg,NY,Asia,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
