setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A5723,USDJPY,2008-02-27T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,107.2,107.38,107.39999999999999,106.71,,2.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,10,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-26T22:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.48,3.09,3.09,strong,0.792,,4.601,0.202143,0.375,0,False,,,,,False,8,bearish,with_trend,False,False,,106.35,49.4,False,False,True,2008-02-27T07:00:00+00:00,1,2008-02-27T06:00:00+00:00,SHORT,,counter,45.7,False,2,fresh,Other,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5724,USDJPY,2008-02-28T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,106.36,106.64,106.66,105.94,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-28T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.62,2.1,2.1,solid,1.422,0.492,2.242,0.182857,0.5,1,False,,,,,False,13,bearish,with_trend,False,False,,105.87,65.3,False,False,True,2008-02-28T12:00:00+00:00,1,2008-02-28T12:00:00+00:00,SHORT,,aligned,65.3,False,4,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5725,USDJPY,2008-03-03T06:00:00+00:00,2008-03-03T08:00:00+00:00,2008-03-03T11:00:00+00:00,Asia,bearish,BOS BOS,proximal,103.07,103.32,103.33999999999999,102.64,,1.72,,sl,103.07,0.0,-1.0,-1.0,0.0,True,,1.259,-0.519,False,False,3,-1,-1,5.0,3.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-03-03T03:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.79,1.66,1.66,solid,0.88,,5.432,0.261429,0.913,0,False,,,,,False,6,bearish,with_trend,False,False,,102.64,25.1,False,False,True,2008-03-03T05:00:00+00:00,1,2008-03-03T05:00:00+00:00,SHORT,False,counter,10.8,False,4,no_fvg,Asia,London,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5726,USDJPY,2008-03-04T15:00:00+00:00,2008-03-04T17:00:00+00:00,2008-03-04T19:00:00+00:00,NY,bearish,BOS BOS,proximal,102.98,103.21,103.22999999999999,102.61,,1.61,,sl,103.22999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.56,-0.96,False,False,2,-1,-1,5.0,3.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-03-04T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.63,1.34,1.34,marginal,0.875,,2.583,0.24,0.524,0,False,,,,,False,15,bearish,with_trend,False,False,,102.77,26.9,False,False,False,2008-03-04T14:00:00+00:00,1,2008-03-04T14:00:00+00:00,SHORT,,counter,9.2,False,7,no_fvg,London,NY,True,False,OB only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5727,USDJPY,2008-03-05T16:00:00+00:00,2008-03-05T16:00:00+00:00,2008-03-06T07:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,103.8,103.36,103.34,106.62,,6.41,,sl,103.34,-1.0,-1.0,-1.0,-250.0,True,,0.63,-0.652,False,False,15,-1,-1,4.0,2.0,4,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-05T12:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.87,1.87,1.24,marginal,1.776,0.719,0.55,0.236429,0.81,0,False,,,,,False,16,bearish,ambiguous,False,True,bullish,104.17,45.7,False,True,False,2008-03-05T15:00:00+00:00,1,2008-03-05T14:00:00+00:00,LONG,,counter,76.3,False,0,fresh,London,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5728,USDJPY,2008-03-06T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,103.83,104.01,104.03,102.93,,5.0,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-06T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.89,1.31,1.31,marginal,0.878,0.11,1.537,0.182143,0.5,0,False,,,,,False,7,bearish,with_trend,False,False,,103.5,67.3,False,False,False,2008-03-06T06:00:00+00:00,1,2008-03-06T06:00:00+00:00,SHORT,,aligned,78.2,False,1,fresh,Asia,London,True,False,never_filled,A First Pullback,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5729,USDJPY,2008-03-07T08:00:00+00:00,2008-03-07T13:00:00+00:00,2008-03-07T14:00:00+00:00,London,bearish,BOS BOS,proximal,102.67,102.87,102.89,102.03,,3.2,,sl,102.89,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,10.0,6.0,5,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-07T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.74,1.65,1.65,solid,0.792,0.132,2.025,0.227143,0.389,1,False,,,,,False,8,bearish,with_trend,False,False,,102.03,73.6,False,False,True,2008-03-07T07:00:00+00:00,1,2008-03-07T07:00:00+00:00,SHORT,,counter,29.9,False,2,fresh,Asia,NY,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5730,USDJPY,2008-03-11T12:00:00+00:00,2008-03-12T16:00:00+00:00,2008-03-12T18:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,102.15,101.81,101.79,102.9,,2.21,,sl,101.79,-1.0,-1.0,-1.0,-250.0,True,,0.167,-0.694,False,False,2,-1,-1,31.0,29.0,3,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-11T09:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.89,2.89,1.93,solid,1.025,,0.929,0.312143,0.281,0,False,,,,,False,12,bearish,ambiguous,False,True,bullish,103.21,99.1,False,True,False,2008-03-11T11:00:00+00:00,1,2008-03-11T11:00:00+00:00,LONG,,aligned,41.1,False,0,no_fvg,London,NY,False,False,Neither,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5731,USDJPY,2008-03-12T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,103.03,103.22,103.24,102.61,102.44,2.21,3.11,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-12T07:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.52,1.89,1.89,solid,0.807,,1.803,0.210714,0.294,1,False,,,,,False,10,bearish,with_trend,False,False,,102.52,,False,False,False,2008-03-12T09:00:00+00:00,1,2008-03-12T09:00:00+00:00,SHORT,,aligned,74.3,False,1,no_fvg,London,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5732,USDJPY,2008-03-14T04:00:00+00:00,2008-03-14T11:00:00+00:00,2008-03-14T12:00:00+00:00,Asia,bearish,BOS BOS,proximal,100.7,101.05,101.07,99.75,,2.71,,sl,101.07,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,12.0,8.0,5,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-13T23:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.45,1.08,1.08,marginal,0.909,0.138,2.067,0.362857,0.879,0,False,,,,,False,4,bearish,with_trend,False,False,,100.09,64.9,False,False,False,2008-03-14T03:00:00+00:00,1,2008-03-14T03:00:00+00:00,SHORT,,aligned,64.2,False,3,fresh,Other,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5733,USDJPY,2008-03-19T05:00:00+00:00,2008-03-19T12:00:00+00:00,2008-03-19T18:00:00+00:00,Asia,bearish,BOS BOS,proximal,99.55,100.22,100.24,97.26,,3.42,,sl,99.55,0.0,0.203,0.203,0.0,True,,1.29,-0.0,True,False,6,-1,-1,119.0,66.0,63,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2008-03-14T13:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.74,1.04,1.04,marginal,1.413,,2.435,0.46,0.431,1,False,,,,,False,5,bearish,with_trend,True,False,,95.77,77.1,False,False,False,2008-03-19T04:00:00+00:00,1,2008-03-14T17:00:00+00:00,SHORT,False,aligned,80.9,False,3,stale,NY,London,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5734,USDJPY,2008-03-20T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,100.37,100.67,100.69,99.84,,1.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,95,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2008-03-14T09:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.05,1.48,1.48,marginal,0.863,,3.454,0.324286,0.214,4,False,,,,,False,9,bearish,counter_trend,False,True,bullish,95.77,93.9,False,False,False,2008-03-20T08:00:00+00:00,1,2008-03-14T17:00:00+00:00,SHORT,,aligned,97.5,False,5,stale,London,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5735,USDJPY,2008-03-24T14:00:00+00:00,2008-03-25T13:00:00+00:00,2008-03-25T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,99.83,99.61,99.59,100.2,,1.68,,tp1,100.2,1.542,1.68,0.0,385.5,True,,1.542,-0.0,,,1,1,-1,26.0,24.0,3,discount,1.0,True,9.0,4.0,1.0,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-03-24T11:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,True,0,1.61,2.74,1.83,solid,0.793,0.516,1.547,0.252143,0.35,0,False,,,,,False,14,bearish,ambiguous,True,True,bullish,100.74,57.6,False,True,False,2008-03-24T13:00:00+00:00,1,2008-03-24T12:00:00+00:00,LONG,,aligned,37.7,False,0,fresh,London,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5736,USDJPY,2008-03-26T09:00:00+00:00,2008-03-27T11:00:00+00:00,2008-03-27T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,100.06,100.35,100.36999999999999,99.62,,1.52,,tp1,99.62,1.419,1.52,0.0,354.75,True,,1.419,-0.0,,,2,2,-1,30.0,27.0,4,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-26T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.01,2.18,1.45,marginal,0.853,,1.58,0.316429,0.481,0,False,,,,,False,9,bullish,ambiguous,False,True,bearish,99.02,92.0,False,False,True,2008-03-26T08:00:00+00:00,1,2008-03-26T08:00:00+00:00,SHORT,False,aligned,51.7,False,0,no_fvg,Asia,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5737,USDJPY,2008-03-27T12:00:00+00:00,2008-03-30T22:00:00+00:00,2008-03-31T00:00:00+00:00,London,bullish,BOS BOS,proximal,98.86,98.53,98.51,99.55,,2.09,,tp1,99.55,1.971,2.09,3.057,492.75,True,,1.971,-0.0,,,2,2,-1,94.0,33.0,12,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-27T00:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.66,1.48,1.48,marginal,0.971,0.125,0.376,0.319286,0.226,4,False,,,,,False,12,bullish,with_trend,False,False,,100.15,258.0,False,False,False,2008-03-27T11:00:00+00:00,1,2008-03-27T11:00:00+00:00,LONG,False,aligned,12.5,False,1,fresh,Asia,Other,True,False,OB only,A First Pullback,premium,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5738,USDJPY,2008-03-28T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,100.67,101.05,101.07,100.07,99.65,1.58,2.68,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,79,premium,0.0,,7.4,3.0,1.44,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-03-25T00:00:00+00:00,BOS,BOS,holding,True,partial,True,0,0.61,1.55,1.55,solid,1.241,0.448,3.448,0.29,0.25,0,False,,,,,False,7,bearish,counter_trend,True,True,bullish,98.55,212.0,False,False,False,2008-03-28T06:00:00+00:00,1,2008-03-25T01:00:00+00:00,SHORT,,aligned,132.5,False,1,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5739,NZDUSD,2008-02-19T13:00:00+00:00,2008-02-19T15:00:00+00:00,2008-02-19T19:00:00+00:00,NY,bullish,Confirmation BOS,proximal,0.7985,0.7967,0.7963,0.8022,,2.06,,sl,0.7963,-1.0,-1.0,-1.0,-250.0,True,,0.864,-0.0,True,False,4,-1,-1,11.0,4.0,9,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-19T04:00:00+00:00,BOS,Confirm,holding,False,none,False,0,4.33,1.25,1.25,marginal,0.803,,3.098,0.001743,0.214,0,False,,,,,False,13,bullish,with_trend,False,False,,0.8022,28.2,False,True,False,2008-02-19T12:00:00+00:00,1,2008-02-19T11:00:00+00:00,LONG,,counter,79.6,False,1,no_fvg,Asia,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5740,NZDUSD,2008-02-20T13:00:00+00:00,2008-02-20T16:00:00+00:00,2008-02-20T18:00:00+00:00,NY,bearish,BOS BOS,proximal,0.796,0.7982,0.7986,0.7924,,1.64,,sl,0.7986,-1.0,-1.0,-1.0,-250.0,True,,0.038,-0.577,True,False,2,-1,-1,7.0,4.0,4,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-20T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.94,1.45,1.45,marginal,0.768,0.085,2.305,0.002343,0.222,0,False,,,,,False,13,bearish,with_trend,False,False,,0.7902,70.7,False,False,True,2008-02-20T12:00:00+00:00,1,2008-02-20T12:00:00+00:00,SHORT,,counter,48.3,False,2,fresh,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5741,NZDUSD,2008-02-22T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,0.7988,0.7969,0.7965000000000001,0.8022,,1.79,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,18,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-21T10:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.54,1.07,1.07,marginal,0.868,,1.736,0.001729,0.733,0,False,,,,,False,4,bullish,with_trend,False,False,,0.8022,66.7,False,False,False,2008-02-22T03:00:00+00:00,1,2008-02-21T13:00:00+00:00,LONG,,counter,75.4,False,2,fresh,London,Asia,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5742,NZDUSD,2008-02-22T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.8012,0.7997,0.7993,0.8073,,4.07,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-22T01:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.83,1.94,1.94,solid,0.606,,1.654,0.001814,0.455,1,False,,,,,False,9,bullish,with_trend,False,False,,0.8073,59.8,False,True,False,2008-02-22T08:00:00+00:00,1,2008-02-22T07:00:00+00:00,LONG,,counter,64.3,False,2,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5743,NZDUSD,2008-02-27T08:00:00+00:00,2008-02-27T10:00:00+00:00,2008-02-27T18:00:00+00:00,London,bullish,BOS BOS,proximal,0.8176,0.8156,0.8152,0.821,,1.7,,sl,0.8152,-1.0,-1.0,-1.0,-250.0,True,,0.917,-0.958,False,False,8,-1,-1,4.0,3.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-27T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.53,1.27,1.27,marginal,0.725,,2.673,0.002207,0.313,0,False,,,,,False,8,bullish,with_trend,False,False,,0.821,40.0,False,True,False,2008-02-27T07:00:00+00:00,1,2008-02-27T07:00:00+00:00,LONG,,counter,76.6,False,3,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5744,NZDUSD,2008-02-29T07:00:00+00:00,2008-02-29T07:00:00+00:00,2008-02-29T07:00:00+00:00,London,bullish,BOS BOS,proximal,0.8158,0.8134,0.8130000000000001,0.8214,,2.33,,sl,0.8130000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-29T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.44,1.03,1.03,marginal,0.982,,2.407,0.002036,0.35,0,False,,,,,False,7,bullish,with_trend,False,False,,0.8167,15.5,False,False,False,2008-02-29T06:00:00+00:00,1,2008-02-29T06:00:00+00:00,LONG,,counter,75.7,False,5,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5745,NZDUSD,2008-02-29T11:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.8139,0.8171,0.8175,0.8065,,2.31,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-29T06:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.76,1.76,1.17,marginal,1.005,0.503,1.221,0.002786,0.75,0,False,,,,,False,11,bullish,ambiguous,False,True,bearish,0.8034,96.3,False,False,True,2008-02-29T10:00:00+00:00,1,2008-02-29T10:00:00+00:00,SHORT,,aligned,74.5,False,0,fresh,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5746,NZDUSD,2008-03-05T09:00:00+00:00,2008-03-05T11:00:00+00:00,2008-03-05T14:00:00+00:00,London,bearish,BOS BOS,proximal,0.7961,0.7987,0.7990999999999999,0.7947,,0.54,,sl,0.7990999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.4,-0.867,False,False,3,-1,-1,6.0,3.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-05T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.17,1.32,1.32,marginal,1.048,,3.095,0.0021,0.545,0,False,,,,,False,9,bearish,with_trend,False,False,,0.7926,37.2,False,False,True,2008-03-05T08:00:00+00:00,1,2008-03-05T08:00:00+00:00,SHORT,,counter,22.6,False,3,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5747,NZDUSD,2008-03-07T12:00:00+00:00,2008-03-07T12:00:00+00:00,2008-03-07T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.7984,0.7957,0.7953,0.8032,,1.78,,sl,0.7953,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,2.0,1.0,2,discount,1.0,True,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-03-07T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,0,1.42,1.98,1.32,marginal,0.988,,0.773,0.002329,0.696,0,False,,,,,False,12,bearish,ambiguous,False,True,bullish,0.8011,52.9,False,False,False,2008-03-07T11:00:00+00:00,1,2008-03-07T11:00:00+00:00,LONG,,aligned,38.9,False,0,no_fvg,London,London,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5748,NZDUSD,2008-03-10T17:00:00+00:00,2008-03-10T17:00:00+00:00,2008-03-10T19:00:00+00:00,NY,bearish,BOS BOS,proximal,0.7896,0.7924,0.7928,0.7881,,0.54,,tp1,0.7881,0.469,0.54,0.0,117.25,True,,0.469,-0.062,,,2,2,-1,2.0,1.0,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-10T15:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.66,1.08,1.08,marginal,0.926,,2.044,0.002593,0.292,0,False,,,,,False,17,bearish,with_trend,False,False,,0.7888,11.4,False,False,False,2008-03-10T16:00:00+00:00,1,2008-03-10T16:00:00+00:00,SHORT,,counter,14.9,False,1,no_fvg,NY,NY,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5749,NZDUSD,2008-03-11T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.7943,0.7921,0.7917000000000001,0.7978,0.8016,1.59,3.32,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-11T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.66,1.52,1.01,marginal,0.826,,0.964,0.002179,0.389,0,False,,,,,False,9,bearish,ambiguous,False,True,bullish,0.7986,43.4,False,False,False,2008-03-11T08:00:00+00:00,1,2008-03-11T07:00:00+00:00,LONG,,aligned,48.2,False,0,no_fvg,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5750,NZDUSD,2008-03-25T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.8117,0.8147,0.8150999999999999,0.8039,,2.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,100,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-19T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.2,1.62,1.08,marginal,1.48,0.228,3.813,0.001757,0.269,0,False,,,,,False,16,bullish,counter_trend,False,False,,0.7866,104.6,False,True,False,2008-03-25T15:00:00+00:00,1,2008-03-19T17:00:00+00:00,SHORT,,aligned,147.6,False,0,fresh,London,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5751,NZDUSD,2008-03-25T16:00:00+00:00,2008-03-26T00:00:00+00:00,2008-03-26T07:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8042,0.8011,0.8007000000000001,0.8101,,1.9,,sl,0.8007000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.086,-0.914,False,False,7,-1,-1,15.0,10.0,7,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-25T09:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.6,1.24,1.24,marginal,1.096,,2.962,0.002464,0.259,2,False,,,,,False,16,bullish,with_trend,False,False,,0.808,24.1,False,True,False,2008-03-25T15:00:00+00:00,1,2008-03-25T14:00:00+00:00,LONG,,counter,82.2,False,1,no_fvg,London,Asia,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
