setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6414,EURUSD,2019-02-27T17:00:00+00:00,2019-02-27T18:00:00+00:00,2019-02-28T10:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13766,1.13979,1.13999,1.13349,,1.96,,sl,1.13999,-1.0,-1.0,-1.0,-250.0,True,,0.584,-0.712,-1.712,False,False,0.617,,46.0,,1.891,16,-1,-1,10.0,2.0,9,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-02-27T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.29,0.99,0.66,marginal,1.566,,0.503,0.001232,0.829,3,False,,,,,False,17,bullish,ambiguous,False,False,True,bearish,1.13619,89.6,False,False,False,2019-02-27T16:00:00+00:00,1,2019-02-27T16:00:00+00:00,SHORT,,aligned,69.6,False,0,no_fvg,London,NY,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6415,EURUSD,2019-03-01T07:00:00+00:00,2019-03-01T07:00:00+00:00,2019-03-01T08:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.13689,1.13769,1.13789,1.13538,1.13452,1.89,2.96,tp1,1.13538,1.51,1.89,0.0,377.5,True,,1.51,-0.0,1.0,,,,,,,1.381,1,1,-1,3.0,1.0,3,premium,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-01T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.87,1.47,0.98,marginal,0.828,,0.828,0.000724,0.783,0,False,,,,,False,7,bullish,ambiguous,False,False,True,bearish,1.13609,62.0,False,,,2019-03-01T06:00:00+00:00,1,2019-03-01T06:00:00+00:00,SHORT,,aligned,51.4,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6416,EURUSD,2019-03-04T04:00:00+00:00,2019-03-04T04:00:00+00:00,2019-03-04T08:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.13662,1.13548,1.13528,1.13957,,2.59,,sl,1.13528,-1.0,-1.0,-1.0,-250.0,True,,0.194,-0.836,-5.155,False,False,1.742,,,,1.216,4,-1,-1,67.0,17.0,19,discount,1.0,True,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2019-03-01T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,2,0.42,0.96,0.64,marginal,0.853,,0.508,0.001102,0.34,0,False,,,,,False,4,bearish,ambiguous,False,False,True,bullish,1.14081,123.2,False,False,False,2019-03-04T03:00:00+00:00,1,2019-03-01T11:00:00+00:00,LONG,,aligned,24.1,False,0,fresh,London,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6417,EURUSD,2019-03-04T09:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,1.13602,1.13696,1.13716,1.13452,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.241,0,-1,-1,,,3,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-03-04T06:00:00+00:00,BOS,Confirm,0,holding,True,pristine,False,0,1.28,1.68,1.68,solid,0.806,0.283,2.156,0.000919,0.446,0,False,,,,,False,9,bearish,with_trend,False,False,False,,1.13336,66.2,False,False,True,2019-03-04T08:00:00+00:00,1,2019-03-04T08:00:00+00:00,SHORT,,counter,35.7,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6418,EURUSD,2019-03-05T16:00:00+00:00,2019-03-06T15:00:00+00:00,2019-03-07T12:00:00+00:00,NY,bearish,BOS BOS,proximal,1.13222,1.13328,1.13348,1.12916,,2.89,,tp1,1.12916,2.429,2.89,6.333,607.25,True,,2.429,-0.167,1.0,,,,,,,1.019,21,21,-1,26.0,24.0,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-03-05T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.21,1.11,1.11,marginal,0.696,,2.354,0.001236,0.802,0,False,,,,,False,16,bearish,with_trend,False,False,False,,1.12916,66.2,False,False,True,2019-03-05T15:00:00+00:00,1,2019-03-05T15:00:00+00:00,SHORT,False,counter,26.3,False,2,no_fvg,NY,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6419,EURUSD,2019-03-06T16:00:00+00:00,2019-03-06T17:00:00+00:00,2019-03-07T02:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.13061,1.1299,1.1297,1.13378,,4.46,,sl,1.13061,0.0,-1.0,-1.0,0.0,True,,1.011,-0.231,0.0,False,False,0.174,,,,0.877,9,-1,-1,6.0,2.0,5,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-06T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.67,0.69,0.46,marginal,0.492,,1.051,0.001037,0.294,0,False,,,,,False,16,bearish,ambiguous,False,False,True,bullish,1.13231,70.2,False,False,False,2019-03-06T15:00:00+00:00,1,2019-03-06T15:00:00+00:00,LONG,False,aligned,14.2,False,0,no_fvg,London,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6420,EURUSD,2019-03-07T11:00:00+00:00,2019-03-07T11:00:00+00:00,2019-03-07T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.13134,1.13054,1.1303400000000001,1.13378,,3.05,,sl,1.1303400000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,4.765,,,,1.637,1,-1,-1,2.0,1.0,2,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-03-07T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.12,1.17,0.78,marginal,0.982,,0.999,0.000611,0.317,0,False,,,,,False,11,bearish,ambiguous,False,False,True,bullish,1.1318,52.3,False,False,False,2019-03-07T10:00:00+00:00,1,2019-03-07T10:00:00+00:00,LONG,,counter,53.8,False,0,no_fvg,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6421,EURUSD,2019-03-07T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.13077,1.132,1.1321999999999999,1.12892,1.12852,1.5,1.83,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.324,0,-1,-1,,,4,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-03-07T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.99,2.25,2.25,solid,0.954,1.722,1.352,0.00108,0.699,0,False,,,,,False,14,bearish,with_trend,True,False,False,,1.12535,87.7,False,False,True,2019-03-07T13:00:00+00:00,1,2019-03-07T12:00:00+00:00,SHORT,,aligned,81.7,False,1,fresh,London,NY,False,False,never_filled,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6422,EURUSD,2019-03-11T14:00:00+00:00,2019-03-11T15:00:00+00:00,2019-03-11T22:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.12319,1.12206,1.12186,1.1258,,2.31,,tp1,1.1258,1.962,2.31,5.496,490.5,True,,1.962,-0.759,1.0,,,,,,,1.403,7,7,-1,15.0,8.0,14,premium,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-11T00:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,0,0.28,1.19,0.79,marginal,0.981,,0.886,0.000948,0.387,1,False,,,,,False,14,bearish,ambiguous,False,False,True,bullish,1.1258,126.1,False,False,False,2019-03-11T13:00:00+00:00,1,2019-03-11T07:00:00+00:00,LONG,False,counter,68.3,False,0,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6423,EURUSD,2019-03-19T04:00:00+00:00,2019-03-19T14:00:00+00:00,2019-03-19T15:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.13392,1.13294,1.13274,1.13586,,1.98,,tp1,1.13586,1.644,1.98,0.0,411.0,True,,1.644,-0.0,1.0,,,,,,,1.506,1,1,-1,17.0,11.0,7,discount,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-18T21:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.69,0.73,0.73,marginal,0.995,,2.348,0.000784,0.397,1,False,,,,,False,4,bullish,with_trend,True,False,False,,1.13484,37.9,False,False,False,2019-03-19T03:00:00+00:00,1,2019-03-19T03:00:00+00:00,LONG,,aligned,43.8,False,6,no_fvg,Other,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6424,EURUSD,2019-03-20T12:00:00+00:00,2019-03-20T15:00:00+00:00,2019-03-20T17:00:00+00:00,NY,bullish,BOS BOS,proximal,1.13478,1.13424,1.13404,1.13567,,1.65,,sl,1.13478,0.0,1.65,0.0,0.0,True,,1.149,-0.027,0.0,True,True,0.129,10.733,1.0,True,1.06,2,2,-1,11.0,4.0,8,discount,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",True,h1_only,2019-03-20T04:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.09,0.96,0.96,marginal,0.487,,2.049,0.000698,0.206,3,False,,,,,False,12,bullish,with_trend,True,False,False,,1.13576,64.5,False,False,False,2019-03-20T11:00:00+00:00,1,2019-03-20T11:00:00+00:00,LONG,True,aligned,48.9,False,5,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6425,EURUSD,2019-03-22T07:00:00+00:00,2019-03-22T07:00:00+00:00,2019-03-22T08:00:00+00:00,London,bullish,BOS BOS,proximal,1.13784,1.13731,1.13711,1.14292,,9.58,,sl,1.13711,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,9.683,,,,0.852,1,-1,-1,2.0,1.0,2,discount,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-22T05:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.08,0.94,0.94,marginal,0.385,,2.065,0.000857,0.212,0,False,,,,,False,7,bullish,with_trend,True,False,False,,1.13804,10.3,False,False,False,2019-03-22T06:00:00+00:00,1,2019-03-22T06:00:00+00:00,LONG,,aligned,34.4,False,6,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6426,EURUSD,2019-03-22T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.13783,1.13923,1.13943,1.13456,,2.34,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.085,0,-1,-1,,,2,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-03-22T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,3.86,5.6,3.74,strong,0.814,,0.895,0.001474,0.675,0,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.12881,104.9,False,False,True,2019-03-22T08:00:00+00:00,1,2019-03-22T08:00:00+00:00,SHORT,,aligned,56.5,False,0,no_fvg,London,London,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6427,EURUSD,2019-03-25T06:00:00+00:00,2019-03-25T06:00:00+00:00,2019-03-25T08:00:00+00:00,London,bullish,BOS BOS,proximal,1.13004,1.12936,1.12916,1.13268,,3.88,,sl,1.13004,0.0,3.88,0.0,0.0,True,,1.534,-0.0,0.0,True,True,0.735,6.401,7.0,True,1.043,2,9,-1,2.0,1.0,2,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-25T04:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.18,0.67,0.67,marginal,0.569,,1.529,0.000844,0.208,0,False,,,,,False,6,bullish,with_trend,True,False,False,,1.13039,22.7,False,False,False,2019-03-25T05:00:00+00:00,1,2019-03-25T05:00:00+00:00,LONG,False,aligned,15.7,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6428,EURUSD,2019-03-26T06:00:00+00:00,2019-03-26T07:00:00+00:00,2019-03-26T09:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.13125,1.13204,1.13224,1.12996,,1.63,,sl,1.13125,0.0,-1.0,-1.0,0.0,True,,1.01,-0.242,0.0,False,False,0.876,,3.0,,1.445,2,-1,-1,7.0,2.0,6,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-03-26T00:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.44,0.6,0.4,marginal,0.861,0.35,1.562,0.000685,0.458,1,False,,,,,False,6,bullish,ambiguous,False,False,True,bearish,1.13046,50.0,False,False,False,2019-03-26T05:00:00+00:00,1,2019-03-26T05:00:00+00:00,SHORT,True,aligned,68.2,False,0,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6429,EURUSD,2019-03-26T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.13143,1.13275,1.13295,1.12938,1.12885,1.55,1.95,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.604,0,-1,-1,,,3,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-03-26T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,2.14,2.19,1.46,marginal,1.182,0.306,1.129,0.000948,0.58,0,False,,,,,False,13,bullish,ambiguous,False,True,True,bearish,1.12843,83.1,False,False,False,2019-03-26T12:00:00+00:00,1,2019-03-26T12:00:00+00:00,SHORT,,aligned,71.3,False,0,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6430,EURUSD,2019-03-28T12:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.12497,1.12605,1.12625,1.12238,,2.4,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.216,0,-1,-1,,,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-03-28T09:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.57,2.32,2.32,solid,0.836,,1.719,0.001053,0.318,0,False,,,,,False,12,bearish,with_trend,False,False,False,,1.12238,69.8,False,False,True,2019-03-28T11:00:00+00:00,1,2019-03-28T11:00:00+00:00,SHORT,,counter,42.2,False,2,no_fvg,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6431,EURUSD,2019-03-29T10:00:00+00:00,2019-03-29T11:00:00+00:00,2019-03-29T12:00:00+00:00,London,bearish,BOS BOS,proximal,1.12284,1.12375,1.12395,1.12132,,1.67,,sl,1.12395,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.793,1.177,7.0,True,1.294,1,-1,-1,6.0,2.0,5,premium,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2019-03-29T05:00:00+00:00,BOS,BOS,0,holding,False,none,True,0,1.29,2.03,2.03,solid,0.828,,1.364,0.000858,0.563,1,False,,,,,False,10,bearish,with_trend,True,False,False,,1.1211,73.7,False,False,True,2019-03-29T09:00:00+00:00,1,2019-03-29T09:00:00+00:00,SHORT,,aligned,63.0,False,3,no_fvg,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6432,EURUSD,2019-04-01T17:00:00+00:00,2019-04-03T08:00:00+00:00,2019-04-03T10:00:00+00:00,NY,bearish,Range BOS,proximal,1.12291,1.12498,1.12518,1.12181,,0.53,,sl,1.12518,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.683,,True,True,0.209,0.0,27.0,True,1.896,2,-1,-1,43.0,40.0,4,premium,0.0,,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2019-04-01T13:00:00+00:00,BOS,Range,0,holding,True,pristine,False,0,0.29,0.91,0.91,marginal,1.562,0.484,1.529,0.001197,0.278,1,False,,,,,False,17,bearish,with_trend,True,False,False,,1.1208,92.1,False,False,True,2019-04-01T16:00:00+00:00,1,2019-04-01T16:00:00+00:00,SHORT,,aligned,50.7,False,1,fresh,NY,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6433,EURUSD,2019-04-02T14:00:00+00:00,2019-04-03T07:00:00+00:00,2019-04-03T10:00:00+00:00,NY,bearish,BOS BOS,proximal,1.12271,1.12446,1.12466,1.11898,,2.13,,sl,1.12466,-1.0,-1.0,-1.0,-250.0,True,,0.631,-0.897,-1.585,False,False,0.989,,,,2.505,3,-1,-1,47.0,39.0,30,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2019-04-01T08:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.43,1.36,1.36,marginal,1.991,0.745,2.35,0.000779,0.342,3,False,,,,,False,14,bearish,with_trend,True,False,False,,1.11898,90.8,False,False,False,2019-04-02T13:00:00+00:00,1,2019-04-01T16:00:00+00:00,SHORT,,aligned,62.4,False,1,fresh,London,London,True,True,Both,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6434,EURUSD,2019-04-02T17:00:00+00:00,2019-04-02T18:00:00+00:00,2019-04-02T18:00:00+00:00,NY,bearish,BOS BOS,proximal,1.11979,1.12137,1.12157,1.11898,,0.51,,sl,1.12157,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.0,3.891,,True,1.794,0,-1,-1,5.0,2.0,4,discount,0.0,,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2019-04-02T13:00:00+00:00,BOS,BOS,0,fading,True,pristine,False,0,0.36,1.0,1.0,marginal,1.391,0.504,2.369,0.000992,0.312,0,False,,,,,False,17,bearish,with_trend,False,False,False,,1.11833,48.7,False,False,True,2019-04-02T16:00:00+00:00,1,2019-04-02T16:00:00+00:00,SHORT,,counter,22.0,False,3,fresh,NY,NY,True,False,OB only,Caution: Late-Trend Chase,caution,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6435,EURUSD,2019-04-04T11:00:00+00:00,2019-04-05T13:00:00+00:00,2019-04-05T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.12395,1.12492,1.12512,1.12247,,1.53,,tp1,1.12247,1.265,1.53,0.0,316.25,True,,1.265,-0.0,1.0,,,,,,,1.539,1,1,-1,31.0,27.0,5,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-04-04T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.59,0.62,0.41,marginal,1.013,,0.895,0.00076,0.831,1,False,,,,,False,11,bullish,ambiguous,False,False,True,bearish,1.12203,109.1,False,False,False,2019-04-04T10:00:00+00:00,1,2019-04-04T10:00:00+00:00,SHORT,,aligned,79.2,False,0,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6436,EURUSD,2019-04-05T09:00:00+00:00,2019-04-05T09:00:00+00:00,2019-04-05T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.12256,1.12215,1.12195,1.12346,1.12386,2.2,3.17,sl,1.12256,0.0,-1.0,-1.0,0.0,True,,1.164,-0.0,0.0,False,False,0.403,,1.0,,1.118,3,-1,-1,6.0,2.0,6,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2019-04-05T03:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.63,1.1,1.1,marginal,0.385,,0.458,0.000546,0.333,1,False,,,,,False,9,bullish,counter_trend,True,False,True,bearish,1.12361,210.0,False,False,False,2019-04-05T08:00:00+00:00,1,2019-04-05T07:00:00+00:00,LONG,False,aligned,41.1,False,1,fresh,Asia,London,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6437,EURUSD,2019-04-08T10:00:00+00:00,2019-04-08T10:00:00+00:00,2019-04-08T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.12305,1.12229,1.12209,1.12463,,2.08,,tp1,1.12463,1.646,2.08,4.615,411.5,True,,1.646,-0.0,1.0,,,,,,,1.502,2,2,-1,4.0,1.0,4,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-04-08T06:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.18,0.85,0.85,marginal,0.876,,2.722,0.000639,0.857,0,False,,,,,False,10,bullish,with_trend,False,False,False,,1.12368,28.1,False,True,False,2019-04-08T09:00:00+00:00,1,2019-04-08T09:00:00+00:00,LONG,False,counter,79.8,False,1,no_fvg,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6438,EURUSD,2019-04-10T15:00:00+00:00,2019-04-10T16:00:00+00:00,2019-04-11T06:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.12676,1.12801,1.12821,1.12311,,2.92,,sl,1.12821,-1.0,-1.0,-1.0,-250.0,True,,0.386,-0.869,-2.591,True,False,0.053,3.673,,True,1.286,14,-1,-1,6.0,2.0,5,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-04-10T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.29,1.29,0.86,marginal,0.932,1.136,1.428,0.001127,0.81,1,False,,,,,False,15,bullish,ambiguous,False,False,True,bearish,1.123,89.7,False,False,True,2019-04-10T14:00:00+00:00,1,2019-04-10T14:00:00+00:00,SHORT,,aligned,69.9,False,0,fresh,London,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6439,EURUSD,2019-04-11T06:00:00+00:00,2019-04-11T07:00:00+00:00,2019-04-11T09:00:00+00:00,London,bullish,BOS BOS,proximal,1.12774,1.12722,1.1270200000000001,1.12872,,1.88,,sl,1.12774,0.0,-1.0,-1.0,0.0,True,,1.333,-0.347,0.0,True,True,0.384,3.826,16.0,True,0.987,2,-1,-1,4.0,2.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-04-11T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.07,0.51,0.51,marginal,0.439,,3.181,0.000729,0.25,0,False,,,,,False,6,bullish,with_trend,False,False,False,,1.12802,11.5,False,False,False,2019-04-11T05:00:00+00:00,1,2019-04-11T05:00:00+00:00,LONG,True,counter,82.9,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6440,EURUSD,2019-04-12T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,1.12593,1.12483,1.12463,1.12782,,1.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.248,0,-1,-1,,,7,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-04-11T21:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.22,0.51,0.51,marginal,0.864,1.402,3.073,0.001041,0.944,0,False,,,,,False,4,bullish,with_trend,True,False,False,,1.12914,88.2,False,True,False,2019-04-12T03:00:00+00:00,1,2019-04-12T03:00:00+00:00,LONG,,aligned,23.4,False,1,fresh,Other,Asia,False,False,never_filled,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
