setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A3477,USDJPY,2024-04-16T08:00:00+00:00,2024-04-16T14:00:00+00:00,2024-04-16T14:00:00+00:00,London,bullish,BOS BOS,proximal,154.35,154.212,154.19199999999998,154.604,,1.84,,sl,154.19199999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,9.0,7.0,3,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-04-16T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.72,1.33,1.33,marginal,0.939,,2.292,0.125643,False,,,,,False,8,bullish,with_trend,2024-04-16T07:00:00+00:00,1,2024-04-16T07:00:00+00:00,LONG,,counter,87.4,False,3,no_fvg,Asia,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3478,USDJPY,2024-04-18T04:00:00+00:00,2024-04-19T03:00:00+00:00,2024-04-19T03:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,153.73,153.632,153.612,153.97,154.418,2.45,7.02,sl,153.612,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,95.0,87.0,72,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-04-15T04:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,4.9,2.15,1.44,marginal,0.421,,0.464,0.185286,False,,,,,False,4,bullish,with_trend,2024-04-18T03:00:00+00:00,1,2024-04-15T12:00:00+00:00,LONG,,counter,51.9,False,0,stale,Asia,Asia,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3479,USDJPY,2024-04-18T18:00:00+00:00,2024-04-19T02:00:00+00:00,2024-04-19T02:00:00+00:00,NY,bullish,BOS BOS,proximal,154.509,154.295,154.27499999999998,154.711,,0.94,,sl,154.27499999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,14.0,12.0,6,premium,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2024-04-18T12:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.83,1.13,1.13,marginal,1.332,,2.376,0.145643,False,,,,,False,18,bullish,with_trend,2024-04-18T17:00:00+00:00,1,2024-04-18T14:00:00+00:00,LONG,,counter,66.7,False,1,no_fvg,London,Asia,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3480,USDJPY,2024-04-19T08:00:00+00:00,2024-04-19T11:00:00+00:00,2024-04-19T18:00:00+00:00,London,bearish,BOS BOS,proximal,154.532,154.67,154.69,154.232,154.155,2.17,2.73,friday_flat,154.578,-0.291,-1.0,-1.0,-72.75,True,,0.468,-0.608,,,7,-1,-1,12.0,8.0,9,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2024-04-18T23:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.72,1.78,1.78,solid,0.532,,1.559,0.222,False,,,,,False,8,bearish,with_trend,2024-04-19T07:00:00+00:00,1,2024-04-19T03:00:00+00:00,SHORT,,aligned,78.9,False,3,fresh,Other,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3481,USDJPY,2024-04-24T17:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,154.874,154.813,154.79299999999998,155.171,,4.87,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,12,premium,0.0,,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2024-04-24T05:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.46,1.02,1.02,marginal,0.371,,3.364,0.110571,False,,,,,False,17,bullish,with_trend,2024-04-24T16:00:00+00:00,1,2024-04-24T15:00:00+00:00,LONG,,counter,51.7,False,1,no_fvg,Asia,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3482,USDJPY,2024-04-25T09:00:00+00:00,2024-04-25T13:00:00+00:00,2024-04-26T04:00:00+00:00,London,bullish,BOS BOS,proximal,155.332,155.173,155.153,155.738,,2.55,,tp1,155.738,2.268,2.55,0.0,567.0,True,,2.268,-0.0,,,15,15,-1,15.0,9.0,11,premium,0.0,,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2024-04-24T22:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.83,1.22,1.22,marginal,1.306,0.695,1.672,0.106429,False,,,,,False,9,bullish,with_trend,2024-04-25T08:00:00+00:00,1,2024-04-25T04:00:00+00:00,LONG,False,counter,65.7,False,2,fresh,Other,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3483,USDJPY,2024-04-29T06:00:00+00:00,2024-04-29T08:00:00+00:00,2024-04-29T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,154.636,154.529,154.509,154.83,,1.81,,tp1,154.83,1.528,1.81,13.346,382.0,True,,1.528,-0.0,,,1,1,-1,229.0,128.0,131,discount,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2024-04-19T19:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.01,0.05,0.05,marginal,0.119,,1.419,0.733,False,,,,,False,6,bullish,with_trend,2024-04-29T05:00:00+00:00,1,2024-04-22T00:00:00+00:00,LONG,,aligned,1.4,False,1,no_fvg,NY,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3484,NZDUSD,2024-04-01T16:00:00+00:00,2024-04-03T15:00:00+00:00,2024-04-03T16:00:00+00:00,NY,bearish,Confirmation BOS,proximal,0.59778,0.59886,0.5992599999999999,0.59561,,2.01,,sl,0.5992599999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,55.0,48.0,8,premium,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-04-01T08:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.85,1.77,1.77,solid,0.952,0.364,6.86,0.000714,False,,,,,False,16,bearish,with_trend,2024-04-01T15:00:00+00:00,1,2024-04-01T15:00:00+00:00,SHORT,,aligned,67.7,False,1,fresh,London,NY,False,True,Fill only,A First Pullback,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3485,NZDUSD,2024-04-03T16:00:00+00:00,2024-04-03T17:00:00+00:00,2024-04-04T00:00:00+00:00,NY,bearish,BOS BOS,proximal,0.60017,0.60115,0.6015499999999999,0.59857,0.59801,1.63,2.2,sl,0.6015499999999999,-1.0,-1.0,-1.0,-250.0,True,,0.145,-0.819,True,True,7,-1,-1,186.0,136.0,136,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-03-26T23:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.1,0.81,0.81,marginal,0.653,,0.732,0.000889,False,,,,,False,16,bearish,with_trend,2024-04-03T15:00:00+00:00,1,2024-03-27T00:00:00+00:00,SHORT,,aligned,121.7,False,1,stale,Other,NY,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3486,NZDUSD,2024-04-05T14:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,0.59732,0.59591,0.5955100000000001,0.60041,,2.19,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,49,discount,0.0,,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-04-03T13:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.44,1.71,1.71,solid,1.357,,4.447,0.000744,False,,,,,False,14,bearish,against_trend,2024-04-05T13:00:00+00:00,1,2024-04-03T15:00:00+00:00,LONG,,aligned,37.7,False,1,fresh,NY,NY,True,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3487,NZDUSD,2024-04-08T15:00:00+00:00,2024-04-08T15:00:00+00:00,2024-04-09T02:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.60266,0.60146,0.60106,0.60456,,1.58,,tp1,0.60456,1.188,1.58,0.0,297.0,True,,1.188,-0.056,,,11,11,-1,3.0,1.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-04-08T12:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.06,1.62,1.08,marginal,0.931,,1.175,0.000859,False,,,,,False,15,bearish,against_trend,2024-04-08T14:00:00+00:00,1,2024-04-08T14:00:00+00:00,LONG,False,counter,67.9,False,0,no_fvg,London,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3488,NZDUSD,2024-04-15T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.59393,0.59501,0.59541,0.59206,,1.73,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-04-15T10:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.86,1.14,1.14,marginal,0.634,,1.64,0.001073,False,,,,,False,15,bearish,with_trend,2024-04-15T14:00:00+00:00,1,2024-04-15T14:00:00+00:00,SHORT,,counter,20.0,False,2,no_fvg,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3489,NZDUSD,2024-04-17T10:00:00+00:00,2024-04-17T13:00:00+00:00,2024-04-18T18:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.59017,0.58881,0.58841,0.59494,,3.51,,sl,0.59017,0.0,-1.0,-1.0,0.0,True,,1.739,-0.46,True,False,29,-1,-1,7.0,6.0,4,premium,1.0,True,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-04-17T06:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,1.66,1.59,1.06,marginal,0.741,,0.81,0.001296,False,,,,,False,10,bearish,against_trend,2024-04-17T09:00:00+00:00,1,2024-04-17T07:00:00+00:00,LONG,False,counter,73.5,False,0,fresh,Asia,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3490,NZDUSD,2024-04-23T15:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,0.59066,0.58982,0.58942,0.59225,,1.89,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2024-04-23T10:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,1.12,2.6,2.6,strong,0.509,0.185,4.177,0.000864,False,,,,,False,15,bullish,with_trend,2024-04-23T14:00:00+00:00,1,2024-04-23T14:00:00+00:00,LONG,,aligned,11.8,False,1,fresh,London,NY,False,False,never_filled,A First Pullback,premium,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3491,NZDUSD,2024-04-25T08:00:00+00:00,2024-04-25T13:00:00+00:00,2024-04-25T13:00:00+00:00,London,bullish,BOS BOS,proximal,0.59439,0.5931,0.5927,0.59728,,2.24,,sl,0.5927,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,9.0,6.0,4,premium,0.0,,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-04-25T04:00:00+00:00,BOS,BOS,fading,False,none,False,0,0.88,1.27,1.27,marginal,1.205,0.406,3.222,0.000739,False,,,,,False,8,bullish,with_trend,2024-04-25T07:00:00+00:00,1,2024-04-25T07:00:00+00:00,LONG,,counter,70.5,False,4,no_fvg,Asia,NY,False,True,Fill only,Caution: Late-Trend Chase,caution,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3492,USDCHF,2024-04-01T15:00:00+00:00,2024-04-01T15:00:00+00:00,2024-04-02T00:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.90512,0.90609,0.9062899999999999,0.90237,,2.84,,sl,0.90512,0.0,-1.0,-1.0,0.0,True,,1.291,-0.47,True,True,9,-1,-1,100.0,49.0,51,premium,1.0,True,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-03-28T11:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,3.3,2.42,1.61,solid,0.893,,1.044,0.000862,False,,,,,False,15,bullish,against_trend,2024-04-01T14:00:00+00:00,1,2024-03-28T13:00:00+00:00,SHORT,False,aligned,79.5,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3493,USDCHF,2024-04-01T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.90211,0.90133,0.90113,0.90411,,2.56,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-04-01T12:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.72,1.72,1.72,solid,0.719,,2.232,0.000806,False,,,,,False,15,bullish,with_trend,2024-04-01T14:00:00+00:00,1,2024-04-01T14:00:00+00:00,LONG,,aligned,30.6,False,1,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3494,USDCHF,2024-04-03T08:00:00+00:00,2024-04-03T08:00:00+00:00,2024-04-03T10:00:00+00:00,London,bullish,BOS BOS,proximal,0.90824,0.90774,0.90754,0.90907,,1.66,,tp1,0.90907,1.186,1.66,0.0,296.5,True,,1.186,-0.329,,,2,2,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-04-03T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.85,1.44,1.44,marginal,0.464,,2.673,0.000647,False,,,,,False,8,bullish,with_trend,2024-04-03T07:00:00+00:00,1,2024-04-03T07:00:00+00:00,LONG,,counter,88.5,False,3,no_fvg,Asia,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3495,USDCHF,2024-04-03T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.9077,0.90943,0.9096299999999999,0.90432,0.90361,1.95,2.36,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-04-03T13:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,0.9,2.17,1.45,marginal,1.565,,1.033,0.000978,False,,,,,False,16,bullish,against_trend,2024-04-03T15:00:00+00:00,1,2024-04-03T15:00:00+00:00,SHORT,,aligned,80.4,False,0,fresh,NY,NY,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3496,USDCHF,2024-04-04T08:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.90814,0.90943,0.9096299999999999,0.90534,,2.17,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,22,premium,1.0,True,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-04-03T10:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,1,1.7,4.13,2.75,strong,1.451,2.449,1.344,0.000751,False,,,,,False,8,bullish,against_trend,2024-04-04T07:00:00+00:00,1,2024-04-03T15:00:00+00:00,SHORT,,aligned,80.8,False,0,fresh,London,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3497,USDCHF,2024-04-09T12:00:00+00:00,2024-04-10T13:00:00+00:00,2024-04-10T13:00:00+00:00,London,bearish,BOS BOS,proximal,0.9043,0.9054,0.9056,0.90237,,1.75,,sl,0.9056,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,29.0,26.0,4,discount,0.0,,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-04-09T08:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.4,1.26,1.26,marginal,1.136,0.745,2.234,0.000792,False,,,,,False,12,bearish,with_trend,2024-04-09T11:00:00+00:00,1,2024-04-09T11:00:00+00:00,SHORT,,counter,43.8,False,1,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3498,USDCHF,2024-04-11T14:00:00+00:00,2024-04-11T15:00:00+00:00,2024-04-12T07:00:00+00:00,NY,bearish,BOS BOS,proximal,0.91202,0.91319,0.9133899999999999,0.9068,,4.46,,sl,0.91202,0.0,-1.0,-1.0,0.0,True,,2.788,-0.0,True,False,16,-1,-1,3.0,2.0,2,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-04-11T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,2.71,3.13,3.13,strong,0.821,,1.067,0.001181,False,,,,,False,14,bearish,with_trend,2024-04-11T13:00:00+00:00,1,2024-04-11T13:00:00+00:00,SHORT,False,aligned,78.0,False,1,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3499,USDCHF,2024-04-15T06:00:00+00:00,2024-04-15T08:00:00+00:00,2024-04-15T11:00:00+00:00,Asia,bullish,BOS BOS,proximal,0.91258,0.91049,0.91029,0.91369,,0.53,,tp1,0.91369,0.485,0.53,0.0,121.25,True,,0.485,-0.197,,,3,3,-1,67.0,11.0,17,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-04-12T13:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.46,1.16,1.16,marginal,1.611,,4.681,0.001173,False,,,,,False,6,bullish,with_trend,2024-04-15T05:00:00+00:00,1,2024-04-12T21:00:00+00:00,LONG,,counter,70.5,False,1,fresh,NY,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3500,USDCHF,2024-04-23T15:00:00+00:00,2024-04-24T07:00:00+00:00,2024-04-24T12:00:00+00:00,NY,bearish,BOS BOS,proximal,0.91394,0.91467,0.91487,0.91229,,2.26,,sl,0.91487,-1.0,-1.0,-1.0,-250.0,True,,0.871,-0.839,True,True,5,-1,-1,218.0,154.0,154,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-04-15T05:00:00+00:00,BOS,BOS,holding,False,none,False,2,0.59,1.12,1.12,marginal,0.849,,3.396,0.000624,False,,,,,False,15,bearish,with_trend,2024-04-23T14:00:00+00:00,1,2024-04-15T21:00:00+00:00,SHORT,,aligned,136.4,False,2,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3501,USDCHF,2024-04-24T06:00:00+00:00,2024-04-24T07:00:00+00:00,2024-04-24T07:00:00+00:00,Asia,bearish,BOS BOS,proximal,0.91243,0.9132,0.9134,0.91116,0.91056,1.65,2.43,sl,0.9134,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,24.0,17.0,23,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-04-23T07:00:00+00:00,BOS,BOS,holding,False,full,False,0,2.14,3.66,3.66,strong,0.891,,2.375,0.00064,False,,,,,False,6,bearish,with_trend,2024-04-24T05:00:00+00:00,1,2024-04-23T14:00:00+00:00,SHORT,,aligned,86.8,False,1,stale,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3502,USDCHF,2024-04-24T08:00:00+00:00,2024-04-25T20:00:00+00:00,2024-04-26T01:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.91185,0.91141,0.9112100000000001,0.913,,2.61,,tp1,0.913,1.797,2.61,0.0,449.25,True,,1.797,-0.906,,,5,5,-1,39.0,37.0,3,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-04-24T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.5,2.7,1.8,solid,0.361,,0.511,0.000665,False,,,,,False,8,bearish,against_trend,2024-04-24T07:00:00+00:00,1,2024-04-24T07:00:00+00:00,LONG,False,counter,58.3,False,0,no_fvg,Asia,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
