setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B4007,USDCHF,2016-07-12T09:00:00+00:00,2016-07-12T11:00:00+00:00,2016-07-12T12:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.98224,0.98339,0.98359,0.98109,,1.0,,0.98109,1.0,wick,,,,,,,,False,triple,sl,0.98359,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.207,4.982,45.0,True,1.162,1,-1,-1,7.0,3.0,5,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-07-12T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.14,1.2,0.8,marginal,0.817,,0.955,0.001162,0.737,1,37.545,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,0.97948,False,False,False,SWEPT_LOW,intact,swept,intact,intact,3.003,11.892,PD,PW,False,0.0,PD,,,7.125,2.0,True,,,68.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-07-12T08:00:00+00:00,1,2016-07-12T08:00:00+00:00,SHORT,,aligned,73.0,False,0,no_fvg,Asia,London,False,True,Fill only,0.967,,,0.764,0.98651,0.96842,premium,both_premium,-0.869,0.223,0.668,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4008,USDCHF,2016-07-12T17:00:00+00:00,2016-07-13T15:00:00+00:00,2016-07-13T21:00:00+00:00,NY,bullish,BOS BOS,proximal,0.98353,0.98204,0.98184,0.98502,,1.0,,0.98502,1.0,wick,,,,,,,,False,triple,tp1,0.98502,0.882,1.0,0.0,220.5,True,,0.882,-0.84,1.0,,,,,,,0.973,6,6,-1,26.0,24.0,4,premium,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2016-07-12T13:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,1.04,2.27,2.27,solid,0.743,0.996,3.356,0.001737,0.434,0,42.019,False,,,,,False,17,bullish,with_trend,False,False,False,,0.98848,False,True,False,SWEPT_HIGH,swept,intact,swept,intact,,2.331,,PD,False,4.0,PW,3.368,3.0,5.509,2.0,True,4.536,False,27.0,low,1.0,1.0,True,PD,0.98105,0.38,0.714,4.277,3,False,0.604,,5.0,"pd,eq,sw",False,,,False,,False,2016-07-12T16:00:00+00:00,1,2016-07-12T15:00:00+00:00,LONG,,counter,65.9,False,1,fresh,NY,NY,True,True,Both,0.894,,,0.8353,0.98651,0.96842,premium,both_premium,-0.161,0.355,0.656,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,0.0,
B4009,USDCHF,2016-07-13T10:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.98756,0.98955,0.98975,0.98215,,2.72,,0.97948,4.06,zone,,,0.97979,3.9,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,2.101,0,-1,-1,,,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-07-13T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.78,2.14,1.43,marginal,1.718,,0.72,0.001042,0.788,0,50.607,False,,,,,False,10,bullish,ambiguous,False,False,True,bearish,0.98574,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.355,bare,False,,False,2016-07-13T09:00:00+00:00,1,2016-07-13T09:00:00+00:00,SHORT,,aligned,81.6,False,0,no_fvg,London,London,True,False,never_filled,,,,1.058,0.98651,0.96842,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4010,USDCHF,2016-07-14T10:00:00+00:00,2016-07-15T14:00:00+00:00,2016-07-15T16:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.98311,0.98475,0.98495,0.98215,,0.59,,0.97948,2.21,zone,,,0.97983,2.0,,,,False,triple,tp1,0.98215,0.522,0.59,0.0,130.5,True,,0.522,-0.522,1.0,,,,,,,1.569,2,2,-1,32.0,29.0,4,discount,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-07-14T06:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,1.21,2.23,2.23,solid,1.228,,5.414,0.001173,0.722,0,42.884,False,,,,,False,10,bearish,with_trend,False,False,False,,0.98055,False,False,True,INSIDE,intact,intact,swept,intact,2.029,5.747,PD,PD,False,51.0,PW,2.132,2.0,7.801,2.0,False,0.563,True,22.0,low,2.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.46,bare,False,,False,2016-07-14T09:00:00+00:00,1,2016-07-14T09:00:00+00:00,SHORT,,counter,29.0,False,1,no_fvg,London,NY,True,True,Both,1.0,,,0.8121,0.98651,0.96842,premium,mixed,1.509,0.437,0.029,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Prelim UoM Consumer Sentiment,USD,1.0,Prelim UoM Consumer Sentiment
B4011,USDCHF,2016-07-14T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.97454,0.97383,0.97363,0.97525,,1.0,,0.97525,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.893,0,-1,-1,,,128,discount,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-07T05:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.25,1.96,1.96,solid,0.501,0.835,1.777,0.001019,0.294,0,30.701,False,,,,,False,13,bearish,counter_trend,False,False,False,,0.97822,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.324,bare,False,,False,2016-07-14T12:00:00+00:00,3,2016-07-07T07:00:00+00:00,LONG,,aligned,8.8,False,1,fresh,Asia,NY,False,False,never_filled,0.612,,,0.3383,0.98651,0.96842,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4012,USDCHF,2016-07-15T11:00:00+00:00,2016-07-15T13:00:00+00:00,2016-07-15T13:00:00+00:00,London,bearish,BOS BOS,proximal,0.97982,0.98073,0.98093,0.97637,,3.79,,0.97637,3.79,wick,,,0.97637,3.79,,,,True,triple,sl,0.98093,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.724,7.696,,False,1.256,0,-1,-1,7.0,3.0,5,discount,0.0,,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-07-15T06:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.81,0.83,0.83,marginal,0.804,0.487,2.614,0.000884,0.493,1,50.531,False,,,,,False,11,bearish,with_trend,False,False,False,,0.97861,False,False,False,INSIDE,intact,intact,swept,intact,6.417,3.905,PD,PD,True,50.0,PW,6.553,2.0,6.632,2.0,False,5.297,False,21.0,low,2.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2016-07-15T10:00:00+00:00,1,2016-07-15T10:00:00+00:00,SHORT,,counter,26.5,False,2,fresh,London,NY,True,True,Both,0.976,,,0.6302,0.98651,0.96842,premium,mixed,-0.181,0.351,0.452,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Prelim UoM Consumer Sentiment,USD,1.0,Prelim UoM Consumer Sentiment
B4013,USDCHF,2016-07-15T15:00:00+00:00,2016-07-19T13:00:00+00:00,2016-07-20T08:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.98756,0.98955,0.98975,0.97966,,3.97,,0.97816,4.72,zone,,,0.97856,4.52,,,,False,triple,sl,0.98756,0.0,-1.0,-1.0,0.0,True,,1.621,-0.0,0.0,True,False,0.489,2.927,,True,2.101,19,-1,-1,149.0,100.0,55,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-07-13T08:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.78,2.14,1.43,marginal,1.718,0.403,0.72,0.001042,0.788,0,41.36,False,,,,,False,15,bearish,counter_trend,True,False,True,bullish,0.98211,False,False,False,INSIDE,intact,intact,intact,intact,1.746,2.812,PW,PD,False,,,1.746,3.0,13.05,2.0,False,-0.355,False,4.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.355,bare,False,,False,2016-07-15T14:00:00+00:00,2,2016-07-13T09:00:00+00:00,SHORT,False,aligned,81.6,False,0,fresh,London,NY,True,True,Both,0.739,,,1.058,0.98651,0.96842,premium,both_premium,2.677,0.327,0.709,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Building Permits,USD,0.0,
B4014,USDCHF,2016-07-15T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.97966,0.97841,0.97821,0.98432,,3.73,,0.98549,4.66,zone,,,0.98509,4.34,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.101,0,-1,-1,,,5,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-15T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.34,2.26,1.51,solid,0.797,0.592,1.488,0.001317,0.714,0,41.36,False,,,,,False,15,bearish,ambiguous,False,False,True,bullish,0.98465,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,,True,-0.038,bare,False,,True,2016-07-15T14:00:00+00:00,1,2016-07-15T14:00:00+00:00,LONG,,aligned,13.4,False,0,fresh,London,NY,False,False,never_filled,1.0,,,0.6213,0.98651,0.96842,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4015,USDCHF,2016-07-18T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.97966,0.97841,0.97821,0.98318,,2.82,,0.98463,3.98,zone,,,0.98429,3.7,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.101,0,-1,-1,,,31,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-15T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.34,2.26,1.51,solid,0.797,0.592,1.488,0.001317,0.714,0,63.895,False,,,,,False,17,bearish,ambiguous,False,False,True,bullish,0.98465,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,,True,-0.038,bare,False,,False,2016-07-18T16:00:00+00:00,2,2016-07-15T14:00:00+00:00,LONG,,aligned,13.4,False,0,fresh,London,NY,False,False,never_filled,0.641,,,0.2529,0.98938,0.97637,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4016,USDCHF,2016-07-19T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.97966,0.97841,0.97821,0.98261,,2.36,,0.98437,3.77,zone,,,0.98413,3.58,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.101,0,-1,-1,,,47,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-15T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.34,2.26,1.51,solid,0.797,0.592,1.488,0.001317,0.714,0,62.43,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,0.98465,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,,True,-0.038,bare,False,,False,2016-07-19T08:00:00+00:00,3,2016-07-15T14:00:00+00:00,LONG,,aligned,13.4,False,0,fresh,London,London,False,False,never_filled,0.641,,,0.2529,0.98938,0.97637,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4017,USDCHF,2016-07-19T13:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,0.9826,0.98199,0.98179,0.98321,,1.0,,0.98321,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.724,0,-1,-1,,,9,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-07-19T04:00:00+00:00,BOS,Confirm,0,holding,False,full,True,0,1.25,2.06,2.06,solid,0.366,,3.743,0.001119,0.39,3,46.152,False,,,,,False,13,bullish,with_trend,True,False,False,,0.98609,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-07-19T12:00:00+00:00,1,2016-07-19T12:00:00+00:00,LONG,,aligned,30.5,False,1,fresh,Asia,NY,False,False,never_filled,0.761,,,0.4789,0.98938,0.97637,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4018,USDCHF,2016-07-20T04:00:00+00:00,2016-07-20T04:00:00+00:00,2016-07-20T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,0.98631,0.98518,0.98498,0.98773,,1.26,,0.98773,1.26,wick,,,0.98773,1.26,,,,True,triple,tp1,0.98773,1.068,1.26,0.0,267.0,True,,1.068,-0.812,1.0,,,,,,,1.357,4,4,-1,3.0,1.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-07-20T01:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.53,0.7,0.7,marginal,0.949,,1.51,0.00098,0.333,0,41.913,False,,,,,False,4,bullish,with_trend,False,False,False,,0.9871,False,False,False,INSIDE,intact,intact,intact,intact,1.449,4.939,PD,PD,True,,,3.133,3.0,12.602,2.0,True,11.245,False,5.0,high,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.265,bare,True,0.0,False,2016-07-20T03:00:00+00:00,1,2016-07-20T03:00:00+00:00,LONG,,counter,78.7,False,2,no_fvg,Asia,Asia,False,False,Neither,1.0,,,0.764,0.98938,0.97637,premium,both_premium,-0.694,0.457,0.68,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4019,USDCHF,2016-07-20T08:00:00+00:00,2016-07-20T08:00:00+00:00,2016-07-20T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.98806,0.98885,0.98905,0.98564,,3.06,,0.98472,4.23,zone,,,0.98497,3.91,,,,False,triple,sl,0.98806,0.0,-1.0,-1.0,0.0,True,,1.414,-0.0,0.0,True,True,1.178,3.196,5.0,True,1.241,2,-1,-1,172.0,119.0,124,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-07-13T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,0,1.14,3.13,2.09,solid,0.739,,0.94,0.000798,0.475,2,53.61,False,,,,,False,8,bullish,counter_trend,False,False,False,,0.98211,False,False,False,INSIDE,intact,intact,intact,intact,1.654,0.414,PW,PD,True,,,1.654,3.0,17.672,2.0,False,0.414,True,9.0,high,1.0,1.0,False,,,,,,0,,,,,"eq,sw",True,0.376,EQ,False,,False,2016-07-20T07:00:00+00:00,1,2016-07-13T09:00:00+00:00,SHORT,False,aligned,105.0,False,0,fresh,Asia,London,False,True,Fill only,0.533,,,0.8985,0.98938,0.97637,premium,both_premium,1.354,0.527,0.406,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4020,USDCHF,2016-07-20T12:00:00+00:00,2016-07-20T13:00:00+00:00,2016-07-20T13:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.9887,0.98958,0.98978,0.98601,,3.06,,0.98523,3.94,zone,,,0.98556,3.57,,,,False,triple,sl,0.98978,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.539,0.758,2.0,True,0.986,0,-1,-1,184.0,135.0,135,premium,1.0,True,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2016-07-12T21:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,2,0.1,0.52,0.35,marginal,0.621,,0.0,0.001095,0.25,0,47.9,False,,,,,False,12,bullish,counter_trend,False,False,False,,0.98771,False,False,False,SWEPT_HIGH,swept,intact,intact,intact,0.621,6.603,PW,PD,False,0.0,PD,0.621,3.0,13.461,2.0,False,-0.365,False,14.0,high,1.0,1.0,False,,,,,,0,,,,,"eq,sw",True,-0.365,bare,False,,False,2016-07-20T11:00:00+00:00,1,2016-07-12T22:00:00+00:00,SHORT,,aligned,114.6,False,0,no_fvg,Other,NY,False,True,Fill only,0.283,,,0.9477,0.98938,0.97637,premium,both_premium,0.046,0.42,0.471,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,0.0,
B4021,USDCHF,2016-07-20T16:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,0.9826,0.98199,0.98179,0.98321,,1.0,,0.98321,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.724,0,-1,-1,,,36,discount,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-19T04:00:00+00:00,BOS,Confirm,0,holding,True,partial,True,0,1.25,2.06,2.06,solid,0.366,1.823,3.743,0.001119,0.39,3,51.222,False,,,,,False,16,bullish,with_trend,True,False,False,,0.98773,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-07-20T15:00:00+00:00,2,2016-07-19T12:00:00+00:00,LONG,,aligned,30.5,False,1,fresh,Asia,NY,False,False,never_filled,0.778,,,0.4789,0.98938,0.97637,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4022,USDCHF,2016-07-21T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.97966,0.97841,0.97821,0.98091,,1.0,,0.98091,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.101,0,-1,-1,,,101,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-15T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.34,2.26,1.51,solid,0.797,0.592,1.488,0.001317,0.714,0,64.858,False,,,,,False,15,bullish,with_trend,True,False,False,,0.98465,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,,True,-0.038,bare,False,,False,2016-07-21T14:00:00+00:00,4,2016-07-15T14:00:00+00:00,LONG,,aligned,13.4,False,0,fresh,London,NY,False,False,never_filled,0.641,,,0.2529,0.98938,0.97637,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4023,USDCHF,2016-07-21T16:00:00+00:00,2016-07-21T16:00:00+00:00,2016-07-22T18:00:00+00:00,NY,bullish,BOS BOS,proximal,0.98754,0.98378,0.98358,0.9913,,1.0,,0.9913,1.0,wick,,,,,,,,False,triple,friday_flat,0.98815,0.154,-0.371,-0.371,38.5,True,,0.492,-0.818,0.313,,,,,,,1.947,26,-1,-1,3.0,1.0,3,premium,0.0,,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2016-07-21T13:00:00+00:00,BOS,BOS,0,holding,False,none,True,0,0.14,0.92,0.92,marginal,1.751,,2.154,0.002034,0.64,0,55.017,False,,,,,False,16,bullish,with_trend,False,False,False,,0.99061,False,False,False,BOTH_SIDES,swept,swept,swept,intact,,5.493,,PW,False,0.0,PD,,,,,,,,0.0,high,0.0,0.0,True,PD,0.98472,0.364,0.544,2.896,3,True,-0.138,,2.0,"pd,eq,sw",False,,,False,,True,2016-07-21T15:00:00+00:00,1,2016-07-21T15:00:00+00:00,LONG,,counter,54.2,False,1,no_fvg,NY,NY,True,False,OB only,1.0,,,0.8586,0.98938,0.97637,premium,both_premium,-0.669,0.481,0.163,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4024,USDCHF,2016-07-22T06:00:00+00:00,2016-07-22T06:00:00+00:00,2016-07-22T07:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.98478,0.98557,0.98577,0.98398,,1.01,,0.98398,1.01,wick,,,0.98398,1.01,,,,True,triple,sl,0.98577,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.197,4.315,,True,1.148,1,-1,-1,5.0,1.0,5,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-07-22T01:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.24,0.74,0.49,marginal,0.684,,0.754,0.000862,0.61,1,51.732,False,,,,,False,6,bullish,ambiguous,False,False,True,bearish,0.98451,False,False,False,INSIDE,intact,intact,swept,intact,6.762,0.928,PD,PD,True,14.0,PW,,,,,,,,3.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2016-07-22T05:00:00+00:00,1,2016-07-22T05:00:00+00:00,SHORT,,counter,12.1,False,0,no_fvg,Asia,London,False,True,Fill only,0.844,,,0.6464,0.98938,0.97637,premium,mixed,-0.963,0.41,0.485,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4025,USDCHF,2016-07-22T10:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.9826,0.98199,0.98179,0.98321,,1.0,,0.98321,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.724,0,-1,-1,,,78,discount,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-07-19T04:00:00+00:00,BOS,Confirm,0,holding,True,partial,True,0,1.25,2.06,2.06,solid,0.366,1.823,3.743,0.001119,0.39,3,60.838,False,,,,,False,10,bullish,with_trend,True,False,False,,0.98773,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-07-22T09:00:00+00:00,3,2016-07-19T12:00:00+00:00,LONG,,aligned,30.5,False,1,fresh,Asia,London,False,False,never_filled,0.778,,,0.4789,0.98938,0.97637,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
