setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A7520,USDCHF,2008-06-11T04:00:00+00:00,2008-06-11T13:00:00+00:00,2008-06-11T14:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.037,1.0345,1.0343,1.0434,,2.56,,sl,1.0343,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,25.0,21.0,16,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-06-10T12:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.67,1.04,1.04,marginal,1.376,,3.171,0.001671,0.478,0,False,,,,,False,4,bullish,with_trend,2008-06-11T03:00:00+00:00,1,2008-06-10T16:00:00+00:00,LONG,,counter,76.6,False,2,fresh,London,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7521,USDCHF,2008-06-11T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.0276,1.0267,1.0265,1.0295,,2.11,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,40,discount,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-06-09T23:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.61,1.51,1.51,solid,0.204,0.553,3.842,0.003436,0.286,0,False,,,,,False,15,bearish,against_trend,2008-06-11T14:00:00+00:00,1,2008-06-10T00:00:00+00:00,LONG,,aligned,44.3,False,1,fresh,Other,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7522,USDCHF,2008-06-11T15:00:00+00:00,2008-06-12T06:00:00+00:00,2008-06-12T06:00:00+00:00,NY,bearish,BOS BOS,proximal,1.0388,1.0408,1.041,1.0351,,1.85,,sl,1.041,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,20.0,18.0,5,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-06-11T10:00:00+00:00,BOS,BOS,holding,True,pristine,False,1,0.64,1.21,1.21,marginal,0.754,0.587,1.048,0.002386,0.389,0,False,,,,,False,15,bearish,with_trend,2008-06-11T14:00:00+00:00,1,2008-06-11T12:00:00+00:00,SHORT,,aligned,80.6,False,1,fresh,London,Asia,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7523,USDCHF,2008-06-11T16:00:00+00:00,2008-06-11T16:00:00+00:00,2008-06-12T05:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.0322,1.0291,1.0289,1.0377,1.04,1.77,2.52,tp1,1.0377,1.667,1.77,2.52,416.75,True,,1.667,-0.636,,,13,13,14,34.0,32.0,34,premium,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-06-10T06:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,4.98,1.43,0.95,marginal,1.1,,0.569,0.002636,0.276,0,False,,,,,False,16,bearish,against_trend,2008-06-11T15:00:00+00:00,1,2008-06-10T08:00:00+00:00,LONG,True,counter,58.5,False,0,stale,Asia,NY,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7524,USDCHF,2008-06-12T06:00:00+00:00,2008-06-12T06:00:00+00:00,2008-06-12T06:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.038,1.0401,1.0403,1.0347,,1.57,,sl,1.0403,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,18.0,17.0,18,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-06-11T12:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,2.35,1.57,1.04,marginal,0.93,,0.343,0.002043,0.632,0,False,,,,,False,6,bullish,against_trend,2008-06-12T05:00:00+00:00,1,2008-06-11T13:00:00+00:00,SHORT,,aligned,54.5,False,0,fresh,London,Asia,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7525,USDCHF,2008-06-13T07:00:00+00:00,2008-06-16T12:00:00+00:00,2008-06-16T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.0423,1.0406,1.0404,1.0457,,2.0,,sl,1.0404,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,79.0,29.0,2,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-06-13T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.65,1.62,1.62,solid,0.843,,2.361,0.001779,0.533,0,False,,,,,False,7,bullish,with_trend,2008-06-13T06:00:00+00:00,1,2008-06-13T06:00:00+00:00,LONG,,aligned,36.5,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7526,USDCHF,2008-06-18T18:00:00+00:00,2008-06-19T08:00:00+00:00,2008-06-19T08:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.0391,1.042,1.0422,1.0347,1.0307,1.52,2.9,sl,1.0422,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,17.0,15.0,3,discount,0.0,,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-06-18T15:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,0.45,1.04,1.04,marginal,1.2,0.133,4.4,0.00225,0.704,0,False,,,,,False,18,bearish,with_trend,2008-06-18T17:00:00+00:00,1,2008-06-18T17:00:00+00:00,SHORT,,counter,26.9,False,1,fresh,NY,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7527,USDCHF,2008-06-19T08:00:00+00:00,2008-06-19T08:00:00+00:00,2008-06-19T09:00:00+00:00,London,bearish,BOS BOS,proximal,1.0419,1.0438,1.044,1.0385,1.0379,1.79,2.11,sl,1.044,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,20.0,18.0,20,premium,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-06-18T12:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.16,2.37,2.37,solid,0.912,0.536,2.414,0.001864,0.235,0,False,,,,,False,8,bearish,with_trend,2008-06-19T07:00:00+00:00,1,2008-06-18T14:00:00+00:00,SHORT,,aligned,67.6,False,2,fresh,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7528,USDCHF,2008-06-24T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.0446,1.0461,1.0463,1.0411,,2.33,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-06-24T05:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,2.1,1.89,1.89,solid,0.943,0.508,1.959,0.001379,0.692,0,False,,,,,False,8,bearish,with_trend,2008-06-24T07:00:00+00:00,1,2008-06-24T07:00:00+00:00,SHORT,,aligned,76.2,False,1,fresh,Asia,London,False,False,never_filled,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7529,USDCHF,2008-06-24T10:00:00+00:00,2008-06-24T14:00:00+00:00,2008-06-25T06:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.0362,1.0345,1.0343,1.0427,,3.82,,tp1,1.0427,3.421,3.82,0.0,855.25,True,,3.421,-0.0,,,16,16,-1,35.0,31.0,31,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-06-23T03:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.91,1.6,1.07,marginal,0.875,0.35,0.875,0.001714,0.4,0,False,,,,,False,10,bearish,against_trend,2008-06-24T09:00:00+00:00,1,2008-06-23T07:00:00+00:00,LONG,False,aligned,31.7,False,0,fresh,Asia,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7530,USDCHF,2008-06-26T05:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,1.0401,1.0425,1.0427,1.0348,,2.21,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,20,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-06-25T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.85,2.49,2.49,solid,1.18,1.663,5.096,0.001864,0.318,1,False,,,,,False,5,bearish,with_trend,2008-06-26T04:00:00+00:00,1,2008-06-25T18:00:00+00:00,SHORT,,aligned,55.2,False,3,fresh,London,Asia,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7531,GOLD,2008-01-14T05:00:00+00:00,2008-01-15T16:00:00+00:00,2008-01-15T17:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,894.7,888.6,888.595,897.8,,0.51,,tp1,897.8,0.508,0.51,0.0,127.0,True,,0.508,-0.0,,,1,1,-1,99.0,47.0,14,premium,0.0,False,5.2,3.0,1.22,0.0,0.0,1.0,"structure,sweep",False,h1_only,2008-01-11T13:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,2,1.04,2.22,1.48,marginal,1.926,,1.754,2.907143,0.429,0,False,,,,,False,5,bearish,against_trend,2008-01-14T04:00:00+00:00,1,2008-01-11T14:00:00+00:00,LONG,,counter,89.5,False,0,no_fvg,NY,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7532,GOLD,2008-01-14T15:00:00+00:00,2008-01-15T16:00:00+00:00,2008-01-15T19:00:00+00:00,NY,bullish,BOS BOS,proximal,897.0,890.5,890.495,914.0,,2.62,,sl,890.495,-1.0,-1.0,-1.0,-250.0,True,,0.784,-0.277,True,False,3,-1,-1,39.0,34.0,14,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-14T01:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.49,1.22,1.22,marginal,1.335,0.913,1.914,4.492857,0.717,1,False,,,,,False,15,bullish,with_trend,2008-01-14T14:00:00+00:00,1,2008-01-14T05:00:00+00:00,LONG,,counter,64.7,False,3,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7533,GOLD,2008-01-15T17:00:00+00:00,2008-01-15T19:00:00+00:00,2008-01-15T20:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,892.9,887.9,887.895,909.6,,3.34,,sl,887.895,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,105.0,50.0,52,premium,0.0,False,4.5,3.0,1.0,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2008-01-11T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,1,1.13,2.41,1.61,solid,1.68,,1.904,2.678571,0.422,1,False,,,,,False,17,bullish,with_trend,2008-01-15T16:00:00+00:00,1,2008-01-11T14:00:00+00:00,LONG,,counter,56.2,False,0,no_fvg,London,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7534,GOLD,2008-01-17T04:00:00+00:00,2008-01-17T12:00:00+00:00,2008-01-17T15:00:00+00:00,Asia,bearish,BOS BOS,proximal,888.5,892.1,892.105,881.3,877.7,2.0,3.0,tp1,881.3,1.997,2.0,3.0,499.25,True,,1.997,-0.416,,,3,3,4,31.0,29.0,22,discount,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2008-01-16T05:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.54,1.17,1.17,marginal,0.58,,4.23,5.342857,0.452,0,False,,,,,False,4,bearish,with_trend,2008-01-17T03:00:00+00:00,1,2008-01-16T06:00:00+00:00,SHORT,True,counter,35.9,False,2,stale,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7535,GOLD,2008-01-17T06:00:00+00:00,,,Asia,bearish,CHoCH CHoCH,proximal,895.8,898.2,898.205,889.5,,2.62,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,28,premium,1.0,True,5.0,4.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2008-01-16T01:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,2,1.1,2.94,1.96,solid,0.466,0.932,1.103,4.078571,0.263,0,False,,,,,False,6,bullish,against_trend,2008-01-17T05:00:00+00:00,1,2008-01-16T02:00:00+00:00,SHORT,,aligned,54.4,False,0,fresh,Asia,Asia,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7536,GOLD,2008-01-18T12:00:00+00:00,2008-01-21T07:00:00+00:00,2008-01-21T10:00:00+00:00,London,bullish,BOS BOS,proximal,875.2,869.9,869.895,883.8,,1.62,,sl,869.895,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.697,False,False,3,-1,-1,70.0,18.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-01-18T09:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.64,1.25,1.25,marginal,1.318,,0.384,3.642857,0.583,0,False,,,,,False,12,bullish,with_trend,2008-01-18T11:00:00+00:00,1,2008-01-18T11:00:00+00:00,LONG,,aligned,26.7,False,2,no_fvg,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7537,GOLD,2008-01-21T11:00:00+00:00,2008-01-22T14:00:00+00:00,2008-01-22T14:00:00+00:00,London,bearish,BOS BOS,proximal,879.9,883.2,883.205,874.7,,1.58,,sl,883.205,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,35.0,28.0,8,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-21T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.45,1.32,1.32,marginal,0.94,0.504,2.484,2.978571,0.429,1,False,,,,,False,11,bearish,with_trend,2008-01-21T10:00:00+00:00,1,2008-01-21T09:00:00+00:00,SHORT,,aligned,59.4,False,1,fresh,Asia,NY,False,True,Fill only,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7538,GOLD,2008-01-22T07:00:00+00:00,2008-01-22T07:00:00+00:00,2008-01-22T07:00:00+00:00,London,bearish,Confirmation BOS,proximal,856.0,859.3,859.305,850.9,,1.55,,sl,859.305,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,3.0,1.0,3,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-22T04:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.01,1.37,1.37,marginal,0.784,,7.14,3.571429,0.571,0,False,,,,,False,7,bearish,with_trend,2008-01-22T06:00:00+00:00,1,2008-01-22T06:00:00+00:00,SHORT,,counter,13.7,False,1,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7539,GOLD,2008-01-22T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,864.2,859.6,859.595,878.6,,3.13,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-22T09:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.78,1.79,1.2,marginal,0.592,0.578,0.361,6.921429,0.293,0,False,,,,,False,15,bearish,against_trend,2008-01-22T14:00:00+00:00,1,2008-01-22T13:00:00+00:00,LONG,,aligned,34.4,False,0,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7540,GOLD,2008-01-23T13:00:00+00:00,2008-01-23T13:00:00+00:00,2008-01-23T14:00:00+00:00,NY,bearish,BOS BOS,proximal,885.2,888.7,888.705,877.7,,2.14,,sl,888.705,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,2.0,1.0,2,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-23T11:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.04,1.55,1.55,solid,0.896,,1.672,3.35,0.3,0,False,,,,,False,13,bearish,with_trend,2008-01-23T12:00:00+00:00,1,2008-01-23T12:00:00+00:00,SHORT,,aligned,50.3,False,1,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7541,GOLD,2008-01-23T15:00:00+00:00,2008-01-24T13:00:00+00:00,2008-01-24T21:00:00+00:00,NY,bearish,BOS BOS,proximal,904.4,913.0,913.005,889.5,,1.73,,sl,913.005,-1.0,-1.0,-1.0,-250.0,True,,0.325,-0.999,True,False,8,-1,-1,216.0,157.0,139,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-15T13:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.88,1.17,1.17,marginal,1.643,1.096,1.765,4.928571,0.617,0,False,,,,,False,15,bearish,with_trend,2008-01-23T14:00:00+00:00,1,2008-01-15T16:00:00+00:00,SHORT,,aligned,122.9,False,2,fresh,NY,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7542,GOLD,2008-01-24T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,894.5,891.5,891.495,909.6,,5.03,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-24T08:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,1.93,1.77,1.18,marginal,0.7,1.008,0.84,3.571429,0.48,0,False,,,,,False,14,bearish,against_trend,2008-01-24T13:00:00+00:00,1,2008-01-24T12:00:00+00:00,LONG,,counter,53.8,False,0,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7543,GOLD,2008-01-25T05:00:00+00:00,2008-01-25T17:00:00+00:00,2008-01-25T18:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,906.7,903.4,903.395,913.5,,2.06,,friday_flat,909.6,0.877,2.06,4.962,219.25,True,,0.0,-0.0,,,1,2,-1,25.0,19.0,12,premium,0.0,,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-24T16:00:00+00:00,BOS,Confirm,holding,True,partial,False,0,0.74,1.16,1.16,marginal,0.916,0.687,6.673,3.057143,0.321,0,False,,,,,False,5,bullish,with_trend,2008-01-25T04:00:00+00:00,1,2008-01-24T21:00:00+00:00,LONG,,counter,81.8,False,1,fresh,NY,NY,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7544,GOLD,2008-01-25T08:00:00+00:00,2008-01-25T12:00:00+00:00,2008-01-25T14:00:00+00:00,London,bullish,BOS BOS,proximal,914.6,912.0,911.995,922.5,,3.04,,sl,914.6,0.0,-1.0,-1.0,0.0,True,,2.495,-0.0,False,False,2,-1,-1,6.0,5.0,2,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-25T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,2.02,2.02,2.02,solid,0.685,,1.86,3.064286,0.333,0,False,,,,,False,8,bullish,with_trend,2008-01-25T07:00:00+00:00,1,2008-01-25T07:00:00+00:00,LONG,False,counter,83.0,False,2,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7545,GOLD,2008-01-25T13:00:00+00:00,2008-01-25T15:00:00+00:00,2008-01-25T16:00:00+00:00,NY,bullish,Confirmation BOS,proximal,909.8,908.6,908.595,913.5,,3.08,,tp1,913.5,3.071,3.08,0.0,767.75,True,,3.071,-0.0,,,1,1,-1,12.0,9.0,10,premium,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-25T03:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.86,1.64,1.64,solid,0.195,0.39,5.678,3.592857,0.571,0,False,,,,,False,13,bullish,with_trend,2008-01-25T12:00:00+00:00,1,2008-01-25T06:00:00+00:00,LONG,,counter,71.4,False,1,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7546,GOLD,2008-01-28T16:00:00+00:00,2008-01-29T06:00:00+00:00,2008-01-29T10:00:00+00:00,NY,bullish,BOS BOS,proximal,922.8,919.0,918.995,929.1,,1.66,,tp1,929.1,1.656,1.66,0.0,414.0,True,,1.656,-0.526,,,4,4,-1,16.0,14.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-01-28T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.52,1.52,1.52,solid,0.882,,1.71,3.742857,0.212,0,False,,,,,False,16,bullish,with_trend,2008-01-28T15:00:00+00:00,1,2008-01-28T15:00:00+00:00,LONG,False,counter,73.1,False,4,no_fvg,NY,Asia,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7547,GOLD,2008-01-29T07:00:00+00:00,2008-01-29T09:00:00+00:00,2008-01-29T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,926.6,928.7,928.705,915.0,,5.52,,sl,928.705,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,5.0,3.0,3,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-29T04:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.73,2.44,1.63,solid,0.661,,1.569,2.421429,0.375,0,False,,,,,False,7,bullish,against_trend,2008-01-29T06:00:00+00:00,1,2008-01-29T06:00:00+00:00,SHORT,,aligned,88.2,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7548,GOLD,2008-01-30T05:00:00+00:00,2008-01-30T09:00:00+00:00,2008-01-30T18:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,923.4,927.8,927.805,915.0,,1.91,,sl,923.4,0.0,-1.0,-1.0,0.0,True,,1.793,-0.613,False,False,9,-1,-1,18.0,16.0,13,discount,1.0,True,5.5,4.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2008-01-29T15:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.2,1.73,1.15,marginal,1.238,,1.206,3.15,0.333,0,False,,,,,False,5,bullish,against_trend,2008-01-30T04:00:00+00:00,1,2008-01-29T16:00:00+00:00,SHORT,False,counter,30.7,False,0,no_fvg,NY,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7549,GOLD,2008-01-30T14:00:00+00:00,2008-01-30T18:00:00+00:00,2008-01-30T18:00:00+00:00,NY,bearish,Confirmation BOS,proximal,923.0,925.9,925.905,915.0,,2.76,,sl,925.905,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,7.0,5.0,3,premium,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-30T11:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.58,1.24,1.24,marginal,0.864,0.504,3.347,2.778571,0.625,0,False,,,,,False,14,bearish,with_trend,2008-01-30T13:00:00+00:00,1,2008-01-30T13:00:00+00:00,SHORT,,aligned,70.8,False,1,fresh,London,NY,False,False,Neither,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
