setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A1755,NZDUSD,2009-04-02T09:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.5685,0.56628,0.56588,0.57203,,1.59,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-04-02T03:00:00+00:00,BOS,Confirm,holding,False,none,False,0,0.87,1.03,1.03,marginal,0.78,,4.917,0.002333,False,,,,,False,9,bullish,with_trend,2009-04-02T08:00:00+00:00,1,2009-04-02T08:00:00+00:00,LONG,counter,79.9,False,1,no_fvg,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1756,NZDUSD,2009-04-09T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.57925,0.5773,0.5769000000000001,0.5825,0.58343,1.67,2.14,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-04-09T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.7,2.2,1.47,marginal,0.612,,0.683,0.002534,False,,,,,False,13,bearish,against_trend,2009-04-09T12:00:00+00:00,1,2009-04-09T12:00:00+00:00,LONG,counter,67.4,False,0,no_fvg,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1757,NZDUSD,2009-04-10T05:00:00+00:00,,,Asia,bullish,Confirmation BOS,proximal,0.57878,0.57652,0.5761200000000001,0.5825,0.58343,1.65,2.06,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,31,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-04-08T22:00:00+00:00,BOS,Confirm,holding,False,full,False,1,1.29,1.47,1.47,marginal,1.399,,3.671,0.001329,False,,,,,False,5,bullish,with_trend,2009-04-10T04:00:00+00:00,1,2009-04-09T04:00:00+00:00,LONG,aligned,26.8,False,1,stale,Other,Asia,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1758,NZDUSD,2009-04-10T18:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,0.57936,0.5773,0.5769000000000001,0.5825,0.5834,1.52,1.96,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,49,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-04-08T17:00:00+00:00,BOS,Confirm,holding,False,full,False,1,1.96,2.24,2.24,solid,1.9,,5.586,0.000874,False,,,,,False,18,bullish,with_trend,2009-04-10T17:00:00+00:00,1,2009-04-09T04:00:00+00:00,LONG,aligned,34.5,False,1,stale,NY,NY,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1759,NZDUSD,2009-04-14T14:00:00+00:00,2009-04-15T00:00:00+00:00,2009-04-15T02:00:00+00:00,NY,bullish,Confirmation BOS,proximal,0.57887,0.57685,0.57645,0.5819,,1.5,,sl,0.57645,-1.0,-1.0,-1.0,-250.0,True,,1.884,-0.793,2,-1,-1,96,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-04-08T13:00:00+00:00,BOS,Confirm,holding,False,full,False,1,2.07,2.37,2.37,solid,1.962,,5.91,0.000826,False,,,,,False,14,bullish,with_trend,2009-04-14T13:00:00+00:00,1,2009-04-09T04:00:00+00:00,LONG,aligned,28.0,False,1,stale,NY,Asia,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1760,NZDUSD,2009-04-16T13:00:00+00:00,2009-04-16T13:00:00+00:00,2009-04-16T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.57545,0.57762,0.57802,0.5712,,1.96,,tp1,0.5712,1.654,1.96,7.763,413.5,True,,2.712,-0.0,1,1,-1,10,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-04-16T03:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,5.48,1.73,1.15,marginal,0.516,,0.496,0.003429,False,,,,,False,13,bullish,against_trend,2009-04-16T12:00:00+00:00,1,2009-04-16T11:00:00+00:00,SHORT,aligned,53.8,False,0,fresh,Asia,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1761,NZDUSD,2009-04-20T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.5657,0.56795,0.5683499999999999,0.5606,,2.27,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-04-20T04:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.06,1.22,1.22,marginal,0.792,,4.226,0.002336,False,,,,,False,9,bearish,with_trend,2009-04-20T08:00:00+00:00,1,2009-04-20T08:00:00+00:00,SHORT,counter,20.3,False,3,no_fvg,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1762,NZDUSD,2009-04-21T16:00:00+00:00,2009-04-21T23:00:00+00:00,2009-04-22T07:00:00+00:00,NY,bullish,BOS BOS,proximal,0.55805,0.55438,0.55398,0.56365,,1.53,,sl,0.55398,-1.0,-1.0,-1.0,-250.0,True,,0.899,-0.848,8,-1,-1,6,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-04-21T10:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.14,2.02,2.02,solid,1.121,,1.793,0.002916,False,,,,,False,16,bullish,with_trend,2009-04-21T15:00:00+00:00,1,2009-04-21T15:00:00+00:00,LONG,counter,63.9,False,2,no_fvg,London,Other,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1763,NZDUSD,2009-04-24T14:00:00+00:00,2009-04-27T02:00:00+00:00,2009-04-27T14:00:00+00:00,NY,bullish,Confirmation BOS,proximal,0.56344,0.55965,0.55925,0.56922,,1.53,,tp1,0.56922,1.379,1.53,0.0,344.75,True,,1.721,-0.296,12,12,-1,10,premium,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-24T04:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,1.18,1.15,1.15,marginal,1.355,0.248,3.782,0.002501,False,,,,,False,14,bullish,with_trend,2009-04-24T13:00:00+00:00,1,2009-04-24T12:00:00+00:00,LONG,counter,56.8,False,1,fresh,Asia,Asia,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1764,NZDUSD,2009-04-29T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,0.559,0.55678,0.5563800000000001,0.5624,0.56334,1.53,1.95,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-04-28T21:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.68,1.23,1.23,marginal,0.828,1.209,1.869,0.002199,False,,,,,False,4,bullish,with_trend,2009-04-29T03:00:00+00:00,1,2009-04-29T02:00:00+00:00,LONG,aligned,45.3,False,1,fresh,Other,Asia,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1765,NZDUSD,2009-04-29T18:00:00+00:00,2009-04-29T19:00:00+00:00,2009-04-29T21:00:00+00:00,NY,bullish,BOS BOS,proximal,0.57115,0.56835,0.5679500000000001,0.5764,,1.87,,sl,0.5679500000000001,-1.0,-1.0,-1.0,-250.0,True,,1.234,-0.266,2,-1,-1,6,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-04-29T12:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.52,1.0,1.0,marginal,0.955,0.457,5.751,0.002514,False,,,,,False,18,bullish,with_trend,2009-04-29T17:00:00+00:00,1,2009-04-29T14:00:00+00:00,LONG,counter,74.4,False,2,fresh,London,NY,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1766,NZDUSD,2009-05-01T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.565,0.56313,0.5627300000000001,0.56785,,1.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-05-01T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.59,1.24,1.24,marginal,0.568,0.174,1.952,0.002586,False,,,,,False,13,bullish,with_trend,2009-05-01T12:00:00+00:00,1,2009-05-01T11:00:00+00:00,LONG,aligned,17.3,False,3,fresh,Asia,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1767,NZDUSD,2009-05-05T09:00:00+00:00,2009-05-06T01:00:00+00:00,2009-05-06T07:00:00+00:00,London,bullish,BOS BOS,proximal,0.57688,0.5745,0.5741,0.5814,,1.9,,tp1,0.5814,1.626,1.9,5.511,406.5,True,,1.734,-0.64,6,6,-1,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-05T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.58,1.52,1.52,solid,0.906,,1.386,0.002186,False,,,,,False,9,bullish,with_trend,2009-05-05T08:00:00+00:00,1,2009-05-05T08:00:00+00:00,LONG,counter,63.4,False,4,no_fvg,Asia,Asia,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1768,NZDUSD,2009-05-07T09:00:00+00:00,2009-05-07T19:00:00+00:00,2009-05-08T04:00:00+00:00,London,bullish,BOS BOS,proximal,0.5892,0.58625,0.5858500000000001,0.5943,,1.73,,tp1,0.5943,1.522,1.73,3.373,380.5,True,,1.624,-0.033,9,9,-1,3,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-05-07T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.95,1.2,1.2,marginal,0.851,0.484,1.982,0.002996,False,,,,,False,9,bullish,with_trend,2009-05-07T08:00:00+00:00,1,2009-05-07T08:00:00+00:00,LONG,counter,73.0,False,5,fresh,Asia,NY,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1769,NZDUSD,2009-05-07T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.58806,0.58551,0.58511,0.59298,,1.93,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-05-07T00:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.36,1.07,1.07,marginal,0.718,,2.196,0.002996,False,,,,,False,9,bullish,with_trend,2009-05-07T08:00:00+00:00,1,2009-05-07T01:00:00+00:00,LONG,counter,67.1,False,4,no_fvg,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1770,NZDUSD,2009-05-12T08:00:00+00:00,2009-05-12T16:00:00+00:00,2009-05-12T18:00:00+00:00,London,bullish,BOS BOS,proximal,0.60126,0.5991,0.5987,0.60527,0.60728,1.86,2.79,tp1,0.60527,1.566,1.86,2.79,391.5,True,,1.91,-0.316,2,2,7,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-12T04:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.01,1.43,1.43,marginal,0.714,,0.438,0.002465,False,,,,,False,8,bullish,with_trend,2009-05-12T07:00:00+00:00,1,2009-05-12T07:00:00+00:00,LONG,aligned,30.6,False,10,no_fvg,Asia,NY,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1771,NZDUSD,2009-05-18T17:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.5903,0.588,0.5876,0.59382,,1.53,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-05-18T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.78,1.18,1.18,marginal,0.859,,2.966,0.002211,False,,,,,False,17,bullish,with_trend,2009-05-18T16:00:00+00:00,1,2009-05-18T16:00:00+00:00,LONG,aligned,47.1,False,4,no_fvg,NY,NY,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1772,NZDUSD,2009-05-19T07:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.59703,0.59355,0.5931500000000001,0.6031,0.60527,1.74,2.37,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-05-19T00:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.08,1.57,1.57,solid,1.351,,5.741,0.00228,False,,,,,False,7,bullish,with_trend,2009-05-19T06:00:00+00:00,1,2009-05-19T06:00:00+00:00,LONG,counter,76.6,False,5,no_fvg,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1773,NZDUSD,2009-05-20T12:00:00+00:00,2009-05-20T20:00:00+00:00,2009-05-21T02:00:00+00:00,London,bullish,BOS BOS,proximal,0.60405,0.602,0.6016,0.60728,,1.58,,tp1,0.60728,1.318,1.58,0.0,329.5,True,,2.735,-0.265,6,6,-1,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-20T09:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.43,1.11,1.11,marginal,0.743,,2.152,0.002221,False,,,,,False,12,bullish,with_trend,2009-05-20T11:00:00+00:00,1,2009-05-20T11:00:00+00:00,LONG,counter,72.4,False,5,no_fvg,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1774,NZDUSD,2009-05-22T07:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.60943,0.60554,0.60514,0.61749,,2.07,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,13,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-05-21T18:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.19,1.0,1.0,marginal,1.59,0.889,2.949,0.002194,False,,,,,False,7,bullish,with_trend,2009-05-22T06:00:00+00:00,1,2009-05-21T22:00:00+00:00,LONG,aligned,49.7,False,7,fresh,NY,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1775,NZDUSD,2009-05-22T11:00:00+00:00,2009-05-24T22:00:00+00:00,2009-05-25T00:00:00+00:00,London,bullish,BOS BOS,proximal,0.61555,0.61206,0.6116600000000001,0.61749,,0.56,,tp1,0.61749,0.499,0.56,0.0,124.75,True,,0.545,-0.118,2,2,-1,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-22T07:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.72,1.15,1.15,marginal,1.329,,6.058,0.002326,False,,,,,False,11,bullish,with_trend,2009-05-22T10:00:00+00:00,1,2009-05-22T10:00:00+00:00,LONG,counter,78.7,False,16,no_fvg,London,Other,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1776,NZDUSD,2009-05-27T12:00:00+00:00,2009-05-28T02:00:00+00:00,2009-05-28T06:00:00+00:00,London,bullish,BOS BOS,proximal,0.61268,0.60855,0.6081500000000001,0.61981,,1.73,,tp1,0.61981,1.574,1.73,6.605,393.5,True,,1.799,-0.181,4,4,-1,26,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-05-26T10:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.8,1.01,1.01,marginal,1.604,0.168,1.509,0.002326,False,,,,,False,12,bullish,with_trend,2009-05-27T11:00:00+00:00,1,2009-05-26T15:00:00+00:00,LONG,aligned,22.0,False,17,fresh,London,Asia,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1777,NZDUSD,2009-05-28T10:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.61349,0.61181,0.61141,0.61662,,1.86,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,discount,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-05-28T03:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.35,1.54,1.54,solid,0.484,1.264,1.359,0.002642,False,,,,,False,10,bullish,with_trend,2009-05-28T09:00:00+00:00,1,2009-05-28T08:00:00+00:00,LONG,aligned,12.1,False,15,fresh,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1778,NZDUSD,2009-05-29T07:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.62431,0.6222,0.6218,0.63366,,4.43,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-05-28T22:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.93,1.08,1.08,marginal,0.714,0.51,2.819,0.002394,False,,,,,False,7,bullish,with_trend,2009-05-29T06:00:00+00:00,1,2009-05-29T05:00:00+00:00,LONG,counter,57.1,False,2,fresh,Other,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1779,NZDUSD,2009-05-29T15:00:00+00:00,2009-05-29T15:00:00+00:00,2009-05-29T18:00:00+00:00,NY,bullish,BOS BOS,proximal,0.6382,0.63424,0.6338400000000001,0.64026,,0.52,,friday_flat,0.63759,-0.14,0.52,0.0,-35.0,True,,0.546,-0.461,3,4,-1,4,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-05-29T11:00:00+00:00,BOS,BOS,holding,False,none,False,1,3.1,1.21,1.21,marginal,1.173,,2.224,0.003036,False,,,,,False,15,bullish,with_trend,2009-05-29T14:00:00+00:00,1,2009-05-29T13:00:00+00:00,LONG,counter,92.7,False,16,no_fvg,London,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1780,NZDUSD,2009-06-01T18:00:00+00:00,2009-06-01T20:00:00+00:00,2009-06-02T00:00:00+00:00,NY,bullish,BOS BOS,proximal,0.64909,0.6462,0.6458,0.65458,,1.9,,sl,0.6458,-1.0,-1.0,-1.0,-250.0,True,,0.778,-0.492,4,-1,-1,5,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-06-01T13:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.96,1.38,1.38,marginal,0.909,,5.313,0.002739,False,,,,,False,18,bullish,with_trend,2009-06-01T17:00:00+00:00,1,2009-06-01T17:00:00+00:00,LONG,counter,87.1,False,15,fresh,NY,NY,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1781,NZDUSD,2009-06-02T11:00:00+00:00,2009-06-03T08:00:00+00:00,2009-06-03T11:00:00+00:00,London,bullish,BOS BOS,proximal,0.64773,0.64408,0.64368,0.65618,,2.32,,sl,0.64368,-1.0,-1.0,-1.0,-250.0,True,,1.062,-0.242,3,-1,-1,5,discount,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-06-02T06:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.57,1.65,1.65,solid,1.347,0.568,1.036,0.002413,False,,,,,False,11,bullish,with_trend,2009-06-02T10:00:00+00:00,1,2009-06-02T10:00:00+00:00,LONG,aligned,27.8,False,5,fresh,Asia,London,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1782,NZDUSD,2009-06-04T12:00:00+00:00,2009-06-04T15:00:00+00:00,2009-06-04T18:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.63536,0.63798,0.63838,0.62853,,2.61,,sl,0.63536,0.0,-1.0,-1.0,0.0,True,,2.212,-0.0,3,-1,-1,4,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-06-04T08:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,1.04,3.03,3.03,strong,0.611,0.396,7.728,0.003632,False,,,,,False,12,bearish,with_trend,2009-06-04T11:00:00+00:00,1,2009-06-04T11:00:00+00:00,SHORT,counter,34.8,False,1,fresh,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1783,NZDUSD,2009-06-04T14:00:00+00:00,2009-06-05T18:00:00+00:00,2009-06-05T19:00:00+00:00,NY,bullish,BOS BOS,proximal,0.62541,0.62022,0.61982,0.6373,,2.29,,friday_flat,0.62798,0.46,-1.0,-1.0,115.0,True,,0.73,-0.055,1,-1,-1,119,discount,0.0,,5.0,3.0,1.0,0.0,0.0,1.0,"structure,sweep",False,h1_only,2009-05-28T14:00:00+00:00,BOS,BOS,holding,False,none,True,2,2.0,1.06,1.06,marginal,1.111,,0.833,0.004312,False,,,,,False,14,bearish,against_trend,2009-06-04T13:00:00+00:00,1,2009-05-28T15:00:00+00:00,LONG,aligned,7.6,False,7,no_fvg,NY,NY,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1784,NZDUSD,2009-06-05T09:00:00+00:00,2009-06-05T12:00:00+00:00,2009-06-05T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.63552,0.63362,0.63322,0.64058,0.64895,2.66,7.07,sl,0.63322,-1.0,-1.0,-1.0,-250.0,True,,2.752,-0.517,1,-1,-1,4,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-06-05T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.34,1.5,1.0,marginal,0.845,0.851,1.477,0.001774,False,,,,,False,9,bearish,against_trend,2009-06-05T08:00:00+00:00,1,2009-06-05T07:00:00+00:00,LONG,aligned,35.3,False,0,fresh,Asia,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1785,NZDUSD,2009-06-05T18:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.63175,0.63411,0.6345099999999999,0.62724,,1.91,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2009-06-05T16:00:00+00:00,BOS,BOS,holding,False,none,True,0,0.49,1.07,1.07,marginal,0.584,,1.466,0.003356,False,,,,,False,18,bearish,with_trend,2009-06-05T17:00:00+00:00,1,2009-06-05T17:00:00+00:00,SHORT,counter,30.9,False,2,no_fvg,NY,NY,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1786,NZDUSD,2009-06-08T08:00:00+00:00,2009-06-09T16:00:00+00:00,2009-06-09T18:00:00+00:00,London,bearish,BOS BOS,proximal,0.62726,0.6288,0.6292,0.62379,,2.25,,sl,0.62726,0.0,-1.0,-1.0,0.0,True,,1.727,-0.077,2,-1,-1,4,discount,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-06-08T04:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.83,2.56,2.56,strong,0.469,0.243,5.039,0.002433,False,,,,,False,8,bearish,with_trend,2009-06-08T07:00:00+00:00,1,2009-06-08T07:00:00+00:00,SHORT,counter,35.8,False,3,fresh,Asia,NY,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
