setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,is_mss,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,atr_at_fill,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,session_level_event,session_level_which,session_level_side,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B4921,EURUSD,2020-02-25T18:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.08458,1.08299,1.08279,1.08617,,1.0,,1.08617,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.268,0,-1,-1,,,4,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-02-25T14:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.05,0.98,0.98,marginal,,0.985,1.169,2.657,0.001411,,0.367,0,50.427,False,,,,,False,18,bullish,with_trend,True,False,False,,1.08826,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.149,EQ,False,,False,break,london,high,2020-02-25T17:00:00+00:00,1,2020-02-25T16:00:00+00:00,LONG,,aligned,30.0,False,1,fresh,NY,NY,True,False,never_filled,1.0,A First Pullback,premium,0.7951,1.08634,1.07775,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4922,EURUSD,2020-02-26T09:00:00+00:00,2020-02-26T10:00:00+00:00,2020-02-26T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.08756,1.08633,1.08613,1.08879,,1.0,,1.08879,1.0,wick,,,,,,,,False,triple,tp1,1.08879,0.86,1.0,0.0,215.0,True,,0.86,-0.0,1.0,,,,,,,1.456,1,1,-1,3.0,2.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2020-02-26T07:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.17,2.19,2.19,solid,,1.049,,2.82,0.000982,0.00099,0.34,0,45.634,False,,,,,False,9,bullish,with_trend,False,False,False,,1.08976,False,True,False,SWEPT_HIGH,swept,intact,broken,intact,,4.643,,PD,False,0.0,PD,,,9.449,2.0,False,7.993,False,6.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.112,bare,False,,False,sweep,asia,high,2020-02-26T08:00:00+00:00,1,2020-02-26T08:00:00+00:00,LONG,,counter,67.5,False,2,no_fvg,London,London,True,False,OB only,,,,1.142,1.08634,1.07775,premium,both_premium,-1.487,0.389,0.591,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4923,EURUSD,2020-02-26T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.08458,1.08299,1.08279,1.08617,,1.0,,1.08617,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.268,0,-1,-1,,,23,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-02-25T14:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.05,0.98,0.98,marginal,,0.985,1.169,2.657,0.001411,,0.367,0,51.823,False,,,,,False,13,bullish,with_trend,True,False,False,,1.08901,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.149,EQ,False,,False,break,london,high,2020-02-26T12:00:00+00:00,2,2020-02-25T16:00:00+00:00,LONG,,aligned,30.0,False,1,fresh,NY,NY,True,False,never_filled,0.8,A First Pullback,premium,0.7951,1.08634,1.07775,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4924,EURUSD,2020-02-26T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.0822,1.0811,1.0809,1.0833,,1.0,,1.0833,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.042,0,-1,-1,,,49,discount,0.0,,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-02-24T13:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.55,2.65,2.65,strong,,0.722,1.94,4.731,0.001247,,0.411,0,49.613,False,,,,,False,14,bullish,with_trend,True,False,False,,1.0872,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,break,london,high,2020-02-26T13:00:00+00:00,3,2020-02-24T14:00:00+00:00,LONG,,aligned,29.2,False,3,fresh,NY,NY,True,False,never_filled,0.778,,,0.518,1.08634,1.07775,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4925,EURUSD,2020-02-26T15:00:00+00:00,2020-02-26T15:00:00+00:00,2020-02-27T00:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.08709,1.08996,1.09016,1.08405,1.08076,1.06,2.21,1.083,1.43,zone,,zone,1.08344,1.27,1.08076,2.21,zone,False,triple,sl,1.09016,-1.0,-1.0,-1.0,-250.0,True,,0.225,-0.945,-4.444,True,False,0.776,11.714,,False,2.088,9,-1,-1,7.0,1.0,7,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2020-02-26T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.37,0.45,0.3,marginal,False,1.816,,0.701,0.00147,0.001563,0.779,0,50.86,False,,,,,False,15,bullish,ambiguous,False,False,True,bearish,1.08549,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,2.782,,PD,True,0.0,PW,,,5.993,3.0,True,,,1.0,low,0.0,1.0,False,,,,,,0,,,,,,False,,,False,,False,sweep,asia,high,2020-02-26T14:00:00+00:00,1,2020-02-26T14:00:00+00:00,SHORT,,aligned,52.0,False,0,no_fvg,London,NY,True,True,Both,1.0,,,1.0873,1.08634,1.07775,premium,both_premium,-1.694,0.247,1.0,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4926,EURUSD,2020-02-28T09:00:00+00:00,2020-02-28T11:00:00+00:00,2020-02-28T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.10044,1.09893,1.09873,1.10195,,1.0,,1.10195,1.0,wick,,,,,,,,False,triple,sl,1.09873,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.094,2.874,8.0,True,1.346,0,-1,-1,4.0,3.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2020-02-28T07:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,2.1,2.81,2.81,strong,,1.031,,1.803,0.00127,0.001692,0.412,0,43.821,False,,,,,False,9,bullish,with_trend,False,False,False,,1.1034,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,10.071,,PD,False,4.0,PD,,,17.449,2.0,False,16.102,False,4.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.402,bare,False,,False,sweep,ny,high,2020-02-28T08:00:00+00:00,1,2020-02-28T08:00:00+00:00,LONG,,counter,85.5,False,2,no_fvg,London,London,True,False,OB only,,,,2.6414,1.08634,1.07775,premium,both_premium,-3.024,0.6,0.554,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4927,EURUSD,2020-02-28T15:00:00+00:00,2020-03-01T22:00:00+00:00,2020-03-01T23:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.10289,1.10551,1.10571,1.10027,,1.0,,1.10027,1.0,wick,,,,,,,,False,triple,sl,1.10571,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.807,7.531,,False,1.362,1,-1,-1,61.0,8.0,6,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-02-28T09:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.71,0.91,0.61,marginal,False,1.169,1.261,0.43,0.00207,0.002635,0.434,0,40.447,False,,,,,False,15,bullish,ambiguous,False,False,True,bearish,1.09508,False,False,False,INSIDE,intact,intact,intact,intact,1.169,3.773,PW,PD,False,,,,,11.889,3.0,True,,,4.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.193,bare,False,,False,sweep,asia,high,2020-02-28T14:00:00+00:00,1,2020-02-28T14:00:00+00:00,SHORT,,aligned,89.2,False,0,fresh,London,Other,True,False,OB only,1.0,,,2.9267,1.08634,1.07775,premium,both_premium,1.396,0.403,0.708,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4928,EURUSD,2020-03-02T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.10527,1.10398,1.10378,1.10656,,1.0,,1.10656,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.714,0,-1,-1,,,4,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-02T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.54,1.09,1.09,marginal,,0.522,0.57,5.895,0.002086,,0.862,1,52.908,False,,,,,False,9,bullish,with_trend,False,False,False,,1.10932,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,break,london,high,2020-03-02T08:00:00+00:00,1,2020-03-02T08:00:00+00:00,LONG,,counter,71.6,False,2,fresh,Asia,London,False,False,never_filled,0.936,,,0.9984,1.10531,1.08049,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4929,EURUSD,2020-03-03T08:00:00+00:00,2020-03-03T10:00:00+00:00,2020-03-03T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.11326,1.11574,1.11594,1.10481,1.09882,3.41,5.82,1.10382,3.81,zone,,zone,1.10433,3.6,1.09882,5.82,zone,False,triple,sl,1.11326,0.0,-1.0,-1.0,0.0,True,,1.399,-0.056,0.0,False,False,4.751,,,,1.584,5,-1,-1,6.0,3.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2020-03-03T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.02,1.5,1.0,marginal,False,1.347,,1.052,0.001692,0.00179,0.43,2,59.507,False,,,,,False,8,bullish,ambiguous,False,False,True,bearish,1.1115,False,False,False,INSIDE,intact,intact,broken,intact,3.067,5.697,PD,PD,False,29.0,PW,,,20.672,3.0,True,,,40.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.236,bare,False,,False,sweep,asia,low,2020-03-03T07:00:00+00:00,1,2020-03-03T07:00:00+00:00,SHORT,True,aligned,77.8,False,0,no_fvg,Asia,London,False,False,Neither,0.925,,,1.3203,1.10531,1.08049,premium,both_premium,-1.111,0.456,0.127,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,Federal Funds Rate
B4930,EURUSD,2020-03-03T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.10527,1.10398,1.10378,1.10656,,1.0,,1.10656,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.714,0,-1,-1,,,33,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-02T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.54,1.09,1.09,marginal,,0.522,0.57,5.895,0.002086,,0.862,1,59.325,False,,,,,False,14,bullish,counter_trend,False,True,True,bearish,1.11845,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.019,bare,False,,False,break,london,high,2020-03-03T13:00:00+00:00,3,2020-03-02T08:00:00+00:00,LONG,,counter,71.6,False,2,fresh,Asia,NY,False,False,never_filled,0.837,,,0.9984,1.10531,1.08049,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4931,EURUSD,2020-03-03T17:00:00+00:00,2020-03-04T10:00:00+00:00,2020-03-04T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.11387,1.1108,1.1106,1.11694,,1.0,,1.11694,1.0,wick,,,,,,,,False,triple,sl,1.1106,-1.0,-1.0,-1.0,-250.0,True,,0.489,-0.899,-2.045,True,True,0.397,0.223,19.0,True,1.213,4,-1,-1,24.0,19.0,7,premium,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-03T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.83,1.88,1.88,solid,,1.065,0.438,2.051,0.002696,0.001481,0.495,0,45.805,False,,,,,False,17,bullish,with_trend,False,False,False,,1.1213,False,False,False,INSIDE,intact,intact,broken,intact,2.756,1.617,PD,PD,False,53.0,PW,,,1.617,2.0,False,0.404,True,19.0,low,0.0,3.0,True,EQ,1.11201,0.742,0.616,3.446,1,False,0.746,2.0,7.0,"pd,eq,sw",True,-0.404,bare,False,,False,sweep,ny,low,2020-03-03T16:00:00+00:00,1,2020-03-03T15:00:00+00:00,LONG,,counter,80.4,False,1,fresh,London,London,False,False,Neither,0.874,,,1.3449,1.10531,1.08049,premium,both_premium,-0.141,0.316,0.146,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,ADP Non-Farm Employment Change
B4932,EURUSD,2020-03-04T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.10527,1.10398,1.10378,1.10656,,1.0,,1.10656,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.714,0,-1,-1,,,58,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-02T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.54,1.09,1.09,marginal,,0.522,0.57,5.895,0.002086,,0.862,1,42.759,False,,,,,False,15,bullish,counter_trend,False,False,True,bearish,1.11845,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.019,bare,False,,False,break,london,high,2020-03-04T14:00:00+00:00,4,2020-03-02T08:00:00+00:00,LONG,,counter,71.6,False,2,fresh,Asia,NY,False,False,never_filled,0.837,,,0.9984,1.10531,1.08049,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4933,EURUSD,2020-03-05T11:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.11394,1.11175,1.11155,1.11584,,0.87,,1.11875,2.2,zone,,,1.11841,2.04,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,2.102,0,-1,-1,,,4,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-03-05T07:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,2.33,2.84,2.84,strong,,1.75,1.996,4.239,0.001137,,0.482,0,38.326,False,,,,,False,11,bullish,with_trend,True,False,False,,1.11774,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.352,bare,False,,False,sweep,ny,low,2020-03-05T10:00:00+00:00,1,2020-03-05T09:00:00+00:00,LONG,,aligned,37.5,False,1,fresh,London,London,True,False,never_filled,0.877,A First Pullback,premium,1.3477,1.10531,1.08049,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4934,EURUSD,2020-03-06T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.12364,1.1226,1.1224,1.12468,,1.0,,1.12468,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.653,0,-1,-1,,,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2020-03-06T05:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.17,1.9,1.9,solid,,0.442,,1.97,0.001899,,0.298,1,47.322,False,,,,,False,9,bullish,with_trend,False,False,False,,1.12785,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,sweep,london,high,2020-03-06T08:00:00+00:00,1,2020-03-06T08:00:00+00:00,LONG,,counter,77.0,False,3,no_fvg,Asia,London,False,False,never_filled,0.987,,,1.7385,1.10531,1.08049,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4935,EURUSD,2020-03-06T16:00:00+00:00,,,NY,bullish,Range BOS,proximal,1.12361,1.12203,1.12183,1.12519,,1.0,,1.12519,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.802,0,-1,-1,,,17,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-05T23:00:00+00:00,BOS,Range,0,holding,False,full,False,1,0.02,1.14,1.14,marginal,,0.621,,5.638,0.002221,,0.558,1,40.268,False,,,,,False,16,bullish,with_trend,False,False,False,,1.12487,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.032,bare,False,,False,break,london,high,2020-03-06T15:00:00+00:00,2,2020-03-06T01:00:00+00:00,LONG,,counter,93.4,False,1,stale,Other,NY,False,False,never_filled,0.229,,,1.7373,1.10531,1.08049,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4936,EURUSD,2020-03-06T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.12364,1.1226,1.1224,1.12468,,1.0,,1.12468,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.653,0,-1,-1,,,11,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-06T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,1.17,1.9,1.9,solid,,0.442,1.591,1.97,0.001899,,0.298,1,40.268,False,,,,,False,16,bullish,with_trend,False,False,False,,1.13546,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.263,bare,False,,False,break,london,high,2020-03-06T15:00:00+00:00,2,2020-03-06T08:00:00+00:00,LONG,,counter,77.0,False,3,fresh,Asia,NY,False,False,never_filled,0.424,,,1.7385,1.10531,1.08049,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4937,EURUSD,2020-03-09T10:00:00+00:00,,,London,bullish,Range BOS,proximal,1.12361,1.12203,1.12183,1.12519,,1.0,,1.12519,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.802,0,-1,-1,,,35,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-05T23:00:00+00:00,BOS,Range,0,holding,False,full,False,1,0.02,1.14,1.14,marginal,,0.621,,5.638,0.002221,,0.558,1,57.226,False,,,,,False,10,bullish,with_trend,False,False,False,,1.12487,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,0.032,bare,False,,False,break,london,high,2020-03-09T09:00:00+00:00,3,2020-03-06T01:00:00+00:00,LONG,,counter,93.4,False,1,stale,Other,London,False,False,never_filled,0.229,,,0.6278,1.13546,1.10362,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4938,EURUSD,2020-03-09T10:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.12364,1.1226,1.1224,1.12468,,1.0,,1.12468,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.653,0,-1,-1,,,29,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-06T05:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,1.17,1.9,1.9,solid,,0.442,1.591,1.97,0.001899,,0.298,1,57.226,False,,,,,False,10,bullish,with_trend,False,False,False,,1.13546,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.263,bare,False,,False,break,london,high,2020-03-09T09:00:00+00:00,3,2020-03-06T08:00:00+00:00,LONG,,counter,77.0,False,3,fresh,Asia,London,False,False,never_filled,0.785,,,0.6288,1.13546,1.10362,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4939,EURUSD,2020-03-10T09:00:00+00:00,2020-03-10T09:00:00+00:00,2020-03-10T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.13713,1.14154,1.14174,1.13315,1.13111,0.9,1.37,1.13315,0.9,wick,,zone,1.13315,0.9,1.13111,1.37,zone,True,triple,tp1,1.13315,0.863,0.9,1.37,215.75,True,,0.863,-0.488,1.0,,,,,,,1.316,7,7,7,8.0,4.0,8,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-10T01:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.87,0.96,0.64,marginal,False,1.202,,1.202,0.003503,0.003494,0.518,1,49.682,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.13315,False,False,False,SWEPT_LOW,intact,swept,broken,intact,3.571,9.566,PD,PW,False,1.0,PD,3.22,2.0,2.404,2.0,True,1.904,False,1.0,low,1.0,2.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,sweep,ny,low,2020-03-10T08:00:00+00:00,1,2020-03-10T05:00:00+00:00,SHORT,,aligned,68.8,False,0,fresh,Asia,London,False,False,Neither,0.346,,,1.0524,1.13546,1.10362,premium,both_premium,0.531,0.533,0.374,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4940,EURUSD,2020-03-10T17:00:00+00:00,2020-03-12T10:00:00+00:00,2020-03-12T11:00:00+00:00,NY,bullish,Range BOS,proximal,1.12361,1.12203,1.12183,1.12519,,1.0,,1.12519,1.0,wick,,,,,,,,False,triple,sl,1.12183,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.311,7.358,1.0,True,0.802,1,-1,-1,155.0,105.0,66,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-05T23:00:00+00:00,BOS,Range,0,holding,False,full,False,1,0.02,1.14,1.14,marginal,,0.621,,5.638,0.002221,0.002568,0.558,1,49.193,False,,,,,False,17,bearish,counter_trend,False,False,False,,1.12487,False,True,False,SWEPT_LOW,intact,swept,swept,intact,5.858,9.002,PD,PW,True,1.0,PD,,,,,,,,0.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.032,bare,False,,False,break,london,high,2020-03-10T16:00:00+00:00,4,2020-03-06T01:00:00+00:00,LONG,,counter,93.4,False,1,stale,Other,London,False,False,Neither,0.229,,,0.6278,1.13546,1.10362,premium,both_premium,2.148,0.496,0.637,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
