setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A5976,EURUSD,2008-03-18T10:00:00+00:00,2008-03-18T11:00:00+00:00,2008-03-18T17:00:00+00:00,London,bullish,BOS BOS,proximal,1.5776,1.5746,1.5744,1.5902,,4.2,,sl,1.5744,-1.0,-1.0,-1.0,-250.0,True,,0.969,-0.562,False,False,1.396,6,-1,-1,5.0,2.0,4,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-18T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.76,1.1,1.1,marginal,1.086,0.116,3.064,0.002579,0.75,0,False,,,,,False,10,bullish,with_trend,False,False,,1.583,45.8,False,False,False,2008-03-18T09:00:00+00:00,1,2008-03-18T09:00:00+00:00,LONG,,counter,79.7,False,2,fresh,Asia,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5977,EURUSD,2008-03-19T18:00:00+00:00,2008-03-19T23:00:00+00:00,2008-03-20T06:00:00+00:00,NY,bullish,BOS BOS,proximal,1.5573,1.554,1.5538,1.5626,1.5644,1.61,2.15,sl,1.5573,0.0,-1.0,-1.0,0.0,True,,1.0,-0.143,True,False,0.02,7,-1,-1,162.0,109.0,108,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2008-03-13T05:00:00+00:00,BOS,BOS,holding,False,none,False,2,0.24,0.3,0.3,marginal,0.625,,4.72,0.004957,0.548,0,False,,,,,False,18,bullish,with_trend,False,False,,1.5901999999999998,59.8,False,False,True,2008-03-19T17:00:00+00:00,1,2008-03-13T09:00:00+00:00,LONG,False,aligned,-3.2,False,1,no_fvg,Asia,Other,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5978,EURUSD,2008-04-01T06:00:00+00:00,,,Asia,bearish,CHoCH CHoCH,proximal,1.5771,1.5781,1.5783,1.5748,,2.3,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,3,discount,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-04-01T03:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.33,2.93,1.95,solid,0.404,,1.365,0.001979,0.25,0,False,,,,,False,6,bullish,ambiguous,False,True,bearish,1.5725,52.3,False,False,True,2008-04-01T05:00:00+00:00,1,2008-04-01T05:00:00+00:00,SHORT,,counter,26.9,False,0,no_fvg,Asia,Asia,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5979,EURUSD,2008-04-01T07:00:00+00:00,2008-04-01T12:00:00+00:00,2008-04-01T14:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.5615,1.5582,1.558,1.5785,,5.15,,sl,1.558,-1.0,-1.0,-1.0,-250.0,True,,0.371,-0.457,True,False,0.425,2,-1,-1,151.0,99.0,96,discount,0.0,,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-26T05:00:00+00:00,BOS,Confirm,holding,True,partial,False,1,0.64,2.96,2.96,strong,0.775,2.15,3.75,0.004,0.484,0,False,,,,,False,7,bullish,counter_trend,False,True,bearish,1.5896,59.0,False,False,False,2008-04-01T06:00:00+00:00,1,2008-03-26T07:00:00+00:00,LONG,,aligned,-83.5,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5980,EURUSD,2008-04-02T05:00:00+00:00,2008-04-02T05:00:00+00:00,2008-04-02T05:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.5562,1.5535,1.5533000000000001,1.5622,,2.22,,sl,1.5533000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.05,0,-1,-1,191.0,138.0,141,discount,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-25T06:00:00+00:00,BOS,BOS,holding,True,partial,False,1,0.36,1.35,1.35,marginal,1.254,0.853,1.756,0.001993,0.4,1,False,,,,,False,5,bullish,counter_trend,False,True,bearish,1.5896,92.5,False,False,False,2008-04-02T04:00:00+00:00,1,2008-03-25T09:00:00+00:00,LONG,,aligned,-0.3,False,1,fresh,Asia,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5981,EURUSD,2008-04-02T09:00:00+00:00,2008-04-02T12:00:00+00:00,2008-04-02T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.5603,1.5582,1.558,1.5656,,2.52,,sl,1.558,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.08,0,-1,-1,8.0,4.0,5,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-02T04:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.54,1.05,1.05,marginal,0.76,1.0,1.64,0.0025,0.895,1,False,,,,,False,9,bullish,with_trend,False,False,,1.5647,66.7,False,False,False,2008-04-02T08:00:00+00:00,1,2008-04-02T08:00:00+00:00,LONG,,aligned,12.0,False,1,fresh,Asia,London,False,True,Fill only,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5982,EURUSD,2008-04-04T08:00:00+00:00,2008-04-07T02:00:00+00:00,2008-04-07T02:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.5672,1.5651,1.5649,1.5785,,5.38,,sl,1.5649,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.0,0,-1,-1,68.0,18.0,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-04-04T06:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.62,2.49,1.66,solid,0.864,,1.864,0.0022,0.632,0,False,,,,,False,8,bearish,ambiguous,False,True,bullish,1.5723,47.7,False,True,False,2008-04-04T07:00:00+00:00,1,2008-04-04T07:00:00+00:00,LONG,,counter,76.1,False,0,no_fvg,Asia,Asia,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5983,EURUSD,2008-04-08T04:00:00+00:00,2008-04-08T11:00:00+00:00,2008-04-08T12:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,1.5715,1.5694,1.5692,1.5773,,2.76,,sl,1.5692,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.728,1,-1,-1,14.0,9.0,7,premium,0.0,,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-04-07T21:00:00+00:00,BOS,Confirm,holding,True,partial,True,0,0.93,1.74,1.74,solid,0.769,2.428,6.353,0.002471,0.316,1,False,,,,,False,4,bullish,with_trend,False,False,,1.5798,45.6,False,False,False,2008-04-08T03:00:00+00:00,1,2008-04-08T02:00:00+00:00,LONG,,counter,60.5,False,1,fresh,Other,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5984,EURUSD,2008-04-09T05:00:00+00:00,2008-04-09T12:00:00+00:00,2008-04-09T14:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.5746,1.5769,1.5771,1.5702,1.5693,1.91,2.3,sl,1.5771,-1.0,-1.0,-1.0,-250.0,True,,0.24,-0.76,False,False,0.692,2,-1,-1,27.0,24.0,20,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-08T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.43,1.15,1.15,marginal,1.118,0.426,2.875,0.001879,0.524,0,False,,,,,False,5,bearish,with_trend,False,False,,1.5674,69.9,False,False,False,2008-04-09T04:00:00+00:00,1,2008-04-08T12:00:00+00:00,SHORT,,aligned,58.1,False,1,fresh,London,London,False,True,Fill only,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5985,EURUSD,2008-04-09T07:00:00+00:00,2008-04-09T08:00:00+00:00,2008-04-09T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.5707,1.5685,1.5683,1.5773,,3.0,,sl,1.5707,0.0,3.0,3.958,0.0,True,,1.458,-0.0,True,True,0.051,3,6,-1,6.0,2.0,5,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-04-09T02:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.57,1.71,1.71,solid,1.011,,1.971,0.001979,0.3,1,False,,,,,False,7,bullish,with_trend,False,False,,1.5741,63.0,False,False,False,2008-04-09T06:00:00+00:00,1,2008-04-09T06:00:00+00:00,LONG,False,aligned,26.6,False,2,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5986,EURUSD,2008-04-10T15:00:00+00:00,2008-04-10T15:00:00+00:00,2008-04-10T17:00:00+00:00,NY,bullish,BOS BOS,proximal,1.5728,1.5713,1.5711,1.5773,,3.0,,sl,1.5728,0.0,3.0,0.0,0.0,True,,1.529,-0.176,True,True,0.062,2,11,-1,29.0,24.0,29,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-09T10:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,2.22,1.3,1.3,marginal,0.405,0.343,1.216,0.003207,0.923,0,False,,,,,False,15,bullish,with_trend,False,False,,1.5913,81.9,False,False,False,2008-04-10T14:00:00+00:00,1,2008-04-09T15:00:00+00:00,LONG,True,aligned,28.4,False,2,fresh,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5987,EURUSD,2008-04-10T16:00:00+00:00,2008-04-14T11:00:00+00:00,2008-04-15T08:00:00+00:00,NY,bearish,BOS BOS,proximal,1.587,1.5915,1.5917,1.5786,1.5748,1.87,2.71,sl,1.587,0.0,1.87,0.0,0.0,True,,1.617,-0.298,True,True,0.102,21,25,-1,98.0,44.0,7,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-10T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.58,1.21,1.21,marginal,1.099,0.562,2.172,0.003914,0.465,0,False,,,,,False,16,bearish,with_trend,False,False,,1.5728,,False,False,False,2008-04-10T15:00:00+00:00,1,2008-04-10T14:00:00+00:00,SHORT,False,aligned,82.0,False,1,fresh,London,London,False,True,Fill only,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5988,EURUSD,2008-04-11T05:00:00+00:00,2008-04-11T06:00:00+00:00,2008-04-11T07:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.5812,1.5849,1.5851,1.5738,,2.0,,sl,1.5851,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.0,1,-1,-1,23.0,16.0,22,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-10T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.28,2.68,1.78,solid,1.696,1.066,1.163,0.002064,0.971,2,False,,,,,False,5,bullish,ambiguous,False,True,bearish,1.5725,79.1,False,False,False,2008-04-11T04:00:00+00:00,1,2008-04-10T14:00:00+00:00,SHORT,,aligned,57.7,False,0,fresh,London,Asia,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5989,EURUSD,2008-04-15T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.5718,1.5693,1.5691,1.5773,,2.2,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,34,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-14T04:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.21,1.45,1.45,marginal,0.774,0.639,1.548,0.002971,0.435,1,False,,,,,False,14,bearish,counter_trend,False,False,,1.5884,178.5,False,False,False,2008-04-15T13:00:00+00:00,1,2008-04-14T11:00:00+00:00,LONG,,aligned,22.1,False,1,fresh,Asia,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5990,EURUSD,2008-04-15T14:00:00+00:00,2008-04-16T06:00:00+00:00,2008-04-16T09:00:00+00:00,NY,bearish,BOS BOS,proximal,1.5832,1.5868,1.587,1.5738,,2.61,,sl,1.587,-1.0,-1.0,-1.0,-250.0,True,,0.211,-0.816,False,False,3.473,3,-1,-1,23.0,17.0,7,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-15T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.68,1.04,1.04,marginal,1.217,0.143,1.325,0.002793,0.735,1,False,,,,,False,14,bearish,with_trend,False,False,,1.5778,79.4,False,False,False,2008-04-15T13:00:00+00:00,1,2008-04-15T13:00:00+00:00,SHORT,,aligned,79.3,False,2,fresh,London,Asia,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5991,EURUSD,2008-04-16T06:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,1.5794,1.5776,1.5774,1.5837,1.5846,2.39,2.89,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-04-16T03:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.6,1.2,1.2,marginal,0.718,,2.378,0.002229,0.5,0,False,,,,,False,6,bullish,with_trend,False,False,,1.5829,50.7,False,False,False,2008-04-16T05:00:00+00:00,1,2008-04-16T05:00:00+00:00,LONG,,aligned,34.4,False,2,no_fvg,Asia,Asia,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5992,EURUSD,2008-04-17T12:00:00+00:00,2008-04-17T13:00:00+00:00,2008-04-18T06:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.5934,1.5977,1.5978999999999999,1.5811,,2.86,,sl,1.5934,0.0,2.86,0.0,0.0,True,,1.422,-0.222,False,False,0.273,17,22,-1,6.0,2.0,5,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-17T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.6,1.98,1.32,marginal,1.242,0.364,0.879,0.0033,0.927,1,False,,,,,False,12,bullish,ambiguous,False,True,bearish,1.5847,94.6,False,False,False,2008-04-17T11:00:00+00:00,1,2008-04-17T11:00:00+00:00,SHORT,True,aligned,80.5,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5993,EURUSD,2008-04-18T06:00:00+00:00,2008-04-18T06:00:00+00:00,2008-04-18T07:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.5917,1.5947,1.5949,1.587,,1.57,,sl,1.5949,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.256,1,-1,-1,25.0,19.0,25,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-17T05:00:00+00:00,BOS,BOS,holding,False,full,False,1,2.21,3.43,3.43,strong,1.436,,3.179,0.00195,0.286,2,False,,,,,False,6,bearish,with_trend,False,False,,1.5847,61.9,False,False,False,2008-04-18T05:00:00+00:00,1,2008-04-17T11:00:00+00:00,SHORT,,aligned,71.4,False,1,stale,Asia,Asia,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5994,EURUSD,2008-04-18T11:00:00+00:00,2008-04-21T12:00:00+00:00,2008-04-21T15:00:00+00:00,London,bearish,BOS BOS,proximal,1.5931,1.5956,1.5957999999999999,1.5884,,1.88,,tp1,1.5884,1.741,1.88,0.0,435.25,True,,1.741,-0.444,,,,3,3,-1,77.0,25.0,4,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-18T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.37,1.96,1.96,solid,0.866,2.145,1.167,0.002657,0.652,0,False,,,,,False,11,bearish,with_trend,False,False,,1.5821,117.0,False,False,False,2008-04-18T10:00:00+00:00,1,2008-04-18T10:00:00+00:00,SHORT,,aligned,87.7,False,1,fresh,London,London,True,True,Both,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5995,EURUSD,2008-04-22T09:00:00+00:00,2008-04-23T13:00:00+00:00,2008-04-24T06:00:00+00:00,London,bullish,BOS BOS,proximal,1.588,1.5832,1.583,1.5956,,1.58,,sl,1.583,-1.0,-1.0,-1.0,-250.0,True,,0.68,-0.96,True,False,0.144,17,-1,-1,31.0,29.0,3,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-22T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.65,2.2,2.2,solid,1.66,0.108,1.588,0.002771,0.37,0,False,,,,,False,9,bullish,with_trend,False,False,,1.5954000000000002,107.2,False,True,False,2008-04-22T08:00:00+00:00,1,2008-04-22T08:00:00+00:00,LONG,,counter,63.4,False,1,fresh,Asia,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5996,EURUSD,2008-04-23T04:00:00+00:00,2008-04-23T11:00:00+00:00,2008-04-23T13:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.5935,1.5907,1.5905,1.5978,,1.54,,sl,1.5905,-1.0,-1.0,-1.0,-250.0,True,,0.633,-0.567,False,False,1.269,2,-1,-1,23.0,21.0,16,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-22T12:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.51,1.92,1.28,marginal,1.031,0.754,0.595,0.002521,0.308,0,False,,,,,False,4,bearish,ambiguous,True,True,bullish,1.6018,79.8,False,False,False,2008-04-23T03:00:00+00:00,1,2008-04-22T14:00:00+00:00,LONG,,counter,54.9,False,0,fresh,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5997,EURUSD,2008-04-23T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.5939,1.5979,1.5981,1.5874,,1.63,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,7,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-23T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,2.19,1.82,1.82,solid,1.462,0.192,2.269,0.0026,0.421,0,False,,,,,False,14,bearish,with_trend,False,False,,1.5873,52.8,False,False,False,2008-04-23T13:00:00+00:00,1,2008-04-23T13:00:00+00:00,SHORT,,aligned,57.1,False,1,fresh,London,NY,True,False,never_filled,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5998,EURUSD,2008-04-25T13:00:00+00:00,2008-04-28T06:00:00+00:00,2008-04-28T07:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.568,1.5699,1.5701,1.5638,1.5554,2.21,6.63,tp1,1.5638,2.0,2.21,0.0,500.0,True,,2.0,-0.0,,,,1,1,-1,77.0,22.0,12,discount,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-25T01:00:00+00:00,BOS,Confirm,holding,True,partial,False,0,1.51,1.97,1.97,solid,0.494,1.22,10.311,0.003443,0.235,1,False,,,,,False,13,bearish,with_trend,False,False,,1.5554,28.7,False,False,False,2008-04-25T12:00:00+00:00,1,2008-04-25T07:00:00+00:00,SHORT,,counter,27.2,False,1,fresh,Asia,Asia,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5999,EURUSD,2008-04-29T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.5646,1.5661,1.5663,1.5622,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,4,premium,0.0,,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-29T04:00:00+00:00,BOS,BOS,fading,True,pristine,False,0,0.78,1.13,1.13,marginal,0.609,0.702,2.154,0.002136,0.231,0,False,,,,,False,8,bearish,with_trend,False,False,,1.5558,80.0,False,False,True,2008-04-29T07:00:00+00:00,1,2008-04-29T06:00:00+00:00,SHORT,,aligned,65.2,False,6,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6000,GOLD,2008-02-01T10:00:00+00:00,2008-02-01T13:00:00+00:00,2008-02-01T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,926.0,924.6,924.595,928.2,,1.57,,sl,924.595,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0.429,0,-1,-1,8.0,5.0,5,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-01T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,0.98,1.87,1.25,marginal,0.432,0.384,2.11,2.085714,0.333,0,False,,,,,False,10,bearish,ambiguous,False,True,bullish,934.7,74.4,False,True,False,2008-02-01T09:00:00+00:00,1,2008-02-01T08:00:00+00:00,LONG,,aligned,47.9,False,0,fresh,Asia,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6001,GOLD,2008-02-01T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,932.7,937.0,937.005,925.3,920.6,1.72,2.81,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,5,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-01T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.68,4.27,2.85,strong,0.807,0.319,1.041,4.707143,0.395,0,False,,,,,False,15,bullish,ambiguous,False,True,bearish,904.5,145.4,False,False,True,2008-02-01T14:00:00+00:00,1,2008-02-01T14:00:00+00:00,SHORT,,aligned,88.1,False,0,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6002,GOLD,2008-02-04T09:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,908.9,911.9,911.905,903.5,,1.8,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,0,-1,-1,,,10,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-03T23:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.81,3.24,3.24,strong,0.716,,5.84,3.492857,0.44,3,False,,,,,False,9,bearish,with_trend,False,False,,896.8,44.6,False,False,True,2008-02-04T08:00:00+00:00,1,2008-02-04T08:00:00+00:00,SHORT,,counter,30.5,False,1,no_fvg,Other,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6003,GOLD,2008-02-05T09:00:00+00:00,2008-02-06T13:00:00+00:00,2008-02-06T13:00:00+00:00,London,bearish,BOS BOS,proximal,901.2,903.1,903.105,896.5,,2.47,,sl,903.105,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0.034,0,-1,-1,33.0,29.0,5,premium,0.0,,7.8,3.0,1.83,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-02-05T04:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.6,2.39,2.39,solid,0.506,0.724,3.147,2.764286,0.714,0,False,,,,,False,9,bearish,with_trend,False,False,,887.4,77.5,False,False,True,2008-02-05T08:00:00+00:00,1,2008-02-05T07:00:00+00:00,SHORT,,aligned,73.0,False,3,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
