setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_alert,pdh_status_at_alert,pdl_status_at_alert,pwh_status_at_alert,pwl_status_at_alert,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows
A6538,EURUSD,2025-03-19T18:00:00+00:00,2025-03-19T18:00:00+00:00,2025-03-19T18:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.08759,1.08883,1.08903,1.08685,,0.6,,1.08685,0.6,wick,,,sl,1.08903,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.287,,13.0,,0.827,0,-1,-1,2.0,1.0,2,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-19T16:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.33,1.04,1.04,marginal,0.597,,3.797,0.001741,0.798,0,40.247,False,,,,,False,18,bearish,with_trend,False,False,False,,1.08607,19.4,False,False,True,EXPANSION_DOWN,intact,broken,broken,intact,4.527,4.073,PD,PW,True,7.0,PD,4.527,2.0,,,False,3.7,False,108.0,low,1,0,2025-03-19T17:00:00+00:00,1,2025-03-19T17:00:00+00:00,SHORT,,counter,16.2,False,1,no_fvg,NY,NY,False,False,Neither,,,0.4986,1.09472,1.0805,discount,both_discount,-0.971,0.651,0.715,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6539,EURUSD,2025-03-20T08:00:00+00:00,2025-03-20T09:00:00+00:00,2025-03-20T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.08507,1.08329,1.08309,1.08745,,1.34,,1.08745,1.34,wick,,,sl,1.08309,-1.0,-1.0,-1.0,-250.0,True,,0.217,-0.879,-4.608,True,False,0.0,2.267,,True,1.332,3,-1,-1,147.0,95.0,98,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-03-14T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,0,2.31,2.74,1.83,solid,1.063,,0.72,0.001486,0.791,1,36.331,False,,,,,False,8,bearish,counter_trend,False,False,False,,1.09547,97.5,False,False,False,INSIDE,intact,intact,broken,intact,0.585,3.074,PD,PW,True,,,4.521,2.0,,,True,,,122.0,low,2,0,2025-03-20T07:00:00+00:00,4,2025-03-14T10:00:00+00:00,LONG,,aligned,19.9,False,0,stale,London,London,True,False,OB only,,,0.3214,1.09472,1.0805,discount,both_discount,2.018,0.477,0.978,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6540,EURUSD,2025-03-20T08:00:00+00:00,2025-03-20T09:00:00+00:00,2025-03-20T10:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.0842,1.0826,1.0824,1.08504,,0.52,,1.08745,2.03,zone,,,tp1,1.08504,0.467,0.52,0.0,116.75,True,,0.467,-0.0,1.0,,,,,,,1.814,1,1,-1,233.0,162.0,184,discount,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-03-10T16:00:00+00:00,BOS,Confirm,0,holding,False,none,False,2,0.64,0.78,0.78,marginal,1.411,,6.874,0.000992,0.457,8,36.331,False,,,,,False,8,bearish,counter_trend,False,False,False,,1.09547,110.4,True,False,False,INSIDE,intact,intact,broken,intact,1.754,3.729,PD,PW,True,,,7.65,2.0,,,True,,,,,1,0,2025-03-20T07:00:00+00:00,2,2025-03-11T15:00:00+00:00,LONG,,aligned,11.3,False,1,no_fvg,NY,London,False,False,Neither,,,0.2602,1.09472,1.0805,discount,both_discount,3.024,0.477,0.978,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6541,EURUSD,2025-03-20T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.07897,1.07722,1.07702,1.085,,3.45,,1.08587,3.94,zone,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.231,0,-1,-1,,,233,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-06T21:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.45,0.68,0.68,marginal,0.979,0.215,4.433,0.001584,0.387,3,33.221,False,,,,,False,14,bearish,counter_trend,False,False,False,,1.09547,96.6,True,True,False,EXPANSION_DOWN,intact,broken,broken,intact,0.966,,PW,,True,,,8.096,2.0,,,True,,,128.0,low,2,0,2025-03-20T13:00:00+00:00,3,2025-03-07T09:00:00+00:00,LONG,,aligned,22.8,False,1,fresh,Other,NY,False,False,never_filled,,,-0.1076,1.09472,1.0805,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6542,EURUSD,2025-03-21T14:00:00+00:00,2025-03-24T16:00:00+00:00,2025-03-25T07:00:00+00:00,NY,bullish,BOS BOS,proximal,1.07897,1.07722,1.07702,1.085,,3.45,,1.08587,3.94,zone,,,sl,1.07897,0.0,-1.0,-1.0,0.0,True,,1.221,-0.292,0.0,False,False,0.272,,,,1.231,15,-1,-1,427.0,271.0,257,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-06T21:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.45,0.68,0.68,marginal,0.979,0.215,4.433,0.001584,0.387,3,59.639,False,,,,,False,14,bearish,counter_trend,False,False,False,,1.09547,96.6,True,True,False,INSIDE,intact,intact,broken,intact,0.966,,PW,,True,,,8.096,2.0,,,True,,,152.0,low,2,0,2025-03-21T13:00:00+00:00,4,2025-03-07T09:00:00+00:00,LONG,True,aligned,22.8,False,1,fresh,Other,NY,False,False,Neither,,,-0.1076,1.09472,1.0805,discount,both_discount,2.292,0.445,0.606,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6543,EURUSD,2025-03-21T16:00:00+00:00,2025-03-23T23:00:00+00:00,2025-03-24T03:00:00+00:00,NY,bearish,BOS BOS,proximal,1.0835,1.08535,1.08555,1.08224,,0.68,,1.08224,0.68,wick,,,tp1,1.08224,0.615,0.68,0.0,153.75,True,,0.615,-0.254,1.0,,,,,,,1.228,4,4,-1,60.0,8.0,5,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-03-21T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.78,1.0,1.0,marginal,0.988,,2.36,0.001669,0.867,0,49.259,False,,,,,False,16,bearish,with_trend,False,False,False,,1.07972,60.8,False,False,True,INSIDE,intact,intact,broken,swept,4.948,1.222,PD,PD,True,0.0,PW,1.582,2.0,,,False,0.353,True,154.0,low,3,0,2025-03-21T15:00:00+00:00,1,2025-03-21T15:00:00+00:00,SHORT,,counter,31.4,False,3,no_fvg,London,Asia,True,False,OB only,,,0.211,1.09472,1.0805,discount,both_discount,0.114,0.489,0.042,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6544,EURUSD,2025-03-24T13:00:00+00:00,2025-03-24T13:00:00+00:00,2025-03-24T13:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.08297,1.08181,1.08161,1.08402,,0.91,,1.08402,0.91,wick,,,sl,1.08161,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.636,,,,0.943,0,-1,-1,10.0,5.0,10,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-24T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.22,0.37,0.25,marginal,0.666,,0.534,0.001442,0.479,1,56.234,False,,,,,False,13,bearish,ambiguous,False,False,True,bullish,1.08586,110.7,False,False,False,INSIDE,intact,intact,intact,intact,2.198,2.254,PD,PW,True,,,2.198,2.0,,,True,,,175.0,low,3,0,2025-03-24T12:00:00+00:00,1,2025-03-24T08:00:00+00:00,LONG,,counter,52.9,False,0,fresh,Asia,NY,False,True,Fill only,,,0.2063,1.09547,1.07972,discount,mixed,0.638,0.436,0.258,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6545,EURUSD,2025-03-24T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.08364,1.08572,1.08592,1.08224,,0.67,,1.08224,0.67,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.308,0,-1,-1,,,5,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-24T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,1.34,2.09,2.09,solid,1.078,0.086,1.336,0.001744,0.42,0,50.395,False,,,,,False,15,bearish,with_trend,True,False,False,,1.07903,92.4,False,False,False,SWEPT_LOW,intact,swept,intact,swept,1.434,,PD,,False,0.0,PD,1.434,2.0,,,False,0.126,True,177.0,low,3,0,2025-03-24T14:00:00+00:00,1,2025-03-24T13:00:00+00:00,SHORT,,aligned,63.8,False,1,fresh,London,NY,False,False,never_filled,A First Pullback,premium,0.2489,1.09547,1.07972,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6546,EURUSD,2025-03-25T08:00:00+00:00,2025-03-25T09:00:00+00:00,2025-03-25T10:00:00+00:00,London,bearish,BOS BOS,proximal,1.07958,1.08058,1.08078,1.07816,,1.42,,1.07816,1.42,wick,,,sl,1.08078,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.66,,15.0,,1.172,1,-1,-1,6.0,2.0,5,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-25T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.72,0.78,0.78,marginal,0.781,,1.904,0.001024,0.85,0,58.898,False,,,,,False,8,bearish,with_trend,False,False,False,,1.07854,37.0,False,False,False,INSIDE,intact,intact,intact,broken,6.131,1.386,PD,PD,True,17.0,PW,6.404,2.0,,,False,5.233,False,,,2,0,2025-03-25T07:00:00+00:00,1,2025-03-25T07:00:00+00:00,SHORT,,counter,18.4,False,2,no_fvg,Asia,London,False,False,Neither,,,-0.0089,1.09547,1.07972,discount,both_discount,-1.22,0.34,0.237,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6547,EURUSD,2025-03-25T11:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.0835,1.08535,1.08555,1.08224,,0.68,,1.08224,0.68,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.228,0,-1,-1,,,48,discount,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2025-03-21T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,2,0.78,1.0,1.0,marginal,0.988,,2.36,0.001669,0.867,0,44.394,False,,,,,False,11,bearish,counter_trend,False,False,True,bullish,1.07768,70.5,False,False,True,SWEPT_LOW,intact,swept,intact,broken,1.414,,PD,,False,2.0,PD,1.582,2.0,,,False,0.353,True,197.0,low,3,0,2025-03-25T10:00:00+00:00,2,2025-03-21T15:00:00+00:00,SHORT,,counter,31.4,False,3,no_fvg,London,London,True,False,never_filled,,,0.24,1.09547,1.07972,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6548,EURUSD,2025-03-25T11:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.08364,1.08572,1.08592,1.08224,,0.67,,1.08224,0.67,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.308,0,-1,-1,,,25,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-24T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,1.34,2.09,2.09,solid,1.078,0.086,1.336,0.001744,0.42,0,44.394,False,,,,,False,11,bearish,counter_trend,True,False,True,bullish,1.07768,94.0,False,False,False,SWEPT_LOW,intact,swept,intact,broken,1.273,,PD,,False,2.0,PD,1.434,2.0,,,False,0.126,True,197.0,low,3,0,2025-03-25T10:00:00+00:00,2,2025-03-24T13:00:00+00:00,SHORT,,aligned,63.8,False,1,fresh,London,London,False,False,never_filled,,,0.2489,1.09547,1.07972,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6549,EURUSD,2025-03-26T18:00:00+00:00,2025-03-27T02:00:00+00:00,2025-03-27T08:00:00+00:00,NY,bearish,BOS BOS,proximal,1.07768,1.0794,1.0796,1.07517,,1.46,,1.07517,1.46,wick,,,sl,1.07768,0.0,-1.0,-1.0,0.0,True,,1.182,-0.536,0.0,True,False,0.019,4.597,,True,1.209,6,-1,-1,10.0,9.0,2,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-26T16:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.32,1.93,1.93,solid,0.957,,1.247,0.001588,0.408,0,56.156,False,,,,,False,18,bearish,with_trend,False,False,False,,1.07517,54.8,False,False,True,SWEPT_LOW,intact,swept,intact,broken,3.369,,PD,,False,2.0,PD,5.328,2.0,,,False,4.119,False,2.0,low,3,0,2025-03-26T17:00:00+00:00,1,2025-03-26T17:00:00+00:00,SHORT,False,counter,23.5,False,1,no_fvg,NY,Asia,False,False,Neither,,,-0.1295,1.09547,1.07972,discount,both_discount,1.782,0.505,0.309,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6550,EURUSD,2025-03-27T12:00:00+00:00,2025-03-28T15:00:00+00:00,2025-03-28T17:00:00+00:00,NY,bearish,BOS BOS,proximal,1.0835,1.08535,1.08555,1.082,,0.81,,1.082,0.81,wick,,,tp1,1.082,0.732,0.81,0.0,183.0,True,,0.732,-0.0,1.0,,,,,,,1.228,2,2,-1,172.0,120.0,97,discount,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2025-03-21T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,2,0.78,1.0,1.0,marginal,0.988,,2.36,0.001669,0.867,0,47.009,False,,,,,False,12,bearish,counter_trend,False,False,True,bullish,1.07329,80.7,False,False,True,EXPANSION_DOWN,intact,broken,intact,broken,7.171,1.911,PW,PD,True,69.0,PW,1.582,2.0,,,False,0.353,True,20.0,low,3,0,2025-03-27T11:00:00+00:00,3,2025-03-21T15:00:00+00:00,SHORT,,counter,31.4,False,3,no_fvg,London,NY,True,True,Both,,,0.24,1.09547,1.07972,discount,both_discount,3.091,0.549,0.687,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6551,EURUSD,2025-03-27T12:00:00+00:00,2025-03-28T15:00:00+00:00,2025-03-28T17:00:00+00:00,NY,bearish,BOS BOS,proximal,1.08364,1.08572,1.08592,1.082,,0.79,,1.082,0.79,wick,,,tp1,1.082,0.719,0.79,0.0,179.75,True,,0.719,-0.0,1.0,,,,,,,1.308,2,2,-1,101.0,98.0,74,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-24T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,1.34,2.09,2.09,solid,1.078,0.086,1.336,0.001744,0.42,0,47.009,False,,,,,False,12,bearish,counter_trend,True,False,True,bullish,1.07329,96.5,False,False,False,EXPANSION_DOWN,intact,broken,intact,broken,6.785,1.91,PW,PD,True,69.0,PW,1.434,2.0,,,False,0.126,True,20.0,low,3,0,2025-03-27T11:00:00+00:00,3,2025-03-24T13:00:00+00:00,SHORT,,aligned,63.8,False,1,fresh,London,NY,False,True,Fill only,,,0.2489,1.09547,1.07972,discount,mixed,2.959,0.549,0.687,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6552,EURUSD,2025-03-27T12:00:00+00:00,2025-03-27T13:00:00+00:00,2025-03-27T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.07793,1.07591,1.07571,1.07902,,0.54,,1.07975,0.9,zone,,,tp1,1.07902,0.491,0.54,0.0,122.75,True,,0.491,-0.0,1.0,,,,,,,1.448,1,1,-1,4.0,2.0,3,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-27T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.01,0.36,0.24,marginal,1.187,,0.665,0.001534,0.247,0,47.009,False,,,,,False,12,bearish,ambiguous,False,False,True,bullish,1.07999,89.6,False,False,False,EXPANSION_DOWN,intact,broken,intact,broken,1.552,,PD,,True,69.0,PW,5.354,2.0,,,True,,,20.0,low,3,0,2025-03-27T11:00:00+00:00,1,2025-03-27T11:00:00+00:00,LONG,,aligned,36.9,False,0,no_fvg,London,NY,False,True,Fill only,,,-0.1137,1.09547,1.07972,discount,both_discount,-1.03,0.308,0.352,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6553,EURUSD,2025-03-28T07:00:00+00:00,2025-03-28T07:00:00+00:00,2025-03-28T07:00:00+00:00,London,bearish,BOS BOS,proximal,1.07862,1.07953,1.07973,1.07816,1.07779,0.51,0.91,1.07816,0.51,wick,1.07779,wick,sl,1.07973,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.326,5.894,1.0,True,1.246,0,-1,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-28T05:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.36,0.65,0.65,marginal,0.797,,0.112,0.000891,0.324,0,59.229,False,,,,,False,7,bearish,with_trend,True,False,False,,1.07825,80.4,False,False,False,INSIDE,intact,intact,intact,broken,3.963,5.984,PD,PD,False,88.0,PW,14.786,2.0,,,False,13.54,False,1.0,low,1,0,2025-03-28T06:00:00+00:00,1,2025-03-28T06:00:00+00:00,SHORT,,aligned,60.2,False,1,no_fvg,Asia,London,False,True,Fill only,,,-0.0698,1.09547,1.07972,discount,mixed,-0.775,0.415,0.632,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6554,EURUSD,2025-03-28T14:00:00+00:00,2025-03-28T15:00:00+00:00,2025-03-28T17:00:00+00:00,NY,bearish,BOS BOS,proximal,1.0835,1.08535,1.08555,1.082,,0.81,,1.082,0.81,wick,,,tp1,1.082,0.732,0.81,0.0,183.0,True,,0.732,-0.0,1.0,,,,,,,1.228,2,2,-1,172.0,120.0,123,discount,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2025-03-21T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,2,0.78,1.0,1.0,marginal,0.988,,2.36,0.001669,0.867,0,48.778,False,,,,,False,14,bearish,counter_trend,False,False,True,bullish,1.07329,80.7,False,False,True,INSIDE,intact,intact,intact,broken,7.171,0.809,PW,PD,True,95.0,PW,1.582,2.0,,,False,0.353,True,8.0,low,3,0,2025-03-28T13:00:00+00:00,4,2025-03-21T15:00:00+00:00,SHORT,,counter,31.4,False,3,no_fvg,London,NY,True,True,Both,,,0.24,1.09547,1.07972,discount,both_discount,3.091,0.549,0.687,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6555,EURUSD,2025-03-28T14:00:00+00:00,2025-03-28T15:00:00+00:00,2025-03-28T17:00:00+00:00,NY,bearish,BOS BOS,proximal,1.08364,1.08572,1.08592,1.082,,0.79,,1.082,0.79,wick,,,tp1,1.082,0.719,0.79,0.0,179.75,True,,0.719,-0.0,1.0,,,,,,,1.308,2,2,-1,101.0,98.0,100,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-24T10:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,1.34,2.09,2.09,solid,1.078,0.086,1.336,0.001744,0.42,0,48.778,False,,,,,False,14,bearish,counter_trend,True,False,True,bullish,1.07329,96.5,False,False,False,INSIDE,intact,intact,intact,broken,6.785,0.855,PW,PD,True,95.0,PW,1.434,2.0,,,False,0.126,True,8.0,low,3,0,2025-03-28T13:00:00+00:00,4,2025-03-24T13:00:00+00:00,SHORT,,aligned,63.8,False,1,fresh,London,NY,False,True,Fill only,,,0.2489,1.09547,1.07972,discount,mixed,2.959,0.549,0.687,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6556,EURUSD,2025-03-31T09:00:00+00:00,2025-04-01T11:00:00+00:00,2025-04-01T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.07793,1.07591,1.07571,1.07902,,0.54,,1.07975,0.9,zone,,,tp1,1.07902,0.491,0.54,0.0,122.75,True,,0.491,-0.0,1.0,,,,,,,1.448,1,1,-1,122.0,72.0,48,discount,1.0,True,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-03-27T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,2,0.01,0.36,0.24,marginal,1.187,,0.665,0.001534,0.247,0,60.388,False,,,,,False,9,bullish,with_trend,True,False,False,,1.08498,96.7,False,False,False,SWEPT_HIGH,swept,intact,intact,intact,5.171,0.965,PW,PD,False,1.0,PD,5.354,2.0,,,True,,,27.0,low,3,0,2025-03-31T08:00:00+00:00,2,2025-03-27T11:00:00+00:00,LONG,,aligned,36.9,False,0,no_fvg,London,London,False,True,Fill only,,,0.3691,1.08586,1.07329,discount,both_discount,0.235,0.537,0.423,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6557,EURUSD,2025-03-31T09:00:00+00:00,2025-04-01T11:00:00+00:00,2025-04-01T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.07791,1.07655,1.07635,1.07871,,0.59,,1.07871,0.59,wick,,,tp1,1.07871,0.513,0.59,19.429,128.25,True,,0.513,-0.0,1.0,,,,,,,0.905,1,1,-1,97.0,45.0,23,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-28T10:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.11,0.73,0.73,marginal,0.673,0.551,1.931,0.001724,0.483,0,60.388,False,,,,,False,9,bullish,with_trend,True,False,False,,1.08498,114.8,False,True,False,SWEPT_HIGH,swept,intact,intact,intact,4.611,0.847,PW,PD,False,1.0,PD,4.773,2.0,,,True,,,27.0,low,3,0,2025-03-31T08:00:00+00:00,2,2025-03-28T14:00:00+00:00,LONG,,aligned,18.1,False,1,fresh,London,London,False,True,Fill only,A First Pullback,premium,0.3675,1.08586,1.07329,discount,both_discount,0.209,0.537,0.423,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6558,EURUSD,2025-03-31T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.08311,1.08383,1.08403,1.082,,1.54,,1.082,1.54,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.546,0,-1,-1,,,9,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-31T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.07,0.93,0.62,marginal,0.309,,1.033,0.001684,0.269,3,61.156,False,,,,,False,13,bullish,ambiguous,False,False,True,bearish,1.08009,139.2,False,False,False,SWEPT_HIGH,swept,intact,intact,intact,1.633,3.954,PW,PD,False,5.0,PD,1.799,2.0,,,False,1.253,False,31.0,low,3,0,2025-03-31T12:00:00+00:00,1,2025-03-31T12:00:00+00:00,SHORT,,aligned,78.1,False,0,no_fvg,Asia,NY,False,False,never_filled,,,0.7812,1.08586,1.07329,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
