setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0074,USDCHF,2025-02-13T11:00:00+00:00,2025-02-13T15:00:00+00:00,2025-02-13T15:00:00+00:00,London,bullish,BOS BOS,50pct,0.90606,0.90518,0.90894,,4.235,,sl,0.90518,-1.0,-1.0,-1.0,-250.0,True,,1.591,-1.602,0,-1,-1,98,premium,4.0,1.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-02-07T08:00:00+00:00,BOS,BOS,False,True,False,,,,,False,11,bullish,with_trend,2025-02-13T10:00:00+00:00,1,2025-02-07T12:00:00+00:00,LONG,counter,650.0,stale,London,NY,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0075,USDCHF,2025-02-14T13:00:00+00:00,2025-02-18T05:00:00+00:00,2025-02-18T08:00:00+00:00,NY,bearish,BOS BOS,proximal,0.90335,0.9052899999999999,0.90012,,1.86,,tp1,0.90012,1.665,1.86,0.0,416.25,True,,1.979,-0.036,3,3,-1,6,premium,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-14T07:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2025-02-14T12:00:00+00:00,1,2025-02-14T09:00:00+00:00,SHORT,aligned,634.7,fresh,London,Asia,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0076,USDCHF,2025-02-14T13:00:00+00:00,,,NY,bearish,BOS BOS,50pct,0.90412,0.9052899999999999,0.90012,,4.124,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-14T07:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2025-02-14T12:00:00+00:00,1,2025-02-14T09:00:00+00:00,SHORT,aligned,639.0,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0077,USDCHF,2025-02-18T05:00:00+00:00,2025-02-18T18:00:00+00:00,2025-02-18T22:00:00+00:00,Asia,bearish,BOS BOS,proximal,0.90412,0.90493,0.90312,,1.64,,tp1,0.90312,1.235,1.64,0.0,308.75,True,,3.0,-0.0,4,4,-1,46,premium,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-14T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,bearish,with_trend,2025-02-18T04:00:00+00:00,1,2025-02-14T09:00:00+00:00,SHORT,aligned,639.0,fresh,Asia,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0078,USDCHF,2025-02-18T05:00:00+00:00,2025-02-19T01:00:00+00:00,2025-02-19T03:00:00+00:00,Asia,bearish,BOS BOS,50pct,0.90433,0.90493,0.90312,,3.025,,tp1,0.90312,2.017,3.025,0.0,504.25,True,,2.05,-0.117,2,2,-1,46,premium,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-14T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,bearish,with_trend,2025-02-18T04:00:00+00:00,1,2025-02-14T09:00:00+00:00,SHORT,aligned,640.2,fresh,Asia,Asia,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0079,NAS100,2025-02-04T16:00:00+00:00,2025-02-05T08:00:00+00:00,2025-02-05T14:00:00+00:00,NY,bullish,BOS BOS,proximal,21475.5,21418.98,21567.25,,1.62,,tp1,21567.25,1.623,1.62,7.015,405.75,True,,1.99,-0.809,6,6,-1,3,discount,6.0,2.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-04T13:00:00+00:00,BOS,BOS,True,False,False,,,,,False,16,bullish,with_trend,2025-02-04T15:00:00+00:00,1,2025-02-04T15:00:00+00:00,LONG,aligned,-982.0,fresh,NY,London,True,False,OB only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0080,NAS100,2025-02-04T16:00:00+00:00,2025-02-05T09:00:00+00:00,2025-02-05T14:00:00+00:00,NY,bullish,BOS BOS,50pct,21448.25,21418.98,21567.25,,4.068,,tp1,21567.25,4.066,4.068,14.238,1016.5,True,,4.775,-0.632,5,5,-1,3,discount,6.0,2.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-04T13:00:00+00:00,BOS,BOS,True,False,False,,,,,False,16,bullish,with_trend,2025-02-04T15:00:00+00:00,1,2025-02-04T15:00:00+00:00,LONG,aligned,-985.1,fresh,NY,London,True,False,OB only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0081,NAS100,2025-02-07T16:00:00+00:00,2025-02-10T15:00:00+00:00,2025-02-11T15:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,21863.75,21970.02,21661.0,,1.91,,sl,21863.75,0.0,1.91,0.67,0.0,True,,1.828,-0.285,23,44,-1,2,discount,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-07T14:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,16,bearish,with_trend,2025-02-07T15:00:00+00:00,1,2025-02-07T15:00:00+00:00,SHORT,counter,-936.8,no_fvg,NY,NY,True,True,Both,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0082,NAS100,2025-02-07T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,21915.88,21970.02,21661.0,,4.71,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-07T14:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,16,bearish,with_trend,2025-02-07T15:00:00+00:00,1,2025-02-07T15:00:00+00:00,SHORT,counter,-930.8,no_fvg,NY,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0083,NAS100,2025-02-10T11:00:00+00:00,2025-02-10T15:00:00+00:00,2025-02-10T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,21841.0,21878.02,21711.5,,3.5,,sl,21878.02,-1.0,-1.0,-1.0,-250.0,True,,1.58,-1.432,0,-1,-1,23,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-07T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,11,bearish,with_trend,2025-02-10T10:00:00+00:00,1,2025-02-07T15:00:00+00:00,SHORT,counter,-939.5,fresh,London,NY,False,True,Fill only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0084,NAS100,2025-02-10T11:00:00+00:00,2025-02-10T15:00:00+00:00,2025-02-10T15:00:00+00:00,London,bearish,CHoCH CHoCH,50pct,21858.5,21878.02,21711.5,,7.538,,sl,21878.02,-1.0,-1.0,-1.0,-250.0,True,,3.893,-1.819,0,-1,-1,23,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-07T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,11,bearish,with_trend,2025-02-10T10:00:00+00:00,1,2025-02-07T15:00:00+00:00,SHORT,counter,-937.5,fresh,London,NY,False,True,Fill only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0085,NAS100,2025-02-11T14:00:00+00:00,2025-02-11T15:00:00+00:00,2025-02-11T15:00:00+00:00,NY,bearish,BOS BOS,proximal,21731.5,21767.27,21661.0,,1.97,,sl,21767.27,-1.0,-1.0,-1.0,-250.0,True,,0.0,-3.914,0,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-11T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bearish,with_trend,2025-02-11T13:00:00+00:00,1,2025-02-11T13:00:00+00:00,SHORT,counter,-952.2,no_fvg,London,NY,False,True,Fill only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0086,NAS100,2025-02-11T14:00:00+00:00,2025-02-11T15:00:00+00:00,2025-02-11T15:00:00+00:00,NY,bearish,BOS BOS,50pct,21748.38,21767.27,21661.0,,4.631,,sl,21767.27,-1.0,-1.0,-1.0,-250.0,True,,0.0,-6.518,0,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-11T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bearish,with_trend,2025-02-11T13:00:00+00:00,1,2025-02-11T13:00:00+00:00,SHORT,counter,-950.3,no_fvg,London,NY,False,True,Fill only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0087,NAS100,2025-02-12T06:00:00+00:00,2025-02-12T09:00:00+00:00,2025-02-12T13:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,21754.25,21670.48,21881.75,,1.52,,sl,21670.48,-1.0,-1.0,-1.0,-250.0,True,,1.143,-2.862,4,-1,-1,16,discount,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2025-02-11T13:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,6,bullish,with_trend,2025-02-12T05:00:00+00:00,1,2025-02-11T15:00:00+00:00,LONG,aligned,-949.6,no_fvg,NY,London,True,False,OB only,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0088,NAS100,2025-02-12T06:00:00+00:00,2025-02-12T13:00:00+00:00,2025-02-12T13:00:00+00:00,Asia,bullish,CHoCH CHoCH,50pct,21713.38,21670.48,21881.75,,3.927,,sl,21670.48,-1.0,-1.0,-1.0,-250.0,True,,3.185,-4.636,0,-1,-1,16,discount,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2025-02-11T13:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,6,bullish,with_trend,2025-02-12T05:00:00+00:00,1,2025-02-11T15:00:00+00:00,LONG,aligned,-954.3,no_fvg,NY,NY,True,True,Both,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0089,NAS100,2025-02-12T13:00:00+00:00,2025-02-12T14:00:00+00:00,2025-02-12T14:00:00+00:00,NY,bullish,BOS BOS,proximal,21783.25,21763.98,21813.75,,1.58,,sl,21763.98,-1.0,-1.0,-1.0,-250.0,True,,0.0,-14.141,0,-1,-1,8,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-12T05:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bullish,with_trend,2025-02-12T12:00:00+00:00,1,2025-02-12T12:00:00+00:00,LONG,aligned,-946.2,no_fvg,Asia,NY,False,True,Fill only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0090,NAS100,2025-02-12T13:00:00+00:00,2025-02-12T14:00:00+00:00,2025-02-12T14:00:00+00:00,NY,bullish,BOS BOS,50pct,21774.62,21763.98,21813.75,,3.685,,sl,21763.98,-1.0,-1.0,-1.0,-250.0,True,,0.0,-24.8,0,-1,-1,8,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-12T05:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bullish,with_trend,2025-02-12T12:00:00+00:00,1,2025-02-12T12:00:00+00:00,LONG,aligned,-947.2,no_fvg,Asia,NY,False,True,Fill only,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0091,NAS100,2025-02-20T15:00:00+00:00,2025-02-20T23:00:00+00:00,2025-02-21T10:00:00+00:00,NY,bearish,BOS BOS,proximal,22173.5,22212.27,22102.75,,1.83,,sl,22173.5,0.0,-1.0,-1.0,0.0,True,,1.786,-0.129,11,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-20T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2025-02-20T14:00:00+00:00,1,2025-02-20T14:00:00+00:00,SHORT,counter,-900.8,no_fvg,London,Other,False,False,Neither,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0092,NAS100,2025-02-20T15:00:00+00:00,2025-02-21T12:00:00+00:00,2025-02-21T12:00:00+00:00,NY,bearish,BOS BOS,50pct,22191.88,22212.27,22102.75,,4.376,,sl,22212.27,-1.0,-1.0,-1.0,-250.0,True,,1.723,-1.379,0,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-20T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2025-02-20T14:00:00+00:00,1,2025-02-20T14:00:00+00:00,SHORT,counter,-898.7,no_fvg,London,London,False,False,Neither,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0093,NAS100,2025-02-24T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,21757.0,21802.52,21669.5,,1.92,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,4.8,1.0,1.83,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-02-24T13:00:00+00:00,BOS,BOS,False,True,False,,,,,False,15,bearish,with_trend,2025-02-24T14:00:00+00:00,1,2025-02-24T14:00:00+00:00,SHORT,counter,-949.3,no_fvg,NY,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0094,NAS100,2025-02-24T15:00:00+00:00,,,NY,bearish,BOS BOS,50pct,21778.75,21802.52,21669.5,,4.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,4.8,1.0,1.83,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-02-24T13:00:00+00:00,BOS,BOS,False,True,False,,,,,False,15,bearish,with_trend,2025-02-24T14:00:00+00:00,1,2025-02-24T14:00:00+00:00,SHORT,counter,-946.7,no_fvg,NY,NY,True,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0095,GOLD,2025-02-14T05:00:00+00:00,2025-02-14T13:00:00+00:00,2025-02-14T13:00:00+00:00,Asia,bullish,BOS BOS,proximal,2948.9,2940.495,2964.0,,1.8,,sl,2940.495,-1.0,-1.0,-1.0,-250.0,True,,0.75,-1.511,0,-1,-1,12,discount,6.0,1.0,1.0,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-02-13T16:00:00+00:00,BOS,BOS,True,True,False,,,,,False,5,bullish,with_trend,2025-02-14T04:00:00+00:00,1,2025-02-13T18:00:00+00:00,LONG,aligned,-503.9,fresh,NY,NY,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0096,GOLD,2025-02-14T05:00:00+00:00,2025-02-14T13:00:00+00:00,2025-02-14T13:00:00+00:00,Asia,bullish,BOS BOS,50pct,2944.95,2940.495,2964.0,,4.281,,sl,2940.495,-1.0,-1.0,-1.0,-250.0,True,,2.301,-1.964,0,-1,-1,12,discount,6.0,1.0,1.0,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-02-13T16:00:00+00:00,BOS,BOS,True,True,False,,,,,False,5,bullish,with_trend,2025-02-14T04:00:00+00:00,1,2025-02-13T18:00:00+00:00,LONG,aligned,-505.5,fresh,NY,NY,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0097,GOLD,2025-02-14T14:00:00+00:00,2025-02-19T01:00:00+00:00,2025-02-19T09:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,2958.6,2964.605,2934.9,,3.95,,sl,2958.6,0.0,3.95,0.0,0.0,True,,2.714,-0.966,8,17,-1,4,discount,8.6,4.0,1.61,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-02-14T10:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,bearish,with_trend,2025-02-14T13:00:00+00:00,1,2025-02-14T13:00:00+00:00,SHORT,counter,-499.8,fresh,London,Asia,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0098,GOLD,2025-02-14T14:00:00+00:00,2025-02-19T09:00:00+00:00,2025-02-19T18:00:00+00:00,NY,bearish,CHoCH CHoCH,50pct,2961.35,2964.605,2934.9,,8.138,,tp1,2934.9,8.126,8.138,0.0,2031.5,True,,8.495,-0.937,9,9,-1,4,discount,8.6,4.0,1.61,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-02-14T10:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,bearish,with_trend,2025-02-14T13:00:00+00:00,1,2025-02-14T13:00:00+00:00,SHORT,counter,-498.7,fresh,London,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0099,GOLD,2025-02-21T05:00:00+00:00,2025-02-21T06:00:00+00:00,2025-02-21T18:00:00+00:00,Asia,bearish,BOS BOS,proximal,2942.7,2957.405,2920.6,,1.5,,sl,2957.405,-1.0,-1.0,-1.0,-250.0,True,,0.857,-1.163,12,-1,-1,3,discount,4.7,3.0,1.22,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2025-02-21T02:00:00+00:00,BOS,BOS,False,True,False,,,,,False,5,bearish,with_trend,2025-02-21T04:00:00+00:00,1,2025-02-21T03:00:00+00:00,SHORT,counter,-506.4,no_fvg,Asia,Asia,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0100,GOLD,2025-02-21T05:00:00+00:00,2025-02-21T11:00:00+00:00,2025-02-21T14:00:00+00:00,Asia,bearish,BOS BOS,50pct,2949.8,2957.405,2920.6,,3.842,,sl,2949.8,0.0,-1.0,-1.0,0.0,True,,1.197,-0.592,3,-1,-1,3,discount,4.7,3.0,1.22,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2025-02-21T02:00:00+00:00,BOS,BOS,False,True,False,,,,,False,5,bearish,with_trend,2025-02-21T04:00:00+00:00,1,2025-02-21T03:00:00+00:00,SHORT,counter,-503.5,no_fvg,Asia,London,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0101,GOLD,2025-02-25T16:00:00+00:00,2025-02-26T01:00:00+00:00,2025-02-26T14:00:00+00:00,NY,bearish,BOS BOS,proximal,2938.7,2953.005,2908.2,,2.13,,tp1,2908.2,2.132,2.13,3.6,533.0,True,,2.475,-0.231,13,13,-1,3,discount,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-25T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bearish,with_trend,2025-02-25T15:00:00+00:00,1,2025-02-25T15:00:00+00:00,SHORT,counter,-508.1,no_fvg,NY,Asia,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0102,GOLD,2025-02-25T16:00:00+00:00,,,NY,bearish,BOS BOS,50pct,2945.6,2953.005,2908.2,,5.054,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-25T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bearish,with_trend,2025-02-25T15:00:00+00:00,1,2025-02-25T15:00:00+00:00,SHORT,counter,-505.2,no_fvg,NY,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0103,GOLD,2025-02-26T15:00:00+00:00,2025-02-26T16:00:00+00:00,2025-02-26T16:00:00+00:00,NY,bearish,BOS BOS,proximal,2925.0,2929.905,2908.2,,3.43,,sl,2929.905,-1.0,-1.0,-1.0,-250.0,True,,0.082,-1.448,0,-1,-1,4,discount,5.0,2.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-26T11:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,bearish,with_trend,2025-02-26T14:00:00+00:00,1,2025-02-26T14:00:00+00:00,SHORT,counter,-513.8,fresh,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0104,GOLD,2025-02-26T15:00:00+00:00,2025-02-26T16:00:00+00:00,2025-02-26T16:00:00+00:00,NY,bearish,BOS BOS,50pct,2927.2,2929.905,2908.2,,7.037,,sl,2929.905,-1.0,-1.0,-1.0,-250.0,True,,0.961,-1.811,0,-1,-1,4,discount,5.0,2.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-26T11:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,bearish,with_trend,2025-02-26T14:00:00+00:00,1,2025-02-26T14:00:00+00:00,SHORT,counter,-512.9,fresh,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0105,GOLD,2025-02-27T15:00:00+00:00,2025-02-27T17:00:00+00:00,2025-02-28T00:00:00+00:00,NY,bearish,BOS BOS,proximal,2894.1,2905.205,2876.1,,1.62,,window_end,2887.199951171875,0.621,0.621,0.621,155.25,False,unresolved:window_end,1.135,-0.459,6,-1,-1,2,discount,4.0,2.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-27T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2025-02-27T14:00:00+00:00,1,2025-02-27T14:00:00+00:00,SHORT,counter,-526.6,no_fvg,NY,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0106,GOLD,2025-02-27T15:00:00+00:00,,,NY,bearish,BOS BOS,50pct,2899.4,2905.205,2876.1,,4.017,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,4.0,2.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-27T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2025-02-27T14:00:00+00:00,1,2025-02-27T14:00:00+00:00,SHORT,counter,-524.4,no_fvg,NY,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
