pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,alert_bar_ts,alert_seq,bos_timestamp,bias,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
EURUSD,2026-05-14T07:00:00+00:00,2026-05-14T13:00:00+00:00,2026-05-14T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.17,1.16919,1.17123,1.17137,2.02,2.24,sl,1.16919,-1.0,-1.0,-1.0,-250.0,0.17,-1.349,0,-1,-1,154,premium,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-05-05T20:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,7,2026-05-14T06:00:00+00:00,1,2026-05-05T23:00:00+00:00,LONG,fresh,NY,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-14T07:00:00+00:00,2026-05-14T13:00:00+00:00,2026-05-14T13:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,1.1698,1.16919,1.17123,1.17137,3.488,3.829,sl,1.16919,-1.0,-1.0,-1.0,-250.0,0.554,-1.464,0,-1,-1,154,premium,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-05-05T20:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,7,2026-05-14T06:00:00+00:00,1,2026-05-05T23:00:00+00:00,LONG,fresh,NY,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-14T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.17096,1.17177,1.17,1.16986,1.57,1.79,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-14T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,2026-05-14T13:00:00+00:00,1,2026-05-14T13:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-14T14:00:00+00:00,,,NY,bearish,BOS BOS,50pct,1.17117,1.17177,1.17,1.16986,2.925,3.275,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-14T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,2026-05-14T13:00:00+00:00,1,2026-05-14T13:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-14T15:00:00+00:00,2026-05-14T23:00:00+00:00,2026-05-15T00:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.16673,1.16592,1.16932,1.16986,4.26,5.16,sl,1.16592,-1.0,-1.0,-1.0,-250.0,0.666,-1.349,1,-1,-1,243,premium,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-30T05:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2026-05-14T14:00:00+00:00,1,2026-04-30T10:00:00+00:00,LONG,fresh,Asia,Other,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-14T15:00:00+00:00,2026-05-14T23:00:00+00:00,2026-05-15T00:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,1.16652,1.16592,1.16932,1.16986,7.0,8.35,sl,1.16592,-1.0,-1.0,-1.0,-250.0,1.25,-1.472,1,-1,-1,243,premium,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-30T05:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2026-05-14T14:00:00+00:00,1,2026-04-30T10:00:00+00:00,LONG,fresh,Asia,Other,False,False,Neither,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-18T01:00:00+00:00,2026-05-18T02:00:00+00:00,2026-05-18T06:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.16225,1.16333,1.16023,1.15996,2.31,2.62,sl,1.16333,-1.0,-1.0,-1.0,-250.0,0.5,-1.629,4,-1,-1,4,premium,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-05-15T20:00:00+00:00,BOS,BOS,False,False,False,,,,,True,1,2026-05-18T00:00:00+00:00,1,2026-05-18T00:00:00+00:00,SHORT,no_fvg,NY,Asia,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-18T01:00:00+00:00,2026-05-18T04:00:00+00:00,2026-05-18T06:00:00+00:00,Asia,bearish,BOS BOS,50pct,1.16259,1.16333,1.16023,1.15996,4.37,4.87,sl,1.16333,-1.0,-1.0,-1.0,-250.0,0.642,-1.917,2,-1,-1,4,premium,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-05-15T20:00:00+00:00,BOS,BOS,False,False,False,,,,,True,1,2026-05-18T00:00:00+00:00,1,2026-05-18T00:00:00+00:00,SHORT,no_fvg,NY,Asia,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-19T09:00:00+00:00,2026-05-20T15:00:00+00:00,2026-05-21T01:00:00+00:00,London,bearish,BOS BOS,proximal,1.16374,1.16495,1.16212,,1.6,,sl,1.16374,0.0,1.6,0.0,0.0,1.678,-0.782,10,3,-1,4,premium,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-19T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,2026-05-19T08:00:00+00:00,1,2026-05-19T08:00:00+00:00,SHORT,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-19T09:00:00+00:00,2026-05-20T15:00:00+00:00,2026-05-22T00:00:00+00:00,London,bearish,BOS BOS,50pct,1.16414,1.16495,1.16212,,3.311,,window_end,1.1618449687957764,2.833,3.311,2.833,708.25,7.319,-0.675,33,3,-1,4,premium,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-19T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,2026-05-19T08:00:00+00:00,1,2026-05-19T08:00:00+00:00,SHORT,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-20T19:00:00+00:00,2026-05-20T20:00:00+00:00,2026-05-21T07:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.16293,1.16185,1.16469,1.16604,2.01,3.56,sl,1.16185,-1.0,-1.0,-1.0,-250.0,0.873,-2.752,11,-1,-1,2,premium,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-05-20T17:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,True,19,2026-05-20T18:00:00+00:00,1,2026-05-20T18:00:00+00:00,LONG,no_fvg,NY,NY,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-20T19:00:00+00:00,2026-05-20T21:00:00+00:00,2026-05-21T07:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,1.16259,1.16185,1.16469,1.16604,3.889,6.389,sl,1.16185,-1.0,-1.0,-1.0,-250.0,1.734,-3.556,10,-1,-1,2,premium,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2026-05-20T17:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,True,19,2026-05-20T18:00:00+00:00,1,2026-05-20T18:00:00+00:00,LONG,no_fvg,NY,Other,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-21T00:00:00+00:00,2026-05-21T07:00:00+00:00,2026-05-21T08:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.15996,1.15889,1.16158,1.16171,1.85,2.01,tp2,1.16171,1.636,1.85,2.01,409.0,3.531,-0.002,1,1,1,11,equilibrium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-20T13:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,True,0,2026-05-20T23:00:00+00:00,1,2026-05-20T16:00:00+00:00,LONG,fresh,NY,London,True,True,Both,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-05-21T00:00:00+00:00,2026-05-21T13:00:00+00:00,2026-05-21T13:00:00+00:00,Asia,bullish,CHoCH CHoCH,50pct,1.15962,1.15889,1.16158,1.16171,3.698,3.943,sl,1.15889,-1.0,-1.0,-1.0,-250.0,1.016,-1.929,0,-1,-1,11,equilibrium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-05-20T13:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,True,0,2026-05-20T23:00:00+00:00,1,2026-05-20T16:00:00+00:00,LONG,fresh,NY,NY,True,True,Both,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
