pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
EURUSD,2025-07-02T11:00:00+00:00,2025-07-02T11:00:00+00:00,2025-07-02T12:00:00+00:00,London,bearish,Minor BOS,proximal,1.17744,1.17861,1.17495,1.1744,2.13,2.6,sl,1.17861,-1.0,-1.0,-1.0,-250.0,2.128,-1.305,1,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-02T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-02T11:00:00+00:00,2025-07-02T12:00:00+00:00,2025-07-02T12:00:00+00:00,London,bearish,Minor BOS,50pct,1.17793,1.17861,1.17495,1.1744,4.382,5.191,sl,1.17861,-1.0,-1.0,-1.0,-250.0,4.382,-1.525,0,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-02T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-03T12:00:00+00:00,2025-07-03T12:00:00+00:00,2025-07-03T12:00:00+00:00,London,bearish,Minor BOS,proximal,1.17911,1.18056,1.17675,1.17661,1.62,1.72,tp2,1.17661,1.724,1.62,1.72,431.0,4.674,-0.093,0,0,0,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-03T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-03T12:00:00+00:00,,,London,bearish,Minor BOS,50pct,1.17973,1.18056,1.17675,1.17661,3.59,3.759,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-03T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-07T02:00:00+00:00,2025-07-07T02:00:00+00:00,2025-07-07T08:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.17772,1.17847,1.17647,1.17495,1.65,3.66,tp2,1.17495,3.693,1.65,3.66,923.25,6.633,-0.182,6,4,6,7,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2025-07-04T18:00:00+00:00,BOS,Minor,True,False,False,,,,,True,2,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-07T02:00:00+00:00,,,Asia,bearish,Minor BOS,50pct,1.178,1.17847,1.17647,1.17495,3.255,6.489,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,7,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2025-07-04T18:00:00+00:00,BOS,Minor,True,False,False,,,,,True,2,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-07T04:00:00+00:00,2025-07-07T04:00:00+00:00,2025-07-07T08:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.17702,1.17792,1.17495,1.1744,2.32,2.94,tp2,1.1744,2.911,2.32,2.94,727.75,4.75,-0.775,4,4,4,1,premium,4.0,1.5,1.0,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2025-07-07T03:00:00+00:00,BOS,Minor,False,True,False,,,,,False,4,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-07T04:00:00+00:00,2025-07-07T04:00:00+00:00,2025-07-07T08:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.17737,1.17792,1.17495,1.1744,4.4,5.4,tp2,1.1744,5.4,4.4,5.4,1350.0,8.408,-0.632,4,4,4,1,premium,4.0,1.5,1.0,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2025-07-07T03:00:00+00:00,BOS,Minor,False,True,False,,,,,False,4,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-07T06:00:00+00:00,2025-07-07T06:00:00+00:00,2025-07-07T08:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.17675,1.17792,1.17495,1.1744,1.54,2.01,tp2,1.1744,2.009,1.54,2.01,502.25,3.423,-0.708,2,2,2,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-07T05:00:00+00:00,BOS,Minor,False,True,False,,,,,False,6,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-07T06:00:00+00:00,2025-07-07T06:00:00+00:00,2025-07-07T08:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.17723,1.17792,1.17495,1.1744,3.304,4.101,tp2,1.1744,4.101,3.304,4.101,1025.25,6.499,-0.506,2,2,2,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-07T05:00:00+00:00,BOS,Minor,False,True,False,,,,,False,6,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-07T10:00:00+00:00,2025-07-07T10:00:00+00:00,2025-07-07T13:00:00+00:00,London,bearish,Minor BOS,proximal,1.17261,1.17391,1.17055,1.17041,1.58,1.69,sl,1.17391,-1.0,-1.0,-1.0,-250.0,0.319,-1.376,3,-1,-1,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-07T09:00:00+00:00,BOS,Minor,False,True,False,,,,,False,10,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-07T10:00:00+00:00,2025-07-07T10:00:00+00:00,2025-07-07T13:00:00+00:00,London,bearish,Minor BOS,50pct,1.17316,1.17391,1.17055,1.17041,3.48,3.667,sl,1.17391,-1.0,-1.0,-1.0,-250.0,1.286,-1.651,3,-1,-1,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-07T09:00:00+00:00,BOS,Minor,False,True,False,,,,,False,10,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-07T14:00:00+00:00,2025-07-07T14:00:00+00:00,2025-07-07T14:00:00+00:00,NY,bearish,Minor BOS,proximal,1.17261,1.1746,1.16945,,1.58,,sl,1.1746,-1.0,-1.0,-1.0,-250.0,0.0,-1.107,0,-1,-1,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-07T13:00:00+00:00,BOS,Minor,False,True,False,,,,,False,14,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-07T14:00:00+00:00,2025-07-07T14:00:00+00:00,2025-07-07T14:00:00+00:00,NY,bearish,Minor BOS,50pct,1.1735,1.1746,1.16945,,3.682,,sl,1.1746,-1.0,-1.0,-1.0,-250.0,0.0,-1.193,0,-1,-1,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-07T13:00:00+00:00,BOS,Minor,False,True,False,,,,,False,14,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-08T11:00:00+00:00,2025-07-10T00:00:00+00:00,2025-07-10T11:00:00+00:00,London,bearish,Minor BOS,proximal,1.17467,1.17695,1.17123,1.17096,1.51,1.63,window_end,1.1715089082717896,1.386,1.386,1.386,346.5,1.507,-0.244,11,-1,-1,4,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-08T07:00:00+00:00,BOS,Minor,True,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-08T11:00:00+00:00,,,London,bearish,Minor BOS,50pct,1.17571,1.17695,1.17123,1.17096,3.613,3.831,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-08T07:00:00+00:00,BOS,Minor,True,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-08T16:00:00+00:00,2025-07-08T16:00:00+00:00,2025-07-08T17:00:00+00:00,NY,bearish,Minor BOS,proximal,1.16945,1.17171,1.16591,1.16374,1.57,2.53,sl,1.17171,-1.0,-1.0,-1.0,-250.0,0.0,-1.519,1,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-08T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-08T16:00:00+00:00,2025-07-08T16:00:00+00:00,2025-07-08T17:00:00+00:00,NY,bearish,Minor BOS,50pct,1.17048,1.17171,1.16591,1.16374,3.715,5.48,sl,1.17171,-1.0,-1.0,-1.0,-250.0,0.389,-1.954,1,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-08T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-09T03:00:00+00:00,2025-07-09T06:00:00+00:00,2025-07-09T07:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.17261,1.1735,1.17123,1.17096,1.55,1.86,tp2,1.17096,1.854,1.55,1.86,463.5,2.008,-0.616,1,1,1,5,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2025-07-08T22:00:00+00:00,BOS,Minor,True,False,False,,,,,True,3,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-09T03:00:00+00:00,2025-07-09T06:00:00+00:00,2025-07-09T07:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.17295,1.1735,1.17123,1.17096,3.127,3.618,tp2,1.17096,3.618,3.127,3.618,904.5,3.867,-0.378,1,1,1,5,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2025-07-08T22:00:00+00:00,BOS,Minor,True,False,False,,,,,True,3,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-09T11:00:00+00:00,2025-07-09T11:00:00+00:00,2025-07-09T14:00:00+00:00,London,bearish,Minor BOS,proximal,1.17082,1.17253,1.16822,1.16809,1.52,1.6,sl,1.17253,-1.0,-1.0,-1.0,-250.0,0.799,-1.126,3,-1,-1,3,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-09T08:00:00+00:00,BOS,Minor,True,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-09T11:00:00+00:00,2025-07-09T12:00:00+00:00,2025-07-09T14:00:00+00:00,London,bearish,Minor BOS,50pct,1.17158,1.17253,1.16822,1.16809,3.537,3.674,sl,1.17253,-1.0,-1.0,-1.0,-250.0,2.094,-1.227,2,-1,-1,3,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-09T08:00:00+00:00,BOS,Minor,True,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-10T13:00:00+00:00,,,NY,bearish,Minor BOS,proximal,1.17316,1.17391,1.17151,,2.2,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,4.1,1.5,0.0,0.6,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-10T09:00:00+00:00,BOS,Minor,True,False,False,,,,,False,13,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-10T13:00:00+00:00,,,NY,bearish,Minor BOS,50pct,1.17343,1.17391,1.17151,,4.0,,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,4.1,1.5,0.0,0.6,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-10T09:00:00+00:00,BOS,Minor,True,False,False,,,,,False,13,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-10T16:00:00+00:00,2025-07-10T16:00:00+00:00,2025-07-10T17:00:00+00:00,NY,bearish,Minor BOS,proximal,1.16781,1.16938,1.16374,1.16184,2.6,3.81,sl,1.16938,-1.0,-1.0,-1.0,-250.0,0.0,-1.047,1,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-10T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-10T16:00:00+00:00,2025-07-10T16:00:00+00:00,2025-07-10T17:00:00+00:00,NY,bearish,Minor BOS,50pct,1.1685,1.16938,1.16374,1.16184,5.409,7.568,sl,1.16938,-1.0,-1.0,-1.0,-250.0,0.003,-1.084,1,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-10T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-15T13:00:00+00:00,2025-07-15T13:00:00+00:00,2025-07-16T15:00:00+00:00,NY,bearish,Minor BOS,proximal,1.16686,1.16938,1.16184,,1.99,,sl_collision,1.16686,0.0,1.99,0.0,0.0,4.017,-2.008,26,2,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",True,h1_only,2025-07-15T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-15T13:00:00+00:00,2025-07-15T13:00:00+00:00,2025-07-16T15:00:00+00:00,NY,bearish,Minor BOS,50pct,1.16802,1.16938,1.16184,,4.544,,sl_collision,1.16802,0.0,4.544,0.0,0.0,8.296,-2.868,26,2,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",True,h1_only,2025-07-15T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-15T19:00:00+00:00,2025-07-15T19:00:00+00:00,2025-07-15T23:00:00+00:00,NY,bearish,Minor BOS,proximal,1.15996,1.16097,1.15835,1.15781,1.6,2.13,sl,1.16097,-1.0,-1.0,-1.0,-250.0,0.0,-1.198,4,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-15T19:00:00+00:00,2025-07-15T19:00:00+00:00,2025-07-15T23:00:00+00:00,NY,bearish,Minor BOS,50pct,1.16036,1.16097,1.15835,1.15781,3.295,4.18,sl,1.16097,-1.0,-1.0,-1.0,-250.0,0.438,-1.329,4,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-15T21:00:00+00:00,2025-07-15T21:00:00+00:00,2025-07-15T23:00:00+00:00,Other,bearish,Minor BOS,proximal,1.16036,1.16097,1.15942,1.15902,1.56,2.23,sl,1.16097,-1.0,-1.0,-1.0,-250.0,0.438,-1.329,2,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,21,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-15T21:00:00+00:00,2025-07-15T21:00:00+00:00,2025-07-15T23:00:00+00:00,Other,bearish,Minor BOS,50pct,1.16056,1.16097,1.15942,1.15902,2.78,3.756,sl,1.16097,-1.0,-1.0,-1.0,-250.0,1.139,-1.489,2,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,21,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-15T23:00:00+00:00,2025-07-15T23:00:00+00:00,2025-07-15T23:00:00+00:00,Other,bearish,Minor BOS,proximal,1.16023,1.16097,1.15902,1.15875,1.64,2.0,sl,1.16097,-1.0,-1.0,-1.0,-250.0,0.0,-1.271,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T22:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-15T23:00:00+00:00,2025-07-15T23:00:00+00:00,2025-07-15T23:00:00+00:00,Other,bearish,Minor BOS,50pct,1.1605,1.16097,1.15902,1.15875,3.149,3.723,sl,1.16097,-1.0,-1.0,-1.0,-250.0,0.0,-1.427,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T22:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.16063,1.16137,1.15942,1.15902,1.64,2.18,sl,1.16137,-1.0,-1.0,-1.0,-250.0,0.0,-1.459,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,0,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.1609,1.16137,1.15942,1.15902,3.149,4.0,sl,1.16137,-1.0,-1.0,-1.0,-250.0,0.571,-1.723,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,0,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T02:00:00+00:00,2025-07-16T02:00:00+00:00,2025-07-16T04:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.16104,1.16204,1.15942,1.15902,1.6,2.0,sl,1.16204,-1.0,-1.0,-1.0,-250.0,0.004,-1.21,2,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-16T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T02:00:00+00:00,2025-07-16T02:00:00+00:00,2025-07-16T04:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.16144,1.16204,1.15942,1.15902,3.367,4.033,sl,1.16204,-1.0,-1.0,-1.0,-250.0,0.674,-1.35,2,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-16T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T05:00:00+00:00,2025-07-16T05:00:00+00:00,2025-07-16T06:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.16144,1.16245,1.15942,1.15902,2.0,2.4,sl,1.16245,-1.0,-1.0,-1.0,-250.0,0.0,-1.605,1,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-16T04:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T05:00:00+00:00,2025-07-16T05:00:00+00:00,2025-07-16T06:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.16185,1.16245,1.15942,1.15902,4.05,4.717,sl,1.16245,-1.0,-1.0,-1.0,-250.0,0.008,-2.019,1,-1,-1,1,equilibrium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-16T04:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T06:00:00+00:00,2025-07-16T06:00:00+00:00,2025-07-16T06:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.16184,1.16259,1.15942,1.15902,3.28,3.82,sl,1.16259,-1.0,-1.0,-1.0,-250.0,0.0,-1.628,0,-1,-1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T06:00:00+00:00,2025-07-16T06:00:00+00:00,2025-07-16T06:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.16212,1.16259,1.15942,1.15902,5.745,6.596,sl,1.16259,-1.0,-1.0,-1.0,-250.0,0.0,-2.003,0,-1,-1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-16T07:00:00+00:00,2025-07-16T07:00:00+00:00,2025-07-16T13:00:00+00:00,London,bearish,Minor BOS,proximal,1.16225,1.16326,1.15942,1.15902,2.8,3.2,tp2,1.15902,3.198,2.8,3.2,799.5,5.325,-0.937,6,6,6,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T07:00:00+00:00,2025-07-16T07:00:00+00:00,2025-07-16T13:00:00+00:00,London,bearish,Minor BOS,50pct,1.16266,1.16326,1.15942,1.15902,5.4,6.067,tp2,1.15902,6.067,5.4,6.067,1516.75,9.647,-0.894,6,6,6,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T09:00:00+00:00,2025-07-16T09:00:00+00:00,2025-07-16T13:00:00+00:00,London,bearish,Minor BOS,proximal,1.16225,1.16313,1.16077,1.15942,1.69,3.23,tp2,1.15942,3.216,1.69,3.23,804.0,6.112,-0.768,4,2,4,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,9,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T09:00:00+00:00,2025-07-16T09:00:00+00:00,2025-07-16T13:00:00+00:00,London,bearish,Minor BOS,50pct,1.16259,1.16313,1.16077,1.15942,3.37,5.87,tp2,1.15942,5.87,3.37,5.87,1467.5,10.589,-0.622,4,2,4,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,9,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T11:00:00+00:00,2025-07-16T11:00:00+00:00,2025-07-16T13:00:00+00:00,London,bearish,Minor BOS,proximal,1.16131,1.16245,1.15942,1.15902,1.65,2.0,tp2,1.15902,2.009,1.65,2.0,502.25,3.893,-0.943,2,2,2,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T11:00:00+00:00,2025-07-16T11:00:00+00:00,2025-07-16T13:00:00+00:00,London,bearish,Minor BOS,50pct,1.16178,1.16245,1.15942,1.15902,3.522,4.119,tp2,1.15902,4.119,3.522,4.119,1029.75,7.326,-0.903,2,2,2,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T16:00:00+00:00,2025-07-16T16:00:00+00:00,2025-07-16T16:00:00+00:00,NY,bearish,Minor BOS,proximal,1.15674,1.16056,1.14995,1.14903,1.77,2.02,sl,1.16056,-1.0,-1.0,-1.0,-250.0,0.0,-2.294,0,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-16T16:00:00+00:00,2025-07-16T16:00:00+00:00,2025-07-16T16:00:00+00:00,NY,bearish,Minor BOS,50pct,1.15855,1.16056,1.14995,1.14903,4.279,4.736,sl,1.16056,-1.0,-1.0,-1.0,-250.0,0.0,-3.458,0,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-16T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-24T06:00:00+00:00,2025-07-24T06:00:00+00:00,2025-07-24T12:00:00+00:00,Asia,bearish,Minor BOS,proximal,1.17744,1.17833,1.17495,1.1744,2.79,3.4,tp2,1.1744,3.416,2.79,3.4,854.0,4.192,-0.156,6,4,6,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-24T02:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-24T06:00:00+00:00,2025-07-24T13:00:00+00:00,2025-07-24T13:00:00+00:00,Asia,bearish,Minor BOS,50pct,1.17779,1.17833,1.17495,1.1744,5.259,6.278,tp2,1.1744,6.278,5.259,6.278,1569.5,7.558,-0.123,0,0,0,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-24T02:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,07:00-16:30 UTC
EURUSD,2025-07-24T08:00:00+00:00,2025-07-24T08:00:00+00:00,2025-07-24T13:00:00+00:00,London,bearish,Minor BOS,proximal,1.17592,1.17736,1.17357,1.17343,1.62,1.72,sl,1.17736,-1.0,-1.0,-1.0,-250.0,1.535,-1.345,5,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-24T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-24T08:00:00+00:00,2025-07-24T08:00:00+00:00,2025-07-24T13:00:00+00:00,London,bearish,Minor BOS,50pct,1.17654,1.17736,1.17357,1.17343,3.622,3.793,sl,1.17736,-1.0,-1.0,-1.0,-250.0,3.453,-1.605,5,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-24T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,False,07:00-16:30 UTC
EURUSD,2025-07-24T12:00:00+00:00,2025-07-24T12:00:00+00:00,2025-07-24T12:00:00+00:00,London,bearish,Minor BOS,proximal,1.17495,1.17612,1.17316,1.17233,1.54,2.24,sl,1.17612,-1.0,-1.0,-1.0,-250.0,1.061,-1.063,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-24T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,False,07:00-16:30 UTC
